no_cue,no_target,type,cue_type,target_type,no_cosine
barnebarn,buss,unrelated,word,word,0.0699407624398076
kanal,spasere,unrelated,word,word,0.077328788528877
sør,timeplan,unrelated,word,word,0.0762005866523686
fiende,lever,unrelated,word,word,0.146522372018047
valg,skrive,unrelated,word,word,0.12825916737448
grønn,verdighet,unrelated,word,word,0.0721075918627783
kommando,fugl,unrelated,word,word,0.0929098109607023
resultat,komfyr,unrelated,word,word,0.0194842378919813
seksjon,kriger,unrelated,word,word,0.0847506103690954
billett,gjemme seg,unrelated,word,word,
framtid,tygge,unrelated,word,word,0.0361083206898524
rute,medalje,unrelated,word,word,0.0523606386151098
elendig,diskusjon,unrelated,word,word,0.0928783075246542
vakt,fryktelig,unrelated,word,word,0.0918274313956596
leppestift,konsentrere,unrelated,word,word,0.0594105216338
trener,tilstrekkelig,unrelated,word,word,0.0891711816417504
kritisk,sjef,unrelated,word,word,0.074057881796435
puls,fly,unrelated,word,word,0.116198942794345
merke,sjenerøs,unrelated,word,word,0.120836771671348
dekan,rikdom,unrelated,word,word,0.116892534158527
advokat,danse,unrelated,word,word,0.0789656918660535
generator,henrettelse,unrelated,word,word,0.123047875207786
filosofi,gift,unrelated,word,word,0.0956739718447457
glemme,sprøyte,unrelated,word,word,0.0749779548733572
eliminere,arbeider,unrelated,word,word,0.0939051233962596
bonus,søndag,unrelated,word,word,0.130037064205488
caesar,pilot,unrelated,word,word,0.14213317204901
suppe,inngang,unrelated,word,word,0.0561846051646323
velge,evaluering,unrelated,word,word,0.122770490135527
bringe,lovlig,unrelated,word,word,0.132722228863607
tale,full,unrelated,word,word,0.145360209734773
slave,tornado,unrelated,word,word,-0.0321750474187817
frekvens,rolig,unrelated,word,word,0.100827326609784
bein,om,unrelated,word,word,0.121579504498588
hvile,batman,unrelated,word,word,0.0728706690343391
betong,heks,unrelated,word,word,0.0581267222712474
uvanlig,drepe,unrelated,word,word,0.0881207496055757
treffe,antagelse,unrelated,word,word,0.092865163351129
få til,bryst,unrelated,word,word,
stresskoffert,evnen,unrelated,word,word,0.101797154864309
tvil,fjerdedel,unrelated,word,word,0.0826754821153042
flagg,snikmorder,unrelated,word,word,0.109344282653505
nål,kreativitet,unrelated,word,word,0.0534670028324561
lære,etternavn,unrelated,word,word,0.128230339370275
student,definisjon,unrelated,word,word,0.143968020419199
liga,salat,unrelated,word,word,0.130256143057628
golf,komitee,unrelated,word,word,
takknemlig,avsnitt,unrelated,word,word,0.0455142779055649
tynn,prest,unrelated,word,word,0.0979542643436974
detonator,nifs,unrelated,word,word,0.114970492850709
hud,kjøper,unrelated,word,word,0.11180648451134
bro,med vilje,unrelated,word,word,
evneløs,misil,unrelated,word,word,
spesiell,tillit,unrelated,word,word,0.147740072794858
ned,spill,unrelated,word,word,0.0780479523998943
normalt,drøm,unrelated,word,word,0.12279664354005
sjekke,bunn,unrelated,word,word,0.0922151154922271
leir,øl,unrelated,word,word,0.117817689288726
protein,begrave,unrelated,word,word,0.102837370121602
av seg selv,sport,unrelated,word,word,
løpe,festival,unrelated,word,word,0.0379126218073811
titte,sannsynlig,unrelated,word,word,0.0354857397605
gammel,slagmark,unrelated,word,word,0.0997247846544335
avtrekker,alternativ,unrelated,word,word,0.0651161391178632
ledelse,sannsynligvis,unrelated,word,word,0.0496368767515941
kontrakt,spørre,unrelated,word,word,0.0992345957968863
beundre,telefon,unrelated,word,word,0.105668349339536
straffe,løp,unrelated,word,word,0.0104762443948162
uvitenhet,alarm,unrelated,word,word,0.090410598419956
stillehavet,grunnlov,unrelated,word,word,0.111422538054061
ristet brød,hæren,unrelated,word,word,
kjemi,be om,unrelated,word,word,
brun,tau,unrelated,word,word,0.146584766057044
leder,gratis,unrelated,word,word,0.0478247389401455
dessert,eier,unrelated,word,word,0.0742559439914644
hund,lukning,unrelated,word,word,
general,maksimum,unrelated,word,word,0.10157711343926
kropp,finansiell,unrelated,word,word,0.124293446256529
rodeo,forbedring,unrelated,word,word,0.0923216077176987
synd,fødselsdag,unrelated,word,word,0.138386467746502
november,blanding,unrelated,word,word,0.0213166235832827
direkte,juvel,unrelated,word,word,0.0409417329874686
overraskelse,arr,unrelated,word,word,0.140767835128466
fylke,halskjede,unrelated,word,word,0.111653143053612
akutt,huske,unrelated,word,word,0.0444464048587582
orgasme,kald,unrelated,word,word,0.0935336704747288
bombe,berømt,unrelated,word,word,0.14203083834584
jungel,skade,unrelated,word,word,0.120855971702516
dekke,gal,unrelated,word,word,0.0380519174155055
endring,fjerde,unrelated,word,word,0.130682829734883
edderkopp,tvist,unrelated,word,word,0.0292398204651617
inspirere,hastighet,unrelated,word,word,0.130049472472312
bankmann,ærlighet,unrelated,word,word,0.145920048793308
ironi,stadig,unrelated,word,word,0.143909687056608
suge,satellitt,unrelated,word,word,0.103256832427484
kunst,sette,unrelated,word,word,0.0940367549973168
nøkkel,ødeleggelse,unrelated,word,word,0.089042725768874
advarsel,folkemengde,unrelated,word,word,0.135465457530567
kamera,bygge,unrelated,word,word,0.0854526169669154
sekund,tradisjonell,unrelated,word,word,0.0228231680469725
selvmord,signal,unrelated,word,word,0.0710241936353002
positiv,galakse,unrelated,word,word,0.0647942569773753
sverge,saus,unrelated,word,word,0.137322778820453
fornærmelse,innsiden,unrelated,word,word,0.0741980913158088
planet,si,unrelated,word,word,0.0581415676580328
mottagelse,yndig,unrelated,word,word,0.122136213152454
papir,fare,unrelated,word,word,0.118140339504314
befolkning,ran,unrelated,word,word,0.145816197914396
forestilling,sjømann,unrelated,word,word,0.0712466954461073
tekst,dumhet,unrelated,word,word,0.12440027951094
gambling,desember,unrelated,word,word,0.080107260877858
kapsel,realistisk,unrelated,word,word,0.134262536982184
bevisførsel,dør,unrelated,word,word,0.1244820368125
maraton,slange,unrelated,word,word,0.118136299861003
kidnapper,snø,unrelated,word,word,0.0484473507095629
ekte,adresse,unrelated,word,word,0.11247733222312
ta opp,trening,unrelated,word,word,
fikse,museum,unrelated,word,word,0.103740979108888
motstand,fantastisk,unrelated,word,word,0.0343448270737831
sladder,fange,unrelated,word,word,0.0151425765695216
sta,roma,unrelated,word,word,0.131212714878685
sjel,fullstendig,unrelated,word,word,0.100754552853712
kommentar,bror,unrelated,word,word,0.128935705257437
rytme,rovdyret,unrelated,word,word,0.098441571719648
tenårene,spent,unrelated,word,word,0.0634757350952006
idé,speil,unrelated,word,word,0.0388705638001377
anvende,gravplass,unrelated,word,word,0.0541832390670883
motgift,oktober,unrelated,word,word,-0.0100411942025047
internasjonal,ensom,unrelated,word,word,0.133425650176614
ekstra,maler,unrelated,word,word,0.0830464017922845
afrika,oksygen,unrelated,word,word,0.0908560341685213
invasjon,skremme,unrelated,word,word,0.142906949771061
washington,biologisk,unrelated,word,word,0.0721851774904343
lampe,stemme,unrelated,word,word,0.101971675169316
vin,mørk,unrelated,word,word,0.100581100268936
kaos,kompis,unrelated,word,word,0.10155359461071
død,problem,unrelated,word,word,0.123761216376946
rede,sist,unrelated,word,word,0.0973682902671145
makt,feber,unrelated,word,word,0.145255028249426
nær,champagne,unrelated,word,word,0.103227829377065
mor,paranormal,unrelated,word,word,0.136432712088166
skrekk,tro,unrelated,word,word,0.12453823474216
marine,håndkle,unrelated,word,word,0.0879530370875742
smelte,gjerde,unrelated,word,word,0.0765893375345994
smart,ulykke,unrelated,word,word,0.0784755491614744
skulder,skjønnhet,unrelated,word,word,0.132286317147823
sverd,individ,unrelated,word,word,0.0963743778659258
elskerinne,partikkel,unrelated,word,word,0.073941274283194
anatomi,etterforske,unrelated,word,word,0.128233968462365
sakte,stat,unrelated,word,word,0.0611735626443609
krem,kveld,unrelated,word,word,0.0677361322182341
mannskap,instrument,unrelated,word,word,0.146585847695832
forskning,morder,unrelated,word,word,0.145362976183352
symptom,landsby,unrelated,word,word,0.139226650432646
nettverk,slåss,unrelated,word,word,0.0894830235968756
vitne,skuffelse,unrelated,word,word,0.111106224612203
kino,lett,unrelated,word,word,0.0615402965693892
ta i betraktning,lys,unrelated,word,word,
trist,sender,unrelated,word,word,0.128383063273639
jeep,kunnskap,unrelated,word,word,0.0934436146249475
sommer,guddommelig,unrelated,word,word,0.0616562233289831
i dag,faktisk,unrelated,word,word,
ute,gave,unrelated,word,word,0.106497538748912
søster,mesterskap,unrelated,word,word,0.138187285905433
hjerne,signere,unrelated,word,word,0.0214658963438786
konkurranse,ed,unrelated,word,word,0.11773599001119
kjøkkensjef,energi,unrelated,word,word,0.0510722124709929
tobakk,konge,unrelated,word,word,0.107236181575608
ankomme,ubehagelig,unrelated,word,word,0.0600687327169275
drama,tykk,unrelated,word,word,0.0145553979208855
profil,hav,unrelated,word,word,0.038163495611937
kamp,tiltrekke,unrelated,word,word,0.0909421287613656
korn,ironisk,unrelated,word,word,0.0710225658160559
søppel,normal,unrelated,word,word,0.14430721214546
virus,klient,unrelated,word,word,0.0413147880595955
hyggelig,dømme,unrelated,word,word,0.111565457019571
turnering,dra,unrelated,word,word,0.124381908268908
artikkel,ånd,unrelated,word,word,0.110281305058973
eksepsjonell,eksplodere,unrelated,word,word,0.139258128763592
pub,strategi,unrelated,word,word,0.0866960634507943
dramatisk,pakke,unrelated,word,word,0.0800903807525629
pyramide,medfølelse,unrelated,word,word,0.121756234281451
bo,skip,unrelated,word,word,0.0949733867413416
ektemann,liberal,unrelated,word,word,0.110132322362593
middag,elendighet,unrelated,word,word,0.10097986642187
lesbisk,plassering,unrelated,word,word,0.0846025783868057
teknisk,venus,unrelated,word,word,0.00197844828127404
ideell,sang,unrelated,word,word,0.0741869099724051
fødsel,fortsatt,unrelated,word,word,-0.00192141590368589
sult,forsker,unrelated,word,word,0.117930885416537
moderne,tallerken,unrelated,word,word,0.0837943440153071
internett,utfordring,unrelated,word,word,0.0145416580546709
gest,rundt,unrelated,word,word,0.113676451846649
god,komplett,unrelated,word,word,0.0964968983403642
noen ganger,injeksjon,unrelated,word,word,
skjema,modig,unrelated,word,word,0.10471234024624
plan,vennlig,unrelated,word,word,0.0474095143033186
supermann,bemerkelsesverdig,unrelated,word,word,0.0727110936335657
millionær,element,unrelated,word,word,0.0563744603284757
basketball,seremoni,unrelated,word,word,0.0937912763404953
ape,periode,unrelated,word,word,0.135540153693444
komfortabel,hest,unrelated,word,word,0.0755305616565967
kelner,lidenskap,unrelated,word,word,0.0444895752337057
kiste,menneske,unrelated,word,word,0.0650525902837668
teknologi,grusom,unrelated,word,word,0.127673881959298
pine,viktig,unrelated,word,word,0.0791017240369115
høyskole,koffert,unrelated,word,word,0.133452676865709
skjold,urettferdig,unrelated,word,word,0.112553092463459
å lyve,kloster,unrelated,word,word,
lojalitet,avis,unrelated,word,word,0.0998050566062619
flyktning,opp,unrelated,word,word,0.117695287442841
skummelt,informere,unrelated,word,word,0.0753574185367449
naiv,uke,unrelated,word,word,0.0709518370765761
nå,fatal,unrelated,word,word,0.129447060988623
høyre,fransk,unrelated,word,word,0.111581921055309
plass,morfin,unrelated,word,word,0.075948418289193
å se,epidemi,unrelated,word,word,
innse,departement,unrelated,word,word,0.0702600399461523
kallenavn,selge,unrelated,word,word,0.0322229965488907
prosjekt,frykt,unrelated,word,word,-0.00666192358031547
topp,kvinne,unrelated,word,word,0.136966766220742
sersjant,åpenbart,unrelated,word,word,0.0976653045809534
dvd,at,unrelated,word,word,0.11705378527723
tredje,gjøre,unrelated,word,word,0.146421619148549
falpe,tornado,nonword,nonword,word,
valnal,mål,nonword,nonword,word,
bursterlig,by,nonword,nonword,word,
legramse,idiot,nonword,nonword,word,
hordys,skulle ønske,nonword,nonword,word,
slømer,biologisk,nonword,nonword,word,
kjempevilegium,vestlig,nonword,nonword,word,
kjelkelig,forstyrre,nonword,nonword,word,
lojalisjons,rustning,nonword,nonword,word,
klale,tiår,nonword,nonword,word,
fastme,innspilling,nonword,nonword,word,
svote,vinter,nonword,nonword,word,
avgiftker,tenåring,nonword,nonword,word,
akrom,uke,nonword,nonword,word,
advobruk,støvete,nonword,nonword,word,
rønsleng,arkitekt,nonword,nonword,word,
mogra,syn,nonword,nonword,word,
solvo,bekrefte,nonword,nonword,word,
vamm,fjell,nonword,nonword,word,
leirka,mord,nonword,nonword,word,
kotopsi,sitte,nonword,nonword,word,
wel,investere,nonword,nonword,word,
xava,øgle,nonword,nonword,word,
invaring,bygning,nonword,nonword,word,
ofing,fly,nonword,nonword,word,
felge,fremgangsmåte,nonword,nonword,word,
mononende,kokk,nonword,nonword,word,
konklubeck,riktig,nonword,nonword,word,
hass klart,kunstig,nonword,nonword,word,
joea,rotere,nonword,nonword,word,
purde,utfordring,nonword,nonword,word,
ingenilands,forbrytelse,nonword,nonword,word,
arsekert,sonde,nonword,nonword,word,
tatovefullt,klem,nonword,nonword,word,
storefe,tre,nonword,nonword,word,
mengtenhet,gul,nonword,nonword,word,
årsafras,samurai,nonword,nonword,word,
blodgog,patrulje,nonword,nonword,word,
kasjonsleri,sand,nonword,nonword,word,
tav,ytterligere,nonword,nonword,word,
charsoldat,be om,nonword,nonword,word,
brukerklumpte,amerika,nonword,nonword,word,
sekredets,rar,nonword,nonword,word,
faelp,gate,nonword,nonword,word,
ema,beløp,nonword,nonword,word,
kvinnhavte,lidenskap,nonword,nonword,word,
fotjø,press,nonword,nonword,word,
jurisdikfil,fjerde,nonword,nonword,word,
apvisst,lukt,nonword,nonword,word,
arherskel,faktisk,nonword,nonword,word,
krisesigelse,mennesker,nonword,nonword,word,
ramsjon,intensjon,nonword,nonword,word,
konkrets,selskap,nonword,nonword,word,
sikhem,effektiv,nonword,nonword,word,
duio,sigarett,nonword,nonword,word,
løke,seile,nonword,nonword,word,
tørsne,assistent,nonword,nonword,word,
frebit,soverom,nonword,nonword,word,
orslakter,minus,nonword,nonword,word,
sørnet,begravelse,nonword,nonword,word,
klørb,slikke,nonword,nonword,word,
geby,gi,nonword,nonword,word,
unglis,der,nonword,nonword,word,
stakrok,uansvarlig,nonword,nonword,word,
unslepbåt,rekkefølge,nonword,nonword,word,
regibral,departement,nonword,nonword,word,
sukoppman,juvel,nonword,nonword,word,
dunve,tenke,nonword,nonword,word,
sammensvergalfonse,professor,nonword,nonword,word,
fentolog,utstilling,nonword,nonword,word,
husve,slagmark,nonword,nonword,word,
rayte,væske,nonword,nonword,word,
teralegg,fatal,nonword,nonword,word,
lysde,plikt,nonword,nonword,word,
befolketelse,diskusjon,nonword,nonword,word,
kryssont,dumhet,nonword,nonword,word,
bekymsjon,brud,nonword,nonword,word,
bodon,familie,nonword,nonword,word,
gamm,slå,nonword,nonword,word,
eksepsjoplass,desember,nonword,nonword,word,
popumond,fortsette,nonword,nonword,word,
adskilsel,havn,nonword,nonword,word,
ydleg,klassisk,nonword,nonword,word,
prolay,bok,nonword,nonword,word,
ylt,helbrede,nonword,nonword,word,
liefar,dør,nonword,nonword,word,
betydsjon,ofte,nonword,nonword,word,
befer,camping,nonword,nonword,word,
kjøreelt,maler,nonword,nonword,word,
dybb,gruppe,nonword,nonword,word,
sykmi,agn,nonword,nonword,word,
vilmisk,eksplodere,nonword,nonword,word,
brær,stil,nonword,nonword,word,
lekelagt,rettferdighet,nonword,nonword,word,
påpe,fortelle,nonword,nonword,word,
kombinadiere,tilstå,nonword,nonword,word,
slent,inngang,nonword,nonword,word,
anvert,gjøre,nonword,nonword,word,
bians,utdanning,nonword,nonword,word,
reske,ferie,nonword,nonword,word,
slalt,leilighet,nonword,nonword,word,
maeriff,vev,nonword,nonword,word,
kidnamant,senatet,nonword,nonword,word,
krykington,gå,nonword,nonword,word,
tial,samle,nonword,nonword,word,
galv,stål,nonword,nonword,word,
teleming,klient,nonword,nonword,word,
piade,fiasko,nonword,nonword,word,
beater,skjebne,nonword,nonword,word,
klisgommen,politikk,nonword,nonword,word,
søkeein,leie,nonword,nonword,word,
avspil,ånd,nonword,nonword,word,
engasjeplass,lukke,nonword,nonword,word,
løge,sette pris på,nonword,nonword,word,
toil,maktesløs,nonword,nonword,word,
ørg,besluttsomhet,nonword,nonword,word,
bunert,bevis,nonword,nonword,word,
