"pl_cue","pl_target","type","cue_type","target_type","pl_cosine"
"rada","zwycięzca","unrelated","word","word",0.126008916676913
"ręka","orbita","unrelated","word","word",0.179652541992776
"jutro","wściekłość","unrelated","word","word",0.0207203140141648
"generator","żart","unrelated","word","word",0.189241552711397
"optymistyczny","zatrzymać","unrelated","word","word",0.101118987532729
"koc","francuski","unrelated","word","word",0.138245507194382
"zwiększać","spektakularny","unrelated","word","word",0.121122463807382
"detonator","góra","unrelated","word","word",0.129950839756344
"filozofia","truskawka","unrelated","word","word",0.227247134714781
"farba","demonstracja","unrelated","word","word",0.309809209728384
"kariera","ocena","unrelated","word","word",0.34041613696815
"pub","godny","unrelated","word","word",0.116394088699121
"robić","przygotowywać","unrelated","word","word",0.413827154372766
"dorosły","radzić","unrelated","word","word",0.255358512027383
"klan","winny","unrelated","word","word",0.132394891403533
"dramatyczny","coś","unrelated","word","word",0.160728784168601
"kradzież","aktor","unrelated","word","word",0.0104288815449145
"niespodzianka","pył","unrelated","word","word",0.101601735028637
"sprawiedliwy","głosować","unrelated","word","word",0.231100339148477
"realizować","statua","unrelated","word","word",0.0219026677999436
"postęp","nieszczęście","unrelated","word","word",0.135156097134021
"rekin","sztuczny","unrelated","word","word",0.189376472310943
"administracja","paranormalne","unrelated","word","word",0.144198444329548
"sporadycznie","boczek","unrelated","word","word",0.110639177866031
"cezar","rozwój","unrelated","word","word",0.0679255154216289
"szpiegostwo","klasyczny","unrelated","word","word",0.17082107847494
"zupa","wejście","unrelated","word","word",0.127977949902049
"pojazd","ciąć","unrelated","word","word",0.0977927894746685
"jeep","czarownica","unrelated","word","word",0.13559713936358
"uparty","pigułka","unrelated","word","word",0.0784112084834719
"sam","szantaż","unrelated","word","word",0.133277369866777
"ninja.","piosenka","unrelated","word","word",NA
"radar","port","unrelated","word","word",0.186690230384232
"schronienie","wtorek","unrelated","word","word",0.0697710969193537
"trasa","kowboj","unrelated","word","word",0.161947030464019
"sąd","grecki","unrelated","word","word",0.0698374641197051
"parlament","głuchy","unrelated","word","word",0.135033574614326
"gubernator","adrenalina","unrelated","word","word",0.0934439475369781
"chleb","tkanka","unrelated","word","word",0.149217357930268
"internet","mutacja","unrelated","word","word",0.155135635742873
"stoisko","marynarka wojenna","unrelated","word","word",NA
"mocno","pakiet","unrelated","word","word",0.127670351141287
"zbiornik","prototyp","unrelated","word","word",0.293388024978336
"zadrapanie","pracownik","unrelated","word","word",0.120543528450829
"wnuk","polityka","unrelated","word","word",0.122246469896531
"plotki","grzmot","unrelated","word","word",0.27319212551002
"sklep","rodzic","unrelated","word","word",0.126589153636459
"wspinać się","torturować","unrelated","word","word",NA
"pokorny","mikrofon","unrelated","word","word",0.169934206644784
"brzuch","obowiązek","unrelated","word","word",0.174053210917063
"mocny","milczący","unrelated","word","word",0.315433023445066
"ładny","tył","unrelated","word","word",0.192044981004201
"słodkie","morderca","unrelated","word","word",0.0420591569056021
"księżyc","wierny","unrelated","word","word",0.108037491799637
"księżycowy","towarzyszyć","unrelated","word","word",0.0878323526849222
"zaręczyny","szybko","unrelated","word","word",0.125405869805545
"niewolnik","gra","unrelated","word","word",0.0511271394840557
"popularny","wypadek","unrelated","word","word",0.0646153259023908
"słuchać","epidemia","unrelated","word","word",0.0793008252401312
"uśmiechać się","biznes","unrelated","word","word",NA
"śmieci","szczepionka","unrelated","word","word",0.102913601490268
"dowcipny","dziedziczyć","unrelated","word","word",0.112835573429749
"ambulans","wygrać","unrelated","word","word",0.145989051704795
"strzelec","mokry","unrelated","word","word",0.141707057037585
"kolacja","wysłać","unrelated","word","word",0.122801213388658
"koszmar","pa","unrelated","word","word",0.0932227603137692
"deszcz","szczur","unrelated","word","word",0.176705709890582
"lemoniada","długi","unrelated","word","word",0.098352085812752
"mleko","tak","unrelated","word","word",0.171784886711366
"kapsuła","oczekiwać","unrelated","word","word",0.157537652247307
"krem","zawalić się","unrelated","word","word",NA
"odpoczynek","ciekawe","unrelated","word","word",0.041226814924213
"biegać","lek","unrelated","word","word",0.14496177218931
"lazania","mdłości","unrelated","word","word",0.201800635443869
"ekspert","wyposażyć","unrelated","word","word",0.163824850422007
"rewelacyjny","cebula","unrelated","word","word",0.180044134160667
"konflikt","przedsiębiorca","unrelated","word","word",0.254690965851647
"spokojny","kciuk","unrelated","word","word",0.0976238446973815
"społeczeństwo","dyrektor","unrelated","word","word",0.131753106037638
"hobby","ilość","unrelated","word","word",0.0739732698456512
"konferencja","wiadomość","unrelated","word","word",0.256789278633823
"zemsta","maksymalny","unrelated","word","word",0.216484593995342
"kupić","erekcja","unrelated","word","word",0.0935940258842529
"złoty","nerwowy","unrelated","word","word",0.154993284417528
"platforma","poinformować","unrelated","word","word",0.034770334547942
"beton","wyborca","unrelated","word","word",0.0821175285288801
"zawsze","muzeum","unrelated","word","word",0.101414711908421
"federalny","gazeta","unrelated","word","word",0.171358984663558
"załoga","wampir","unrelated","word","word",0.0956992591372309
"pomnik","podpis","unrelated","word","word",0.278891238393228
"tysiąc","idealny","unrelated","word","word",0.156991683803102
"zastosować","zdjęcie","unrelated","word","word",0.051170089522721
"przerażenie","ból","unrelated","word","word",0.409794279290686
"uderzyć","kardynał","unrelated","word","word",0.086649748809544
"straszny","utrzymywać","unrelated","word","word",0.113717126251806
"plan","daleko","unrelated","word","word",0.125743597460239
"powierzchnia","uścisk","unrelated","word","word",0.12482339886416
"piramida","dyskusja","unrelated","word","word",0.206200675264923
"strzał","legenda","unrelated","word","word",0.0615628311634054
"igła","kłamca","unrelated","word","word",0.149770111621181
"rytm","sabotaż","unrelated","word","word",0.101261999539444
"zaproponować","grudzień","unrelated","word","word",0.136027387872198
"spódnica","niebiański","unrelated","word","word",0.124454088635781
"świadek","zdrajca","unrelated","word","word",0.198718045586496
"międzynarodowy","tętnica","unrelated","word","word",0.145638312294449
"krajowy","ptak","unrelated","word","word",0.150941274955069
"lampa","choroba","unrelated","word","word",0.236058370634733
"doskonały","żonaty","unrelated","word","word",0.261170904554229
"krowa","celowo","unrelated","word","word",0.136314443150585
"zachód słońca","wąż","unrelated","word","word",NA
"częstotliwość","oprzeć się","unrelated","word","word",NA
"flaga","kot","unrelated","word","word",0.142043714007869
"córka","finansowanie","unrelated","word","word",0.109450756026301
"pokój","cisza","unrelated","word","word",0.224787681075768
"sieć","sałatka","unrelated","word","word",0.237648510010484
"wino","dekada","unrelated","word","word",0.0930422833629972
"przekupić","niezwykły","unrelated","word","word",0.042346192113982
"antidotum","torba","unrelated","word","word",0.0965169325623949
"zadowolona","minus","unrelated","word","word",0.160281145895515
"mysz","ucho","unrelated","word","word",0.179991023869124
"menedżer","marynarz","unrelated","word","word",0.254397516239734
"ugotować","usunąć","unrelated","word","word",0.230380968848858
"wąska","burza","unrelated","word","word",0.166453453594815
"klasa","piłka nożna","unrelated","word","word",NA
"wiewiórka","rzym","unrelated","word","word",0.0528728082239507
"naturalny","zastrzyk","unrelated","word","word",0.262253329689935
"fragment","alfa","unrelated","word","word",0.109606030788594
"powolny","awangarda","unrelated","word","word",0.159402696942408
"powoli","okrutny","unrelated","word","word",0.108410126518979
"gardło","siniak","unrelated","word","word",0.214966817531973
"sekret","lekarz","unrelated","word","word",0.205561213939605
"w porządku","finansowanie","unrelated","word","word",NA
"potencjał","muzyka","unrelated","word","word",0.160522652314144
"miska","ironiczny","unrelated","word","word",0.140940255023877
"kabina","kemping","unrelated","word","word",0.143242785229568
"tutaj","piękno","unrelated","word","word",0.157140961998884
"drogi","drapieżnik","unrelated","word","word",0.0954930494781575
"tancerz","kontyntynuj","unrelated","word","word",NA
"wujek","lider","unrelated","word","word",0.167981749919083
"kino","wystarczający","unrelated","word","word",0.0970825576879126
"metoda","strzykawka","unrelated","word","word",0.33193038086323
"dzwonić","dolar","unrelated","word","word",0.139465049828624
"radio","ciemny","unrelated","word","word",0.0552439070439734
"ciepło","federacja","unrelated","word","word",0.108597506578752
"golf","szampan","unrelated","word","word",0.30944185371831
"pomysł","dawać","unrelated","word","word",0.118439489518046
"eksperyment","witamina","unrelated","word","word",0.17506224863002
"przesłuchanie","problem","unrelated","word","word",0.0610472304283373
"żyła","prokurator","unrelated","word","word",0.149441878397808
"skóra","więzień","unrelated","word","word",0.145932700877657
"powietrze","kapitalizm","unrelated","word","word",0.1073840114574
"toaleta","elegancki","unrelated","word","word",0.146595754050056
"skrzynka","zebrać","unrelated","word","word",0.102786489068011
"huragan","srebro","unrelated","word","word",0.0565871990544034
"dręczyć","bracie","unrelated","word","word",0.101217026411436
"eskorta","zapisać","unrelated","word","word",0.13151869171746
"nowoczesny","mały","unrelated","word","word",0.281838670638498
"smutny","kreatura","unrelated","word","word",0.0863296293172488
"okrąg","lokalny","unrelated","word","word",0.143397567000629
"korona","pogrzeb","unrelated","word","word",0.227349948065011
"banan","śmigłowiec","unrelated","word","word",0.166249055036902
"pierwszy","inspiracja","unrelated","word","word",0.190806533912385
"jeden","oczywiście","unrelated","word","word",0.0920574854746321
"utrzymać","brzydki","unrelated","word","word",0.107869156009085
"most","redukować","unrelated","word","word",0.0499894984403835
"miesiąc","patrol","unrelated","word","word",0.179868990305246
"codziennie","ukryć","unrelated","word","word",0.104311290747832
"przód","bardzo","unrelated","word","word",0.125409291661068
"imię","myśleć","unrelated","word","word",0.10116564332991
"oko","wdzięczność","unrelated","word","word",0.0710447044855937
"uciec","wyzwanie","unrelated","word","word",0.182249936642374
"lojalność","gram","unrelated","word","word",0.034537716715384
"przyzwoity","koncentrować się","unrelated","word","word",NA
"wrażenie","prawidłowy","unrelated","word","word",0.194288499412026
"pokrywa","wątroba","unrelated","word","word",0.155066434167262
"aleja","sok","unrelated","word","word",0.114470861843814
"pojemność","uwięzienie","unrelated","word","word",0.12882169138811
"cierpieć","maszyna","unrelated","word","word",0.0873214554176049
"specjalny","zapamiętaj","unrelated","word","word",0.211366878493265
"szkoła wyższa","talent","unrelated","word","word",NA
"porwać kogoś","wiązanie","unrelated","word","word",NA
"atrakcyjny","symbol","unrelated","word","word",0.205995128486056
"rocznica","gwiazda","unrelated","word","word",0.29274476193344
"żeton","agencja","unrelated","word","word",-0.0202937536142885
"oficjalnie","dolina","unrelated","word","word",0.0630019784480885
"pocałunek","przeciwnie","unrelated","word","word",0.0129681441429061
"sekcja","butelka","unrelated","word","word",0.169033289260693
"wyeliminować","indyk","unrelated","word","word",0.0422446990983497
"utrzymywać","szyja","unrelated","word","word",0.119232391435342
"zaufanie","nagroda","unrelated","word","word",0.182467623450414
"kara","przyjaciel","unrelated","word","word",0.140715464427131
