ar_cue,ar_target,type,cue_type,target_type,ar_cosine
المذعور,خادمة,unrelated,word,word,0.0307431508738516
لص,إخلاص,unrelated,word,word,0.115753738455528
حالة,تخفيض السعر,unrelated,word,word,
يمزق,شاحنة,unrelated,word,word,0.0796706822419085
حلو,الدخل,unrelated,word,word,0.11212844154061
عم,يراقب,unrelated,word,word,0.146537828517803
ظل,دراسة,unrelated,word,word,0.13591029476078
غروب الشمس,شكر,unrelated,word,word,
على قيد الحياة,سنتيمتر,unrelated,word,word,
غرفة المركب,حصاة,unrelated,word,word,
طيب المذاق,بصمة,unrelated,word,word,
ضغط عصبى,قطة,unrelated,word,word,
خلق,يدافع,unrelated,word,word,0.092752860949268
ملاك,البيسبول,unrelated,word,word,0.0670553324708112
فخر,ديك رومى,unrelated,word,word,
أنفلونزا,انتخابات,unrelated,word,word,0.111261880727376
ملف,بشكل غير متوقع,unrelated,word,word,
متأخر,ذئب,unrelated,word,word,0.107231946963259
غير ممكن,جامعة,unrelated,word,word,
يطعم,الأصفر,unrelated,word,word,0.107958933224754
تيار كهربائي,هلوسة,unrelated,word,word,
ليل,رمز,unrelated,word,word,0.135758681043987
ظاهرة,يموت,unrelated,word,word,0.118378947867794
ممارسة,يتمنى,unrelated,word,word,0.115342937885486
انفجار,شيء غامض,unrelated,word,word,
هزة أرضية,مقزز,unrelated,word,word,
داخلي,عصير,unrelated,word,word,0.0893894323176927
نجاح,محطة,unrelated,word,word,0.106469106008364
قبيلة,ويب,unrelated,word,word,0.0495091399308645
رائع,مطار,unrelated,word,word,0.138662981417564
مميت,دين,unrelated,word,word,0.0252274342160596
سعال,معلومة,unrelated,word,word,0.109062243430299
نهاية,اختفاء,unrelated,word,word,0.102780718854706
إطلاق النار,تفهم,unrelated,word,word,
هبوط,قمامة,unrelated,word,word,0.111089243852733
سحاب,مال,unrelated,word,word,0.12257751732339
اثنين,سريع,unrelated,word,word,0.149493160365462
مؤدب,هرب,unrelated,word,word,0.0858243531831874
علاقة,نفط,unrelated,word,word,0.143369184062716
فارغة,تنس,unrelated,word,word,0.0773053129913716
التشغيل,جميل,unrelated,word,word,0.101120389581904
ميزانية,العبارة,unrelated,word,word,-0.00640656488385001
كون,صافرة,unrelated,word,word,0.0481282430734268
ورشة عمل,خدّ,unrelated,word,word,
منفذ,طوعا، بمحض ارادتك,unrelated,word,word,
إطراء,بوابة,unrelated,word,word,0.11394420937579
يعرض,حدث,unrelated,word,word,0.120386910066102
المجيد,صحيح,unrelated,word,word,0.100263903541725
جد,فانيلا,unrelated,word,word,0.0583643749493327
يهنىء,حيوان,unrelated,word,word,0.144591513346298
عصابة,خيال,unrelated,word,word,0.0312143019102168
بيانو,كارتل,unrelated,word,word,0.0799779306498206
يقع,بابا,unrelated,word,word,0.0168310905684253
التوازن,تاجر,unrelated,word,word,0.0881070137782997
تعافي,أسطورة,unrelated,word,word,0.145680529660763
سماء,مضحك,unrelated,word,word,0.10950155359607
ثقيل,مصل,unrelated,word,word,0.100969678384112
وزن,هليكوبتر,unrelated,word,word,0.062193415815947
سياره اسعاف,الفراولة,unrelated,word,word,
جنة,أب,unrelated,word,word,0.10047991714263
مرض الإيدز,مطعم,unrelated,word,word,
امتياز,عاصفه,unrelated,word,word,0.0436667486703564
قبلة,النصب والاحتيال,unrelated,word,word,
معنى,شوكولاتة,unrelated,word,word,0.0826223385815445
ذو قيمة,الغلاف الجوي,unrelated,word,word,
ضربة جزاء,شرق,unrelated,word,word,
يبلغ,قبعة,unrelated,word,word,0.0884554402985951
مصدر,يفكر في,unrelated,word,word,
جرح,مأساوي,unrelated,word,word,0.139752754705774
في الخارج,يجهز,unrelated,word,word,
هدف,شتاء,unrelated,word,word,0.0542198684465132
بطريق الخطأ,إرجاع,unrelated,word,word,
الأكبر,حقيقي,unrelated,word,word,0.0820981581969901
غير شرعي,صغير,unrelated,word,word,
برقية,تحديد,unrelated,word,word,0.0880145432944971
محافظ,لعبة,unrelated,word,word,0.105210032577689
ظلام,تأكل,unrelated,word,word,0.102901856740572
يحمي,عمدة,unrelated,word,word,0.0856397807015062
تحكم,المدعي العام,unrelated,word,word,
إعلان,خائن,unrelated,word,word,0.0280656381438558
الحد الأدنى,سياسي,unrelated,word,word,
تلسكوب,يقطع,unrelated,word,word,0.0584299906391942
سفير,حشرة,unrelated,word,word,0.134227154908763
السفارة,انسجام,unrelated,word,word,0.13752445014271
زائد,سلاح,unrelated,word,word,0.0985112596806716
فقر,رسالة,unrelated,word,word,0.0683449141793384
مغني,الملازم,unrelated,word,word,0.104142314137421
البحرية,قلم جاف,unrelated,word,word,
خاتم,غطرسة,unrelated,word,word,0.0710204235037993
حفيد,حافلة,unrelated,word,word,0.13012769450142
جنوب,جدول,unrelated,word,word,0.135184320282409
فم,إقالة,unrelated,word,word,0.047793879797053
العدو,الكبد,unrelated,word,word,0.135947917095373
أخضر,كرامة,unrelated,word,word,0.0894424555813932
أمر,عصفور,unrelated,word,word,0.0828491673478306
نتيجة,موقد,unrelated,word,word,0.0988266768477097
الجزء,محارب,unrelated,word,word,0.0831154713408767
تذكرة,يخفي,unrelated,word,word,0.100765388978768
الشفرة,أطلق النار,unrelated,word,word,
مستقبل,يمضغ,unrelated,word,word,0.0283164458128392
طريق,ميدالية,unrelated,word,word,0.0560623613618458
بائس,نقاش,unrelated,word,word,0.11004894301262
حارس,فظيع,unrelated,word,word,0.0593250263146024
أحمر الشفاه,تركيز,unrelated,word,word,
تفسير,مجد,unrelated,word,word,0.0841259532272779
مدرب رياضي,كاف,unrelated,word,word,
فرصة,ديناميت,unrelated,word,word,0.0961786746028878
نبض,يطير,unrelated,word,word,0.144210564091205
ربما,عاجز,unrelated,word,word,0.128804809314123
عميد,ثروة,unrelated,word,word,0.113971803129522
محامي,رقص,unrelated,word,word,0.106761383452298
ثعلب,يصلح,unrelated,word,word,0.117825649805526
فأر,مصور فوتوغرافي,unrelated,word,word,
مولد كهرباء,إعدام,unrelated,word,word,
فلسفة,متزوج \ متزوجة,unrelated,word,word,
ننسى,حقنة,unrelated,word,word,0.0547196512562648
يستبعد,عامل,unrelated,word,word,0.100594172429452
علاوة,الأحد,unrelated,word,word,0.0464917154054286
قيصر,طيار,unrelated,word,word,0.0384908303740289
حساء,مدخل,unrelated,word,word,0.138420298078982
إنقاذ,قناص,unrelated,word,word,0.141431271207023
كلمة,رؤية,unrelated,word,word,0.0613208649358777
خطاب,ممتلىء,unrelated,word,word,0.131881768005164
عبد,زوبعة,unrelated,word,word,0.126093887166088
صامتة,صيد السمك,unrelated,word,word,
راحة,الرجل الوطواط,unrelated,word,word,
الخرسانة,ساحرة,unrelated,word,word,0.109131700809702
فرن,لاعب,unrelated,word,word,0.115547457785536
غير عادي,قتل,unrelated,word,word,
أصاب,افتراض,unrelated,word,word,0.0770815693525113
شيء,كوميديا,unrelated,word,word,0.123059268564241
تدبير,صدر,unrelated,word,word,0.10124692812772
طبقة,يترك,unrelated,word,word,0.0891521605424889
شك,ربع,unrelated,word,word,0.0726182259031288
عَلَم,قاتل,unrelated,word,word,
إبرة,إبداع,unrelated,word,word,0.0685957076237773
يتعلم,لقب,unrelated,word,word,0.134022420088758
طالب علم,تعريف,unrelated,word,word,
قل,غيتار,unrelated,word,word,0.0790096690449993
جولف,لجنة,unrelated,word,word,0.0607901125316786
شاكر,فقرة,unrelated,word,word,0.0688077430004469
ظفر,السياسة,unrelated,word,word,0.115861142460541
علاج نفسي,راتب,unrelated,word,word,
كوبري,عمدا,unrelated,word,word,0.0923268206292656
تحت,لعبه,unrelated,word,word,0.069986107042789
بشكل طبيعي,حلم,unrelated,word,word,
كوكب المريخ,رائع,unrelated,word,word,
يتأكد,سفلي,unrelated,word,word,0.12429707751118
معسكر,بيرة,unrelated,word,word,0.113880288026731
تطوع,رياضة,unrelated,word,word,0.0855953047961194
خطوبة,خيالي,unrelated,word,word,0.106792585023659
جاف,غير قادر,unrelated,word,word,
مزارع,ابتزاز,unrelated,word,word,0.132346164375215
همّ,طفره,unrelated,word,word,
قراءة,مذهل,unrelated,word,word,0.131921180614263
كبير,ساحة المعركة,unrelated,word,word,
مساحة,طفل,unrelated,word,word,0.128118634437892
يحفز,خيار,unrelated,word,word,0.148692975312746
إدارة,محتمل,unrelated,word,word,0.0843052176760287
عقد,يسأل,unrelated,word,word,0.102943571960512
يعجب بـ,هاتف,unrelated,word,word,
يعاقب,سباق,unrelated,word,word,-0.0189220086004725
المحيط الهادئ,دستور,unrelated,word,word,
خبز محمص,جيش,unrelated,word,word,
كيمياء,طلب,unrelated,word,word,0.0727815980792285
مدير,مجانا,unrelated,word,word,0.0998348663041075
كلب,إغلاق,unrelated,word,word,0.115574484286547
جنرال لواء,أقصى,unrelated,word,word,
يعترف,شغل,unrelated,word,word,0.12387496446371
جسم,ماليّ,unrelated,word,word,
مسابقة رعاة البقر,تحسين,unrelated,word,word,
خطيئة,عيد الميلاد,unrelated,word,word,
مباشر,جوهرة,unrelated,word,word,0.128345193674691
مقاطعة,قلادة,unrelated,word,word,0.0880309104869753
عاجل,يتذكر,unrelated,word,word,0.0215176894441117
قط,يقبض على,unrelated,word,word,
قنبلة,مشهور,unrelated,word,word,0.137498790885099
مزورة,انفجار,unrelated,word,word,0.116786386144217
ذكر,فجر,unrelated,word,word,0.0120029122274246
الخدمات المصرفية,ميداليون,unrelated,word,word,
أدغال,إصابة,unrelated,word,word,0.136705677712781
رحيم,يرسم,unrelated,word,word,0.0888431909630423
التغطية,مجنون,unrelated,word,word,0.0805417132883683
يجامل,مقدار,unrelated,word,word,0.103744517175991
تغيير,رابعا,unrelated,word,word,0.0888573551032887
عنكبوت,خلاف,unrelated,word,word,0.133413751649912
يلهم,سرعة,unrelated,word,word,0.0681530431128597
يمص,قمر صناعي,unrelated,word,word,
فن,وضع,unrelated,word,word,0.122874100263058
مغفرة,قرص دواء,unrelated,word,word,
الة تصوير,يبني,unrelated,word,word,
ثانية,تقليدي,unrelated,word,word,0.0990195959948823
الانتحار,الإشارة,unrelated,word,word,0.109075287299655
إيجابي,مجرة,unrelated,word,word,0.0882333332146313
قَسَم,صلصة,unrelated,word,word,
يسب,في داخل,unrelated,word,word,
كوكب,تحدث,unrelated,word,word,0.110919746360453
خارق للعادة,محاضرة,unrelated,word,word,
ورق,خطر,unrelated,word,word,0.101984386474217
عدد السكان,سلب,unrelated,word,word,
كبسولة,واقعي,unrelated,word,word,-0.0171362324530951
معالجة,سلحفاة,unrelated,word,word,0.130514640852655
الماراثون,ثعبان,unrelated,word,word,0.0430134739612582
خطف,ثلج,unrelated,word,word,0.013984461434838
فعلا,مأمون,unrelated,word,word,0.0724582803631455
سجل,تمرين,unrelated,word,word,0.118308026821496
حل,متحف,unrelated,word,word,0.0550117184563788
الى الخلف,وزيرة,unrelated,word,word,
نميمة,أسير,unrelated,word,word,0.148575420153117
دقيق,مهندس معماري,unrelated,word,word,
روح,كامل,unrelated,word,word,0.136195037698376
منوال,المفترس,unrelated,word,word,0.0721281332011386
سن المراهقة,فرح,unrelated,word,word,
فكرة,مرآة,unrelated,word,word,0.126690219890452
اصبع اليد,كراج,unrelated,word,word,
تطبيق,مقبرة,unrelated,word,word,0.0358732235768914
مضاد سمي,اكتوبر,unrelated,word,word,
الخاسر,مجلس الشيوخ,unrelated,word,word,
يرغب,إجازة,unrelated,word,word,0.0970898067616848
سحر,محفظة نقود,unrelated,word,word,
دولي,وحيدا,unrelated,word,word,0.0313222743784196
أفريقيا,الأكسجين,unrelated,word,word,0.123506977132169
غيور,خطبة,unrelated,word,word,0.125340251595005
واشنطن,بيولوجي,unrelated,word,word,0.0667050325512374
قطار,مثلث,unrelated,word,word,0.136502528101523
مصباح,تصويت,unrelated,word,word,0.148985735047051
فوضى,أخ,unrelated,word,word,0.0831058677647002
وحشي,درع,unrelated,word,word,0.111567807684996
موت,متاعب,unrelated,word,word,0.138075172545961
قرب,شامبانيا,unrelated,word,word,0.092991025274142
رعب,يصدق,unrelated,word,word,0.139781429438679
إنصهار,سور,unrelated,word,word,0.141909185343277
زميل,معقول,unrelated,word,word,0.122943473473512
كتف,جمال,unrelated,word,word,0.118408074050761
الائتمان,مأتم,unrelated,word,word,0.0757169433284827
الفيزياء,يمشي,unrelated,word,word,0.124548330434403
الفندق,جوليت,unrelated,word,word,0.0834582150985076
ببطء,حالة,unrelated,word,word,0.056494515428264
كريمة,المساء,unrelated,word,word,0.128363662649015
ابحاث,قاتل,unrelated,word,word,0.147550501770481
علامة مرض,قرية,unrelated,word,word,
شبكة,يقاتل,unrelated,word,word,0.101809906296134
تجربة - قام بتجارب,مثير للشفقة,unrelated,word,word,
الشاهد,خيبة الامل,unrelated,word,word,
ماذا او ما,إداري,unrelated,word,word,
سينما,سهل,unrelated,word,word,0.126161104860531
ينظر في,ضوء,unrelated,word,word,
حزين,جهاز إرسال,unrelated,word,word,
جيب,المعرفه,unrelated,word,word,0.00913337027792213
ظلم,رائحة,unrelated,word,word,0.0707392918410196
صيف,إلهي,unrelated,word,word,0.102304235730142
اليوم,عمليا,unrelated,word,word,0.0755992777232374
خارج,هدية,unrelated,word,word,0.0796712310135438
مخ,علامة,unrelated,word,word,0.026873820678926
منافسة,حلف,unrelated,word,word,0.142027124396545
