ko_cue,ko_target,type,cue_type,target_type,ko_cosine
식때,육체,nonword,nonword,word,
폼에,금성,nonword,nonword,word,
직장 바른,절차,nonword,nonword,word,
다녀한,지도자,nonword,nonword,word,
부탁적인,일어나 다,nonword,nonword,word,
자문적인,사람들,nonword,nonword,word,
큐를,행사,nonword,nonword,word,
옷은권,오줌,nonword,nonword,word,
철은,웨이트리스,nonword,nonword,word,
버지,재정적 인,nonword,nonword,word,
신으한,외부의,nonword,nonword,word,
늬가,우아한,nonword,nonword,word,
펨토,가게,nonword,nonword,word,
파요,통풍,nonword,nonword,word,
응접떼,조종하다,nonword,nonword,word,
o인,배트맨,nonword,nonword,word,
올림트,스캔들,nonword,nonword,word,
로마최소,십월,nonword,nonword,word,
탄은,포커,nonword,nonword,word,
하셨 이상,돼지,nonword,nonword,word,
아마의,원조하다,nonword,nonword,word,
온증,맥주,nonword,nonword,word,
폴터,감독,nonword,nonword,word,
수감되어있다,약속하다,nonword,nonword,word,
서해,과장하다,nonword,nonword,word,
는척,송신기,nonword,nonword,word,
제이인,자백하다,nonword,nonword,word,
음악자,아파트,nonword,nonword,word,
것까,정보,nonword,nonword,word,
성지 단체,위치,nonword,nonword,word,
팅을,전기성의,nonword,nonword,word,
이뼈,주문하다,nonword,nonword,word,
동아,선원,nonword,nonword,word,
강철 장자,헤로인,nonword,nonword,word,
이야자,학교,nonword,nonword,word,
부엌노,동반하다,nonword,nonword,word,
아티의,민주주의,nonword,nonword,word,
송두,산,nonword,nonword,word,
잎사,화장실,nonword,nonword,word,
막도,저것,nonword,nonword,word,
살렘,위기,nonword,nonword,word,
프도,거만,nonword,nonword,word,
깝군,호스,nonword,nonword,word,
답고,꿈,nonword,nonword,word,
오셨한,진짜,nonword,nonword,word,
늬가,보드카,nonword,nonword,word,
없으,평가,nonword,nonword,word,
가리길러,리무진,nonword,nonword,word,
카락,스타일,nonword,nonword,word,
머무소개,말하다,nonword,nonword,word,
크죠다,얼다,nonword,nonword,word,
전단인,사진,nonword,nonword,word,
훔쳐관,방사선,nonword,nonword,word,
리서,취조하다,nonword,nonword,word,
듣자 나다,후배,nonword,nonword,word,
간지한,아빠,nonword,nonword,word,
롤라쥐,코냑,nonword,nonword,word,
우발,잔치,nonword,nonword,word,
카에,가슴,nonword,nonword,word,
개새주,사업가,nonword,nonword,word,
피아색,불행,nonword,nonword,word,
리해,시장,nonword,nonword,word,
능이,그룹,nonword,nonword,word,
펙스,서명,nonword,nonword,word,
틴은,위,nonword,nonword,word,
머금,출발,nonword,nonword,word,
들렀적인,사무라이,nonword,nonword,word,
언니한,뒤쫓다 다,nonword,nonword,word,
시러,강의,nonword,nonword,word,
바탕,들리다,nonword,nonword,word,
미술다,접시,nonword,nonword,word,
wz,얌전한,nonword,nonword,word,
존이 넣다,일반적으로,nonword,nonword,word,
군한,저격병,nonword,nonword,word,
파에,악센트,nonword,nonword,word,
테살,대개,nonword,nonword,word,
떨린,고통,nonword,nonword,word,
토늄,폭풍,nonword,nonword,word,
증거한,합의,nonword,nonword,word,
오잖,알리다,nonword,nonword,word,
빠르히,행복하다,nonword,nonword,word,
저주있는,선장,nonword,nonword,word,
쫓겨있다,제공하다,nonword,nonword,word,
화면드,교수,nonword,nonword,word,
럽의,문,nonword,nonword,word,
ib,나쁜,nonword,nonword,word,
잡이,장난감,nonword,nonword,word,
실좀,순찰,nonword,nonword,word,
었음,결과,nonword,nonword,word,
깝다,재판,nonword,nonword,word,
을거다,영감,nonword,nonword,word,
남도,새벽,nonword,nonword,word,
본거양,돌,nonword,nonword,word,
oa,투자자,nonword,nonword,word,
밧줄 거래,보호소,nonword,nonword,word,
타에,주간,nonword,nonword,word,
던것,비밀번호,nonword,nonword,word,
침할,설명,nonword,nonword,word,
봤는한,예배당,nonword,nonword,word,
춤추는 했대,갑판,nonword,nonword,word,
카락,~하다,nonword,nonword,word,
걔한,그리다,nonword,nonword,word,
헤로리,제거하다,nonword,nonword,word,
실서,밴,nonword,nonword,word,
콜롬,투표,nonword,nonword,word,
현상다,콘서트,nonword,nonword,word,
뷰를,바닐라,nonword,nonword,word,
레기,피조사자,nonword,nonword,word,
빗이,문학,nonword,nonword,word,
위인,요구,nonword,nonword,word,
블카,화덕,nonword,nonword,word,
oa,정의,nonword,nonword,word,
늬가,메스꺼움,nonword,nonword,word,
추가물,삼배,nonword,nonword,word,
네브d,조직,nonword,nonword,word,
조각하다,항해,nonword,nonword,word,
꼬리심,공산주의자,nonword,nonword,word,
츠나,완전히,nonword,nonword,word,
강조,반품,nonword,nonword,word,
온겁,시체,nonword,nonword,word,
사브,잔학,nonword,nonword,word,
프롭,알려지지 않은,nonword,nonword,word,
티빌,알리다,nonword,nonword,word,
광산름,전염병,nonword,nonword,word,
츠기,네번째,nonword,nonword,word,
스티다,젖은,nonword,nonword,word,
작이,흉터,nonword,nonword,word,
너였,극장,nonword,nonword,word,
무트,변명,nonword,nonword,word,
령이,아버지,nonword,nonword,word,
과다나,고마움,nonword,nonword,word,
탐내,재미있는,nonword,nonword,word,
볼이기,건물,nonword,nonword,word,
터만,깨뜨리다,nonword,nonword,word,
찻집,거리,nonword,nonword,word,
은의,어린이,nonword,nonword,word,
잠깐다,엄마,nonword,nonword,word,
겠고,폐쇄,nonword,nonword,word,
아득,정치가,nonword,nonword,word,
인다,서부,nonword,nonword,word,
이팅,의사 소통,nonword,nonword,word,
아사,혼동,nonword,nonword,word,
성칠,최고,nonword,nonword,word,
먹겠,논쟁,nonword,nonword,word,
얹은.을 더한,방해하다,nonword,nonword,word,
이식라,대리자,nonword,nonword,word,
빨대번째,사촌,nonword,nonword,word,
레임,신호,nonword,nonword,word,
일생하는,수학,nonword,nonword,word,
왜그,시원한,nonword,nonword,word,
불은귀,고문,nonword,nonword,word,
모르다,생물학,nonword,nonword,word,
모르다,칠면조,nonword,nonword,word,
전트는,침실,nonword,nonword,word,
타브,내각,nonword,nonword,word,
좋으적인,병,nonword,nonword,word,
산단로,이기다,nonword,nonword,word,
사건다,현미경,nonword,nonword,word,
갇힐위,빼기,nonword,nonword,word,
황실하다,열정,nonword,nonword,word,
삶의 먹이다,작가,nonword,nonword,word,
독방 건강 증진 협회,초자연적 인 것,nonword,nonword,word,
잠들에,유지하다,nonword,nonword,word,
달걀하다,시스템,nonword,nonword,word,
빼돌신,수소,nonword,nonword,word,
간지한,기쁨,nonword,nonword,word,
오십피,아들,nonword,nonword,word,
치냐,보조,nonword,nonword,word,
테르,배,nonword,nonword,word,
잠꾸,의도,nonword,nonword,word,
역겨,저녁,nonword,nonword,word,
락만,장례식,nonword,nonword,word,
아스휠러,여성,nonword,nonword,word,
zl,식당,nonword,nonword,word,
비한,비난,nonword,nonword,word,
챘죠,신부,nonword,nonword,word,
무셀,엄지손가락,nonword,nonword,word,
간만,핵무기,nonword,nonword,word,
없으범,개선,nonword,nonword,word,
바우트릭스,정부,nonword,nonword,word,
쥴을,사기,nonword,nonword,word,
메데운,자본주의,nonword,nonword,word,
트니,칼,nonword,nonword,word,
떨어타를,기부,nonword,nonword,word,
어찌할 형편없는,팔,nonword,nonword,word,
자유pi,케이크,nonword,nonword,word,
울제,비행,nonword,nonword,word,
아난,사업,nonword,nonword,word,
아무것도하지님,마이크로폰,nonword,nonword,word,
잡혀락,실패,nonword,nonword,word,
빙산,폭발,nonword,nonword,word,
질수,우울증,nonword,nonword,word,
까운,털다,nonword,nonword,word,
모가,웹,nonword,nonword,word,
었대,한가롭게 이리저리 거닐다,nonword,nonword,word,
리팀,감정,nonword,nonword,word,
필에,청각 장애인,nonword,nonword,word,
렀지,제품,nonword,nonword,word,
술먹,보통의,nonword,nonword,word,
로빅,추기경,nonword,nonword,word,
올렛,입자,nonword,nonword,word,
아프시스,백작 부인,nonword,nonword,word,
좀전,프로그램,nonword,nonword,word,
은가,푸른,nonword,nonword,word,
금요,에이즈 바이러스,nonword,nonword,word,
킬로알마,연료,nonword,nonword,word,
렐라,위원회,nonword,nonword,word,
작물,닫힌,nonword,nonword,word,
잎에,양파,nonword,nonword,word,
멘지,총알,nonword,nonword,word,
내주몬,놀라다,nonword,nonword,word,
톨리,증언,nonword,nonword,word,
지적관,전통적인,nonword,nonword,word,
mt,도마뱀,nonword,nonword,word,
촬영기,모니터,nonword,nonword,word,
언십,알약,nonword,nonword,word,
오르이년,호수,nonword,nonword,word,
마드,무엇,nonword,nonword,word,
입력는,상징,nonword,nonword,word,
약들,투옥,nonword,nonword,word,
베일하다,구실,nonword,nonword,word,
ev원,유명한,nonword,nonword,word,
거였이,포식자,nonword,nonword,word,
장자,게임,nonword,nonword,word,
파티맨,기계,nonword,nonword,word,
요제,결국,nonword,nonword,word,
버튼제,점검,nonword,nonword,word,
킷을,골목,nonword,nonword,word,
오케열어라,헬리콥터,nonword,nonword,word,
어다,속도,nonword,nonword,word,
각지,어린,nonword,nonword,word,
로한다,사분의 일,nonword,nonword,word,
넬씨,유지,nonword,nonword,word,
윌커,사격,nonword,nonword,word,
프터,기름,nonword,nonword,word,
혹자,아드레날린,nonword,nonword,word,
ws,삼각형,nonword,nonword,word,
좆까트,충고하다,nonword,nonword,word,
펠이,거대한,nonword,nonword,word,
가야하다,상상속의 환각,nonword,nonword,word,
보기 인사,캐리어 / 여행가방,nonword,nonword,word,
로죠,선생님,nonword,nonword,word,
걸고고,만나다,nonword,nonword,word,
가져해제,어제,nonword,nonword,word,
선택보다,선거,nonword,nonword,word,
애라키,예상하다,nonword,nonword,word,
위층스,키,nonword,nonword,word,
대단아몬드,묘지,nonword,nonword,word,
마스턴,사랑,nonword,nonword,word,
나아하다,우정,nonword,nonword,word,
누굴한,활동,nonword,nonword,word,
되시한,진료소,nonword,nonword,word,
스콧함,사랑스러운,nonword,nonword,word,
나려,로마,nonword,nonword,word,
이드의,재능,nonword,nonword,word,
티쿠스,숨다,nonword,nonword,word,
담고인,자비,nonword,nonword,word,
트레드야,걱정하다,nonword,nonword,word,
으러,현실적인,nonword,nonword,word,
낫길시,온전한,nonword,nonword,word,
더에,울타리,nonword,nonword,word,
마트한,가득한,nonword,nonword,word,
컨트적 인,환상적인 것,nonword,nonword,word,
다봐,진보,nonword,nonword,word,
짜여,그램,nonword,nonword,word,
앞으,버스,nonword,nonword,word,
걸거,매력적인,nonword,nonword,word,
오셨한,맹세,nonword,nonword,word,
탈레,모임,nonword,nonword,word,
도처,곧장,nonword,nonword,word,
인정들과,파티,nonword,nonword,word,
무용한,기타,nonword,nonword,word,
de하는,공항,nonword,nonword,word,
드릴한,사 / 넷,nonword,nonword,word,
불행한 바로,알파의,nonword,nonword,word,
kj,거울,nonword,nonword,word,
채는,카펫,nonword,nonword,word,
베풀한,최근에,nonword,nonword,word,
슨네,볼,nonword,nonword,word,
돌이질,고객,nonword,nonword,word,
네티,칠월,nonword,nonword,word,
나마,악기,nonword,nonword,word,
왔냐히,해군,nonword,nonword,word,
깊으,전투기,nonword,nonword,word,
뷰는,지도,nonword,nonword,word,
니께,저항하다,nonword,nonword,word,
편과,밀가루,nonword,nonword,word,
il 사람,옮기다,nonword,nonword,word,
데미,싸움터,nonword,nonword,word,
싫어합니,책임지지 않는,nonword,nonword,word,
켜줘,주위에,nonword,nonword,word,
넘도,비상,nonword,nonword,word,
고르,강도,nonword,nonword,word,
무트,꽃,nonword,nonword,word,
스파이 싸면,동맥,nonword,nonword,word,
홍키,안에,nonword,nonword,word,
맞이하다,항상,nonword,nonword,word,
매인,마케팅,nonword,nonword,word,
모습자,검증,nonword,nonword,word,
찮아,실수,nonword,nonword,word,
미심,영원히,nonword,nonword,word,
지원적인,지식,nonword,nonword,word,
설을,약,nonword,nonword,word,
챘죠,의도적으로,nonword,nonword,word,
러씨,가방,nonword,nonword,word,
엄마자,조약,nonword,nonword,word,
더니,쓰기,nonword,nonword,word,
샤도,행동,nonword,nonword,word,
디면,금하다,nonword,nonword,word,
곳에즈,죽임,nonword,nonword,word,
가잖,폭발하다,nonword,nonword,word,
탈의,달러,nonword,nonword,word,
이구,계산하다,nonword,nonword,word,
밍은,발기,nonword,nonword,word,
쳤나,신뢰,nonword,nonword,word,
뷰에,준비하다,nonword,nonword,word,
큐는,밧줄,nonword,nonword,word,
멀어 정부,타박상,nonword,nonword,word,
먼의,실망,nonword,nonword,word,
보너,무기고,nonword,nonword,word,
좋더한,뚫을 수 없는,nonword,nonword,word,
비요,새로 고치다,nonword,nonword,word,
테가,두려움,nonword,nonword,word,
니로,토마토,nonword,nonword,word,
발사하다,능력,nonword,nonword,word,
납고,공격자,nonword,nonword,word,
위원,드레스,nonword,nonword,word,
안내적 인,삼,nonword,nonword,word,
프도,성명,nonword,nonword,word,
장이다,불공정,nonword,nonword,word,
사유,동물,nonword,nonword,word,
폭풍일,은하,nonword,nonword,word,
성공브,청소부,nonword,nonword,word,
의야,고기,nonword,nonword,word,
리할,매우,nonword,nonword,word,
헬리 지방 사투리,운전사,nonword,nonword,word,
거기원,잠그다,nonword,nonword,word,
스크,겨울,nonword,nonword,word,
뛰르,배우,nonword,nonword,word,
퍼드,온도,nonword,nonword,word,
디언,팔다,nonword,nonword,word,
남은적 인,박물관,nonword,nonword,word,
늬가,종교,nonword,nonword,word,
경관관,요소,nonword,nonword,word,
긴요,할머니,nonword,nonword,word,
힘들필,역,nonword,nonword,word,
안관,짓다,nonword,nonword,word,
봤었,의자,nonword,nonword,word,
관리인으,이상한,nonword,nonword,word,
토너오스,투자하다,nonword,nonword,word,
보여옵시다,양초,nonword,nonword,word,
란드,미끼,nonword,nonword,word,
자동사,향수,nonword,nonword,word,
팬들적인,확인하다,nonword,nonword,word,
능한,빠르게,nonword,nonword,word,
몬의,껴안다,nonword,nonword,word,
슬을,성기,nonword,nonword,word,
호출운,설교,nonword,nonword,word,
나르,거짓말 쟁이,nonword,nonword,word,
놀즈,사자,nonword,nonword,word,
움과,관대 한,nonword,nonword,word,
리째,아직,nonword,nonword,word,
게를,스포츠,nonword,nonword,word,
오피,열개의,nonword,nonword,word,
