sl_cue,sl_target,type,cue_type,target_type,sl_cosine
izločiti,delavec,unrelated,word,word,0.0570558921147501
dodatek,nedelja,unrelated,word,word,0.0965216862629404
cezar,pilot,unrelated,word,word,0.141496332945036
juha,vhod,unrelated,word,word,0.0450958669654786
osvoboditi,ostrostrelec,unrelated,word,word,0.0951968677007736
odločiti se,vrednotenje,unrelated,word,word,
prinesti,zakonito,unrelated,word,word,0.0780262692910244
suženj,tornado,unrelated,word,word,0.0280615384834554
tih,ribolov,unrelated,word,word,0.106035031341346
počitek,batman,unrelated,word,word,0.0165792317081589
beton,čarovnica,unrelated,word,word,0.0625575639121503
veter,običajno,unrelated,word,word,0.101733253211879
pečica,igralec,unrelated,word,word,0.0496755748262507
nenavaden,ubiti,unrelated,word,word,0.103323217778583
zadeti,predpostavka,unrelated,word,word,0.0973244950521739
naiven,požirek,unrelated,word,word,0.125546820972874
upravljati,prsni koš,unrelated,word,word,
luna,sistem,unrelated,word,word,0.0614272773576124
sloj,pustiti,unrelated,word,word,0.0397998878496763
dvomiti,četrtina,unrelated,word,word,0.109904190963676
zastava,morilec,unrelated,word,word,0.109315227248108
učiti,priimek,unrelated,word,word,0.104167537043446
študent,definicija,unrelated,word,word,0.130036704381555
reči,kitara,unrelated,word,word,0.104069309130367
hvaležen,odstavek,unrelated,word,word,0.0735334672364495
tukaj,zven,unrelated,word,word,0.116851218472978
vez,običajen,unrelated,word,word,0.0330883336951538
detonator,grozljivo,unrelated,word,word,0.0852710407251294
koža,kupec,unrelated,word,word,0.0816659460842815
krompir,kriv,unrelated,word,word,0.094662662615951
noht,politika,unrelated,word,word,0.035488144254175
orkan,motiti,unrelated,word,word,0.0384083580160345
most,namerno,unrelated,word,word,0.0727498559177539
nezmožnost,izstrelek,unrelated,word,word,0.0334364239170242
dol,igra,unrelated,word,word,0.122335811381845
ponavadi,sanje,unrelated,word,word,0.0518830919073112
mars,super,unrelated,word,word,0.121377848454517
preveriti,dno,unrelated,word,word,0.146015378703307
kamp,pivo,unrelated,word,word,0.0888017714361559
beljakovina,zakopati,unrelated,word,word,0.0799487352276199
tek,festival,unrelated,word,word,0.147130643979011
pogledati,verjetno,unrelated,word,word,0.138001279410572
suh,ni mogoče,unrelated,word,word,
kmet,izsiljevati,unrelated,word,word,0.143419043373538
branje,spektakularen,unrelated,word,word,0.127626222213076
star,bojišče,unrelated,word,word,0.140012099394367
območje,otrok,unrelated,word,word,0.145492448029766
vodenje,verjetno,unrelated,word,word,0.131374036528972
pogodba,vprašati,unrelated,word,word,0.103978460521344
občudovati,telefon,unrelated,word,word,0.114823713571683
kaznovati,dirka,unrelated,word,word,0.0640436511495702
nevednost,alarm,unrelated,word,word,0.0494844488466455
pacifik,ustava,unrelated,word,word,0.132355764343279
sladica,lastnik,unrelated,word,word,0.0651172202477402
pes,zaprtje,unrelated,word,word,0.089415990464062
telo,finančen,unrelated,word,word,
rodeo,izboljšava,unrelated,word,word,0.127879866564906
greh,rojstni dan,unrelated,word,word,
zvestoba,film,unrelated,word,word,0.140489350196993
okraj,ogrlica,unrelated,word,word,0.117708905873254
nikoli,aretirati,unrelated,word,word,0.115169970953385
bomba,slaven,unrelated,word,word,0.11075181068997
lažen,eksplozija,unrelated,word,word,0.146020290125819
moški,zora,unrelated,word,word,0.131274414276559
bančništvo,medaljon,unrelated,word,word,0.080891818606699
duhovit,vojaški,unrelated,word,word,0.117048786802042
sočuten,risati,unrelated,word,word,0.118231883492772
pokriti,nor,unrelated,word,word,0.042597295556211
laskati se,znesek,unrelated,word,word,
sprememba,četrti,unrelated,word,word,0.0553370355305787
navdihniti,hitrost,unrelated,word,word,0.0613484646577537
bančnik,poštenost,unrelated,word,word,0.0883393387103236
ironija,nenehno,unrelated,word,word,0.106403642549226
sesanje,satelit,unrelated,word,word,0.0596348736425025
umetnost,postaviti,unrelated,word,word,0.119960355104326
odpuščanje,pastila,unrelated,word,word,
kamera,graditi,unrelated,word,word,0.109793912929345
sekunda,tradicionalen,unrelated,word,word,0.0572447329940344
raketa,žena,unrelated,word,word,0.136899552509571
samomor,signal,unrelated,word,word,0.132828141493757
pozitiven,galaksija,unrelated,word,word,0.0896116767316758
priseči,omaka,unrelated,word,word,0.120460978067627
žaliti,notri,unrelated,word,word,0.101267752050618
planet,govoriti,unrelated,word,word,0.115381838170948
nadnaraven,predavanje,unrelated,word,word,0.13415357593979
papir,nevarnost,unrelated,word,word,0.0406793270731258
prebivalstvo,rop,unrelated,word,word,0.138956026471497
predstava,mornar,unrelated,word,word,0.0694228736685775
pogled,delo,unrelated,word,word,0.109309070784223
besedilo,neumnost,unrelated,word,word,0.137013605418364
kockanje,december,unrelated,word,word,0.135240997339272
kapsula,realističen,unrelated,word,word,0.0688123739855041
proces,želva,unrelated,word,word,0.0813859258624779
dokazilo,vrata,unrelated,word,word,0.0872999550997932
ugrabitelj,sneg,unrelated,word,word,0.114505020643164
popraviti,muzej,unrelated,word,word,0.130150849666706
odpor,izvrstno,unrelated,word,word,0.133795848282745
nazaj,minister,unrelated,word,word,0.125499336961259
govorice,zapornik,unrelated,word,word,0.131762539246467
duša,popoln,unrelated,word,word,0.127517775554551
komentar,brat,unrelated,word,word,0.136845657597667
najstniški,navdušen,unrelated,word,word,0.144770118246309
ideja,ogledalo,unrelated,word,word,0.0339037610069761
prst,garaža,unrelated,word,word,0.0641101935784738
nanesti,pokopališče,unrelated,word,word,0.0709534589230144
protistrup,oktober,unrelated,word,word,0.124244567348528
afrika,kisik,unrelated,word,word,0.119462613870255
ljubosumen,pridiga,unrelated,word,word,0.115758332718412
washington,biološki,unrelated,word,word,0.102390885410791
vlak,trikotnik,unrelated,word,word,0.120403998269801
svetilka,glas,unrelated,word,word,0.0809742020009575
vino,temen,unrelated,word,word,0.149278137922376
kaos,model,unrelated,word,word,0.133237263030787
brutalen,oklep,unrelated,word,word,0.145990861184747
smrt,problem,unrelated,word,word,0.0544609863516186
narediti,služabnik,unrelated,word,word,0.079689365652356
gnezdo,zadnji,unrelated,word,word,0.0493372764644347
blizu,šampanjec,unrelated,word,word,0.0320202550434517
mati,paranormalen,unrelated,word,word,0.14325117744562
pomorski,brisača,unrelated,word,word,0.128251278917458
topiti se,ograja,unrelated,word,word,
pameten,nezgoda,unrelated,word,word,0.149362570162101
ljubica,delec,unrelated,word,word,0.0331175655770826
fizika,sprehod,unrelated,word,word,0.100594733725132
hotel,Julija,unrelated,word,word,
počasno,država,unrelated,word,word,0.0797856146882502
krema,večer,unrelated,word,word,0.134925029555136
raziskava,morilec,unrelated,word,word,0.0844804611463588
simptom,vas,unrelated,word,word,0.0943470948890083
omrežje,pretep,unrelated,word,word,0.111178316864261
priča,razočaranje,unrelated,word,word,0.125437868762634
kaj,upraven,unrelated,word,word,
upoštevati,svetloba,unrelated,word,word,0.0958130111107961
žalosten,oddajnik,unrelated,word,word,0.110790156050462
džip,znanje,unrelated,word,word,0.0624021991824606
nepravičnost,vonj,unrelated,word,word,0.128602942477249
nižji,prašen,unrelated,word,word,0.13994908822075
poletje,božanski,unrelated,word,word,0.032766418892771
danes,praktično,unrelated,word,word,0.0732174341933849
sestra,prvenstvo,unrelated,word,word,0.0756382433105463
možgani,znak,unrelated,word,word,0.0502838760394802
tekmovanje,prisega,unrelated,word,word,0.0597028009457845
kuhar,energija,unrelated,word,word,0.0941908449048843
tobak,kralj,unrelated,word,word,0.138235570994532
drama,debel,unrelated,word,word,0.10320518834097
profil,ocean,unrelated,word,word,0.136011263612438
žito,ironičen,unrelated,word,word,0.0121372556461822
odpadki,normalen,unrelated,word,word,0.0700630623734666
virus,stranka,unrelated,word,word,0.0935707259326735
lep,sodnik,unrelated,word,word,0.0945560945091769
turnir,vleči,unrelated,word,word,0.134649742458318
članek,duh,unrelated,word,word,0.0628039273789955
izjemen,eksplodirati,unrelated,word,word,0.100173073205245
dramatičen,paket,unrelated,word,word,0.112161689863346
škorenj,pomočnik,unrelated,word,word,0.14706354703812
senzacionalen,vzdrževati,unrelated,word,word,0.0951844543928918
piramida,sočutje,unrelated,word,word,0.0459078330693698
živeti,ladja,unrelated,word,word,0.137891251756081
glas,odobritev,unrelated,word,word,0.0784880820929921
lezbijka,lokacija,unrelated,word,word,0.146147594666128
idealen,pesem,unrelated,word,word,0.0642683305542498
rojstvo,še,unrelated,word,word,0.149635405896293
lakota,znanstvenik,unrelated,word,word,0.0963449720335969
moderen,krožnik,unrelated,word,word,0.0823507107921493
internet,izziv,unrelated,word,word,0.117997621340571
gesta,okoli,unrelated,word,word,-0.014334308363909
dober,popolnoma,unrelated,word,word,0.0905699920140833
podjetje,zanimivo,unrelated,word,word,0.143030731306892
bencin,fizičen,unrelated,word,word,0.124324860614481
tisoč,popolen,unrelated,word,word,0.0748062478226183
včasih,injekcija,unrelated,word,word,0.109943962183858
oblika,pogumen,unrelated,word,word,0.0294361343524501
načrt,prijateljski,unrelated,word,word,0.11798662180653
orkester,kuščar,unrelated,word,word,0.0871829656079145
milijonar,element,unrelated,word,word,0.149927924201237
košarka,obred,unrelated,word,word,0.121076891985302
opica,obdobje,unrelated,word,word,0.0455128781667646
natakar,strast,unrelated,word,word,0.138155805872899
vojna,najti,unrelated,word,word,0.0915673964440905
krsta,človek,unrelated,word,word,0.126490982527533
trpinčenje,pomemben,unrelated,word,word,0.148789782545683
fakulteta,kovček,unrelated,word,word,0.147041723936613
ščit,krivičen,unrelated,word,word,0.132291722249825
laž,ženski samostan,unrelated,word,word,
zvestoba,časopis,unrelated,word,word,0.0963439718584867
begunec,gor,unrelated,word,word,0.0796445719043728
strašljivo,obveščati,unrelated,word,word,0.0912629213557647
naiven,teden,unrelated,word,word,0.120961565167576
zdaj,usoden,unrelated,word,word,0.14852809770516
kraj,morfij,unrelated,word,word,0.107762912246407
videti,epidemija,unrelated,word,word,0.1155460136705
ena,mučenje,unrelated,word,word,0.122141041219674
zavedati se,ministrstvo,unrelated,word,word,
vzdevek,prodati,unrelated,word,word,0.135798334886807
vrh,ženska,unrelated,word,word,0.0803896383273878
narednik,očitno,unrelated,word,word,0.122389489475085
dinastija,povedati,unrelated,word,word,0.0653801487657263
naloga,vedeti,unrelated,word,word,0.116581988622412
dvd,tisto,unrelated,word,word,0.0963284979836408
tretji,delati,unrelated,word,word,0.077665242621042
eleca,zob,nonword,nonword,word,
hrbteviden,aktivirajte,nonword,nonword,word,
ugrahati,pritisniti,nonword,nonword,word,
smedeš,napad,nonword,nonword,word,
njemon,nag,nonword,nonword,word,
podjanec,enostavno,nonword,nonword,word,
koražiti,romantičen,nonword,nonword,word,
ustrezorilo,obtožba,nonword,nonword,word,
movan,vojska,nonword,nonword,word,
nol,potrditi,nonword,nonword,word,
kotistič,zločin,nonword,nonword,word,
zlovo,delati,nonword,nonword,word,
afražnost,vsebina,nonword,nonword,word,
avtenje,bitje,nonword,nonword,word,
proša,tovor,nonword,nonword,word,
kazljavati,za vedno,nonword,nonword,word,
inžeslom,fantastično,nonword,nonword,word,
arsestvo,jezen,nonword,nonword,word,
nevenca,nebeško,nonword,nonword,word,
frila,proizvodnja,nonword,nonword,word,
konjačba,pekel,nonword,nonword,word,
pacišmar,opremiti,nonword,nonword,word,
teklje,spor,nonword,nonword,word,
voljalo,cona,nonword,nonword,word,
smak,lobanja,nonword,nonword,word,
cerena,sabotaža,nonword,nonword,word,
debim,visok,nonword,nonword,word,
orkeglje,prvenstvo,nonword,nonword,word,
kluza,paket,nonword,nonword,word,
zgrudijon,čuden,nonword,nonword,word,
regimež,spremljati,nonword,nonword,word,
suprovec,pravica,nonword,nonword,word,
zrina,test,nonword,nonword,word,
noraž,del,nonword,nonword,word,
anžeza,zadnji,nonword,nonword,word,
nositmija,fant,nonword,nonword,word,
bamijski,črna,nonword,nonword,word,
posekt,zakon,nonword,nonword,word,
mnina,pritisk,nonword,nonword,word,
šaklad,zapornik,nonword,nonword,word,
groj,alfa,nonword,nonword,word,
botik,poštenost,nonword,nonword,word,
trevenje,spovedati,nonword,nonword,word,
grizda,psihologija,nonword,nonword,word,
svike,kip,nonword,nonword,word,
bikravja,model,nonword,nonword,word,
prpol,zapustiti,nonword,nonword,word,
vaston,medalja,nonword,nonword,word,
žeg,vanilja,nonword,nonword,word,
kriri,namigovati,nonword,nonword,word,
hus,ptica,nonword,nonword,word,
zaškalati,zadnji,nonword,nonword,word,
sesila,zaupanje,nonword,nonword,word,
sorogatnež,navdih,nonword,nonword,word,
zvemenit,napačen,nonword,nonword,word,
tažo,profesor,nonword,nonword,word,
karoraben,najstnik,nonword,nonword,word,
gačjaj,odstraniti,nonword,nonword,word,
lebja,jesti,nonword,nonword,word,
atla,demonstracija,nonword,nonword,word,
ekraska,preživeti,nonword,nonword,word,
kalojšen,režiser,nonword,nonword,word,
rinc,poučevati,nonword,nonword,word,
tlavo,dolar,nonword,nonword,word,
vzbudica,omara,nonword,nonword,word,
tamula,urin,nonword,nonword,word,
škokraj,vrat,nonword,nonword,word,
prestapstvo,rumena,nonword,nonword,word,
nargija,spektakularen,nonword,nonword,word,
ukla,kriza,nonword,nonword,word,
glonek,preplašiti,nonword,nonword,word,
detonučje,kapela,nonword,nonword,word,
ognjevilegij,varnost,nonword,nonword,word,
blesen,strokovnjak,nonword,nonword,word,
obodnost,bitka,nonword,nonword,word,
občeskovati,grd,nonword,nonword,word,
milosa,Julija,nonword,nonword,word,
protisaljon,matematika,nonword,nonword,word,
mosluhni,neumen,nonword,nonword,word,
voderski,četrtina,nonword,nonword,word,
treboven,najti,nonword,nonword,word,
polobljenca,širok,nonword,nonword,word,
škortih,vzdržljiv,nonword,nonword,word,
črpeska,osebek,nonword,nonword,word,
vintev,zelo,nonword,nonword,word,
ulince,nogomet,nonword,nonword,word,
krir,negativen,nonword,nonword,word,
katolistjem,prodaja,nonword,nonword,word,
pem,vodka,nonword,nonword,word,
tokre,obveščati,nonword,nonword,word,
najbah,izid,nonword,nonword,word,
živrež,kolaps,nonword,nonword,word,
oprotura,neposredno,nonword,nonword,word,
tisnjen,očitno,nonword,nonword,word,
zveba,demokracija,nonword,nonword,word,
tkum,hiter,nonword,nonword,word,
sladpah,klinika,nonword,nonword,word,
podkupčnica,prisega,nonword,nonword,word,
obmoštvo,vzhod,nonword,nonword,word,
dotnije,sveča,nonword,nonword,word,
telbam,odkupnina,nonword,nonword,word,
paranostnež,rojstni dan,nonword,nonword,word,
telejota,rešiti,nonword,nonword,word,
bezela,narod,nonword,nonword,word,
nenavabljen,višina,nonword,nonword,word,
dukončen,sevanje,nonword,nonword,word,
trdanati,obljuba,nonword,nonword,word,
rapravna,boston,nonword,nonword,word,
pobrazba,postaviti,nonword,nonword,word,
kdajizu,izobraževanje,nonword,nonword,word,
gord,govoriti,nonword,nonword,word,
komplišnjo,plastika,nonword,nonword,word,
tuh,potreba,nonword,nonword,word,
knjiletje,smeh,nonword,nonword,word,
novemnost,hraniti,nonword,nonword,word,
akričen,kravata,nonword,nonword,word,
obetje,mikroskop,nonword,nonword,word,
zvomet,sin,nonword,nonword,word,
snovar,pomoč,nonword,nonword,word,
kružba,opravičiti,nonword,nonword,word,
operabljen,piščalka,nonword,nonword,word,
zgraboda,glas,nonword,nonword,word,
prokser,tkivo,nonword,nonword,word,
gotošča,ničvreden,nonword,nonword,word,
arp,nosečnost,nonword,nonword,word,
veres,besedna zveza,nonword,nonword,word,
vzada,svetovati,nonword,nonword,word,
uhent,telefon,nonword,nonword,word,
trusmrti,korito,nonword,nonword,word,
svenk,izginotje,nonword,nonword,word,
ditravma,časopis,nonword,nonword,word,
produpnik,vprašati,nonword,nonword,word,
pogodnji,najemodajalec,nonword,nonword,word,
okrema,cilj,nonword,nonword,word,
ščeta,političen,nonword,nonword,word,
slelati,pesem,nonword,nonword,word,
posemno,protokol,nonword,nonword,word,
ukvarjaviti,znanost,nonword,nonword,word,
pozij,jeklo,nonword,nonword,word,
dobiznis,tenis,nonword,nonword,word,
dokašelj,brada,nonword,nonword,word,
magen,avtoriteta,nonword,nonword,word,
fugnu,inteligenten,nonword,nonword,word,
kratel,država,nonword,nonword,word,
puščarka,organizirati,nonword,nonword,word,
velihtnost,učinek,nonword,nonword,word,
