"word_combo","cs_cue","cs_target","type","cue_type","target_type","cs_cosine","M_Z","SD_Z","SE_Z","sampleN","done_both","done","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_totalN"
"impovstupnítracyhoký","impovstupní","tracyhoký","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"impozantnímapon","impozantní","mapon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"impozantníúžasný","impozantní","úžasný","related","word","word",0.448744708656787,-0.489945170494626,0.632855478493257,0.064256738317193,97,TRUE,TRUE,103,105,4,0.980952380952381,96,104,5,0.923076923076923,TRUE
"impozantnívražda","impozantní","vražda","unrelated","word","word",0.112322904855919,-0.540228723814533,0.711477996303881,0.0850378856094309,70,TRUE,TRUE,78,83,1,0.939759036144578,76,83,1,0.91566265060241,TRUE
"incidentnehoda","incident","nehoda","related","word","word",0.35326918110557,-0.622289779126355,0.578018244801686,0.0706161677952288,67,TRUE,TRUE,75,79,3,0.949367088607595,72,80,2,0.9,TRUE
"incidentobejmout","incident","obejmout","unrelated","word","word",0.032957421968317,-0.0269015161838654,1.11440152752921,0.143868618570291,60,FALSE,TRUE,64,65,2,0.984615384615385,58,64,3,0.90625,TRUE
"incidentznervy","incident","znervy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"incikladkardinál","inciklad","kardinál","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"incikladotír","inciklad","otír","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inproktorasteroba","inproktor","asteroba","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inproktorzachránit","inproktor","zachránit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inspektorkomisař","inspektor","komisař","related","word","word",0.624582514756117,-0.736551012229818,0.358776820442792,0.0425789749886616,71,TRUE,TRUE,74,75,5,0.986666666666667,72,75,5,0.96,TRUE
"inspektorlebka","inspektor","lebka","unrelated","word","word",0.110503218628976,-0.363634834810832,0.882891676160002,0.107066342258421,68,FALSE,TRUE,72,74,3,0.972972972972973,73,74,3,0.986486486486487,TRUE
"inspektorvýsumé","inspektor","výsumé","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inspirostrojodpověď","inspirostroj","odpověď","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inspirostrojpanět","inspirostroj","panět","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inspirovatinspirace","inspirovat","inspirace","related","word","word",0.531034063515616,-0.38927615740666,0.681516074217588,0.0797654231590298,73,TRUE,TRUE,81,83,3,0.975903614457831,80,84,2,0.952380952380952,TRUE
"inspirovatpereo","inspirovat","pereo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inspirovatrychlost","inspirovat","rychlost","unrelated","word","word",0.096158063787376,-0.681209431587478,0.386156377648642,0.0478968038115794,65,TRUE,TRUE,72,73,4,0.986301369863014,66,73,4,0.904109589041096,TRUE
"instinkthorše","instinkt","horše","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"instinktintuice","instinkt","intuice","related","word","word",0.534538293308971,0.617106217534733,1.27817181178969,0.150633992606331,72,FALSE,TRUE,78,95,5,0.821052631578947,92,95,5,0.968421052631579,TRUE
"instinktškola","instinkt","škola","unrelated","word","word",0.108366131372375,-0.592614739439364,0.579338088986812,0.0692441458434153,70,TRUE,TRUE,73,77,3,0.948051948051948,75,77,3,0.974025974025974,TRUE
"instrasthopře","instrast","hopře","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"instrastminulost","instrast","minulost","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"internetsvětleko","internet","světleko","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"internetvýzva","internet","výzva","unrelated","word","word",0.118285151778628,-0.657207885013791,0.496185482523157,0.0551317202803508,81,TRUE,TRUE,86,88,2,0.977272727272727,84,88,2,0.954545454545455,TRUE
"internetweb","internet","web","related","word","word",0.657374169646199,-0.358329192108828,0.515286013841002,0.0595001037601504,75,TRUE,TRUE,79,82,1,0.963414634146341,79,82,1,0.963414634146341,TRUE
"interskoptýzím","interskop","týzím","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"interskopzločinec","interskop","zločinec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"intimtorlegračologický","intimtor","legračologický","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"intimtortáta","intimtor","táta","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"invazeanarlivý","invaze","anarlivý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"invazeútok","invaze","útok","related","word","word",0.361035921819982,-0.718701092968236,0.480695638731562,0.0540824847164787,79,TRUE,TRUE,90,91,1,0.989010989010989,84,91,1,0.923076923076923,TRUE
"invazevystrašit","invaze","vystrašit","unrelated","word","word",0.126254612173178,0.00247893004225128,0.784654737546898,0.0924724476349271,72,FALSE,TRUE,76,76,4,1,72,76,4,0.947368421052632,TRUE
"inženýrarchitekt","inženýr","architekt","related","word","word",0.597706038110826,-0.615559136241635,0.381654662520794,0.0480839677970622,63,TRUE,TRUE,67,67,5,1,67,67,5,1,TRUE
"inženýrmecům","inženýr","mecům","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inženýrpostel","inženýr","postel","unrelated","word","word",0.0884048719476784,-0.565730888997459,0.4801778708398,0.0578066226139576,69,TRUE,TRUE,73,75,3,0.973333333333333,73,75,3,0.973333333333333,TRUE
"inzercemarketing","inzerce","marketing","related","word","word",0.379792138862447,-0.102210538066481,0.865804749341731,0.104230643355215,69,FALSE,TRUE,80,87,3,0.919540229885057,81,89,1,0.910112359550562,TRUE
"inzercemorach","inzerce","morach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inzercezrádce","inzerce","zrádce","unrelated","word","word",0.0879987203132771,-0.443900607888916,0.577992579807712,0.0695821297973959,69,TRUE,TRUE,74,75,4,0.986666666666667,72,76,3,0.947368421052632,TRUE
"inževíchaktivita","inževích","aktivita","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inževíchušlechnajímatel","inževích","ušlechnajímatel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"irodagentlebený","iroda","gentlebený","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"irodaodstranit","iroda","odstranit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ironiedobroslechně","ironie","dobroslechně","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ironieironický","ironie","ironický","related","word","word",0.530431468330278,-0.156192923170953,0.697495903823526,0.0845838024970605,68,TRUE,TRUE,73,76,4,0.960526315789474,70,77,3,0.909090909090909,TRUE
"ironieneustále","ironie","neustále","unrelated","word","word",0.124193012890822,-0.178459680177747,0.76821969475793,0.0905355592673987,72,FALSE,TRUE,77,81,3,0.950617283950617,70,80,4,0.875,TRUE
"ivícherekce","ivích","erekce","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivíchkobenést","ivích","kobenést","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"izolointrance","izolo","intrance","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"izolonahý","izolo","nahý","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jablkonahý","jablko","nahý","unrelated","word","word",0.0820081134358669,-0.389181550822592,0.728700042971911,0.0858781236393945,72,TRUE,TRUE,75,76,3,0.986842105263158,75,76,3,0.986842105263158,TRUE
"jablkoovoce","jablko","ovoce","related","word","word",0.546601167202833,-0.841719019778133,0.456202612479944,0.0549203406833547,69,TRUE,TRUE,78,80,2,0.975,77,80,2,0.9625,TRUE
"jablkozav","jablko","zav","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jachaobvod","jacha","obvod","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jachapravdění","jacha","pravdění","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jaohlamentné","jaoh","lamentné","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jaohprofesionální","jaoh","profesionální","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jaropodzim","jaro","podzim","related","word","word",0.624184826079755,-0.714774814753312,0.66614640480947,0.0801946032230062,69,TRUE,TRUE,76,76,3,1,74,76,3,0.973684210526316,TRUE
"jarovidlička","jaro","vidlička","unrelated","word","word",0.10510836573348,-0.118909857785718,1.04089900535683,0.127166053115475,67,FALSE,TRUE,75,78,6,0.961538461538462,75,78,6,0.961538461538462,TRUE
"jarovzpovenec","jaro","vzpovenec","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"játcepoprava","játce","poprava","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"játcešrouník","játce","šrouník","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jatryskojo","jatrysko","jo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jatryskosvaní","jatrysko","svaní","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jazzhudba","jazz","hudba","related","word","word",0.492920781271838,-0.605411885990862,0.639494592977127,0.0753651605377096,72,TRUE,TRUE,77,78,0,0.987179487179487,63,78,0,0.807692307692308,TRUE
"jazzkousknout","jazz","kousknout","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jazzpobřeží","jazz","pobřeží","unrelated","word","word",0.0952549627820565,-0.419430626643459,0.46048679879671,0.055436096107877,69,TRUE,TRUE,72,76,2,0.947368421052632,60,76,2,0.789473684210526,TRUE
"jedchačkaopení","jedchačka","opení","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jedchačkaslyšet","jedchačka","slyšet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeddůlesprosté","jed","důlesprosté","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jedenmučení","jeden","mučení","unrelated","word","word",0.137491159579705,-0.363408006031662,0.670974626116191,0.0813676251643051,68,TRUE,TRUE,72,74,5,0.972972972972973,67,74,5,0.905405405405405,TRUE
"jedentři","jeden","tři","related","word","word",0.239119468180178,-0.333676572760277,1.23047859972811,0.158854104153719,60,FALSE,TRUE,65,66,1,0.984848484848485,62,65,2,0.953846153846154,TRUE
"jedenvýsledba","jeden","výsledba","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jednodušechytit","jednoduše","chytit","unrelated","word","word",0.125401639138964,-0.41340088042232,0.635865034559439,0.0776832779577294,67,TRUE,TRUE,73,76,4,0.960526315789474,72,77,3,0.935064935064935,TRUE
"jednodušejednoduchý","jednoduše","jednoduchý","related","word","word",0.41125874244543,-0.338254249216973,0.577235105046459,0.0721543881308074,64,TRUE,TRUE,68,70,6,0.971428571428571,69,71,5,0.971830985915493,TRUE
"jednodušepoplex","jednoduše","poplex","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jednodustřelizot","jednodustřel","izot","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jednodustřelpsaní","jednodustřel","psaní","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jednotkadivize","jednotka","divize","related","word","word",0.490802187862846,-0.320395901387957,0.897236663745295,0.112154582968162,64,FALSE,TRUE,66,72,4,0.916666666666667,68,72,4,0.944444444444444,TRUE
"jednotkafalýchní","jednotka","falýchní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jednotkamanželství","jednotka","manželství","unrelated","word","word",0.0737626769769006,-0.410005140077239,1.49736054363646,0.176465632381086,72,FALSE,TRUE,79,81,1,0.975308641975309,79,80,2,0.9875,TRUE
"jedprohlášení","jed","prohlášení","unrelated","word","word",0.0837514721898101,-0.109997766226878,0.932967393000594,0.115720362971214,65,FALSE,TRUE,69,73,6,0.945205479452055,69,73,6,0.945205479452055,TRUE
"jedzabít","jed","zabít","related","word","word",0.214172206977626,-0.573920090047941,0.498473540373581,0.059157925481032,71,TRUE,TRUE,76,80,5,0.95,73,81,4,0.901234567901235,TRUE
"jehlastříkačka","jehla","stříkačka","related","word","word",0.531917089836814,-0.155206817612174,0.605491124093211,0.06606449782812,84,TRUE,TRUE,88,90,0,0.977777777777778,88,90,0,0.977777777777778,TRUE
"jehlatvořivost","jehla","tvořivost","unrelated","word","word",0.0869188200948165,-0.289546491780393,0.840360445484169,0.0900960967385451,87,FALSE,TRUE,90,94,5,0.957446808510638,93,95,4,0.978947368421053,TRUE
"jehlazastrůjce","jehla","zastrůjce","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jemstříkačka","jem","stříkačka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jemtidža","jem","tidža","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeshazámit","jesha","zámit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeshazápas","jesha","zápas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jevíšpřisa","jevíš","přisa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jevíšvražda","jevíš","vražda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jevkavrý","jev","kavrý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jevudálost","jev","událost","related","word","word",0.38572349789421,-0.655278910132547,0.304977390570953,0.036983941022038,68,TRUE,TRUE,75,77,3,0.974025974025974,70,76,4,0.921052631578947,TRUE
"jevzemřít","jev","zemřít","unrelated","word","word",0.115694160297651,-0.368194051857408,0.86754327139219,0.0946567311858173,84,FALSE,TRUE,93,96,2,0.96875,91,96,2,0.947916666666667,TRUE
"jídlochod","jídlo","chod","related","word","word",0.349294456190821,0.00397820747749877,1.1326604286977,0.141582553587213,64,FALSE,TRUE,70,74,4,0.945945945945946,72,74,4,0.972972972972973,TRUE
"jídlokomisař","jídlo","komisař","unrelated","word","word",0.097395964360261,-0.563110151998226,0.431408750719079,0.0498147916716841,75,TRUE,TRUE,81,84,3,0.964285714285714,80,84,3,0.952380952380952,TRUE
"jídlolůžto","jídlo","lůžto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jihrozvrh","jih","rozvrh","unrelated","word","word",0.130759688713966,-0.488386660333272,1.18398031051964,0.14464621666499,67,FALSE,TRUE,73,75,0,0.973333333333333,68,75,0,0.906666666666667,TRUE
"jihsever","jih","sever","related","word","word",0.85280632203686,-0.862961771316846,0.379013251884158,0.0456278336588859,69,TRUE,TRUE,74,76,1,0.973684210526316,72,76,1,0.947368421052632,TRUE
"jihvštívit","jih","vštívit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jindelíat","jinde","líat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jindeněkde","jinde","někde","related","word","word",0.424135722288505,-0.613876301163031,0.693253902699511,0.0795216764232196,76,TRUE,TRUE,81,83,5,0.975903614457831,75,83,5,0.903614457831325,TRUE
"jindezločinec","jinde","zločinec","unrelated","word","word",0.118441084349965,-0.607066744949549,0.345424496960742,0.0438689549829911,62,TRUE,TRUE,69,73,2,0.945205479452055,67,72,3,0.930555555555556,TRUE
"jízdenkapas","jízdenka","pas","related","word","word",0.310374789682331,-0.420011959717688,0.788071807862679,0.0955677442467439,68,FALSE,TRUE,72,76,0,0.947368421052632,75,76,0,0.986842105263158,TRUE
"jízdenkaskrýt","jízdenka","skrýt","unrelated","word","word",0.0823586871683176,-0.207134807612707,0.869259673514887,0.0891841607366882,95,TRUE,TRUE,100,100,5,1,97,100,5,0.97,TRUE
"jízdenkašpíře","jízdenka","špíře","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jižnínechutmý","jižní","nechutmý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jižnínevěsta","jižní","nevěsta","unrelated","word","word",0.120593088188898,-0.438439345476494,0.745492516250981,0.0790220486786647,89,TRUE,TRUE,93,96,2,0.96875,93,96,2,0.96875,TRUE
"jižnízápadní","jižní","západní","related","word","word",0.714555148628944,-0.58030759465883,0.568181301447661,0.0647502686465627,77,TRUE,TRUE,86,90,7,0.955555555555556,84,90,7,0.933333333333333,TRUE
"jižpřecit","již","přecit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jižrajče","již","rajče","unrelated","word","word",0.057318795507512,-0.61059004618628,0.447693122985524,0.0516951490140073,75,TRUE,TRUE,80,82,5,0.975609756097561,76,82,5,0.926829268292683,TRUE
"jižstále","již","stále","related","word","word",0.301867087361434,-0.694976032672838,0.417634144285021,0.0482242371251471,75,TRUE,TRUE,83,83,4,1,82,83,4,0.987951807228916,TRUE
"jmutímorfium","jmutí","morfium","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jmutípeť","jmutí","peť","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jógamasáž","jóga","masáž","related","word","word",0.431776685699879,-0.597382467169241,0.654674246597329,0.077695538795359,71,TRUE,TRUE,82,83,6,0.987951807228916,78,83,6,0.939759036144578,TRUE
"jógatakrýt","jóga","takrýt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jógatunel","jóga","tunel","unrelated","word","word",0.109695769834848,-0.547309807209853,0.632636911606856,0.0750801882991423,71,TRUE,TRUE,81,81,2,1,78,81,2,0.962962962962963,TRUE
"juhispáncehlát","juhispánce","hlát","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juhispáncevůdce","juhispánce","vůdce","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jukcesta","juk","cesta","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jukobreku","juk","obreku","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juniorfeusnahoru","juniorfeus","nahoru","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juniorfeusvůlán","juniorfeus","vůlán","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jurisdikceautorita","jurisdikce","autorita","related","word","word",0.359516042987742,-0.146309536926113,0.674401826035114,0.0794790174056699,72,TRUE,TRUE,82,86,4,0.953488372093023,43,83,7,0.518072289156627,TRUE
"jurisdikcecibule","jurisdikce","cibule","unrelated","word","word",0.114445025550716,-0.293251550734467,0.826405541601293,0.101723490269286,66,FALSE,TRUE,71,73,2,0.972602739726027,32,73,2,0.438356164383562,TRUE
"jurisdikcenovce","jurisdikce","novce","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kabeldrát","kabel","drát","related","word","word",0.668636769904348,-0.571649941015562,0.50032506326823,0.0577725619920458,75,TRUE,TRUE,79,84,2,0.94047619047619,83,84,2,0.988095238095238,TRUE
"kabelfirewallucování","kabel","firewallucování","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kabelnevolnost","kabel","nevolnost","unrelated","word","word",0.0799250441282572,-0.320131861132198,0.753147740804723,0.086966010178633,75,TRUE,TRUE,78,78,3,1,76,78,3,0.974358974358974,TRUE
"kabinetpokračovat","kabinet","pokračovat","unrelated","word","word",0.134172672155159,-0.552150218854349,0.556630230362794,0.0685164449795257,66,TRUE,TRUE,74,75,2,0.986666666666667,72,75,2,0.96,TRUE
"kabinetpředtečný","kabinet","předtečný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kabinetskříň","kabinet","skříň","related","word","word",0.33298895712205,-0.59029402582399,0.436965588311875,0.0522273772444987,70,TRUE,TRUE,76,78,2,0.974358974358974,73,77,3,0.948051948051948,TRUE
"kajmabojovník","kajma","bojovník","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kajmalenostní","kajma","lenostní","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kajuaústava","kajua","ústava","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kajuazáklavý","kajua","záklavý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalendářkrouka","kalendář","krouka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalendářprinc","kalendář","princ","unrelated","word","word",0.12699296445035,-0.590440245066898,0.469323827917558,0.0586654784896947,64,TRUE,TRUE,71,76,3,0.93421052631579,74,76,3,0.973684210526316,TRUE
"kalendářrozvrh","kalendář","rozvrh","related","word","word",0.458094219934935,-0.207707828587113,1.26655307632792,0.151382047206762,70,FALSE,TRUE,77,79,4,0.974683544303797,76,78,5,0.974358974358974,TRUE
"kalenhlaschlalyn","kalenhlas","chlalyn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
