"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"δένωπάντρετενος","δένω","πάντρετενος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δένωσυνήθης","δένω","συνήθης","unrelated","word","word",0.0739914530803615,-0.0194855544715299,1.16041725565493,0.253223805322459,21,24,25,0,0.96,24,25,0,0.96,FALSE,FALSE,FALSE
"δεξαμενήμηχανή","δεξαμενή","μηχανή","related","word","word",0.337579185847301,-0.509717836902683,0.616177116316632,0.14944490203894,17,20,20,1,1,17,19,2,0.894736842105263,FALSE,FALSE,FALSE
"δεξαμενήταστετία","δεξαμενή","ταστετία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεξαμενήφυλάκιση","δεξαμενή","φυλάκιση","unrelated","word","word",0.132633946032883,-0.332030805888298,0.769175661345867,0.167847890039769,21,23,24,0,0.958333333333333,19,24,0,0.791666666666667,FALSE,FALSE,FALSE
"δέξαμερλενοχημί","δέξαμερλ","ενοχημί","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέξαμερλχυμός","δέξαμερλ","χυμός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεξιάαριστερά","δεξιά","αριστερά","related","word","word",0.9277969547313,-0.640944248415978,0.381611903459756,0.110161867594228,12,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"δεξιάπελάτης","δεξιά","πελάτης","unrelated","word","word",0.0758223467031206,-0.425219191149292,0.655345067865635,0.128523741891679,26,27,28,1,0.964285714285714,26,28,1,0.928571428571429,FALSE,FALSE,FALSE
"δεξιάυπειρίνομαι","δεξιά","υπειρίνομαι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέρμααγοραστής","δέρμα","αγοραστής","unrelated","word","word",0.149041315205777,-0.22234360057568,0.623362449997,0.1246724899994,25,28,28,0,1,28,28,0,1,FALSE,FALSE,FALSE
"δέρμαγιονιά","δέρμα","γιονιά","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέρμαιστός","δέρμα","ιστός","related","word","word",0.422855344215381,-0.435901153538794,0.54717459765019,0.0924893878566844,35,35,37,0,0.945945945945946,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"δέυλαατύχημα","δέυλα","ατύχημα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυλαφάικος","δέυλα","φάικος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυταλαπουλτικός","δέυταλα","πουλτικός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυταλασυναίσθημα","δέυταλα","συναίσθημα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτέραπαραδοτεακός","δευτέρα","παραδοτεακός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτέρατρίτη","δευτέρα","τρίτη","related","word","word",0.69008853975529,-0.73415188293125,0.562419558045747,0.122730009384202,21,23,23,0,1,20,23,0,0.869565217391304,FALSE,FALSE,FALSE
"δευτέραψευδής","δευτέρα","ψευδής","unrelated","word","word",NA,0.10505530396702,1.43821597579308,0.271797271682041,28,30,31,0,0.967741935483871,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"δευτερεύωνανταμοιβή","δευτερεύων","ανταμοιβή","unrelated","word","word",0.0809027538310489,-0.196055150827829,0.796689880205169,0.156243740209541,26,27,27,0,1,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"δευτερεύωνπρωταρχικός","δευτερεύων","πρωταρχικός","related","word","word",0.41956536868327,0.351022158236057,1.10522749774958,0.216752945307094,26,27,27,0,1,20,26,1,0.769230769230769,FALSE,FALSE,FALSE
"δευτερεύωνύρα","δευτερεύων","ύρα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτερόλεπτολεπτό","δευτερόλεπτο","λεπτό","related","word","word",0.645498491487148,-0.570556169495286,0.504942306498676,0.0971761921940804,27,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"δευτερόλεπτοπαραδοσιακός","δευτερόλεπτο","παραδοσιακός","unrelated","word","word",0.0479560725394802,0.334053487026384,0.693323414402741,0.159059299924848,19,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"δευτερόλεπτοτσπόυ","δευτερόλεπτο","τσπόυ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυτερψεωναπαγορεύω","δέυτερψεων","απαγορεύω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυτερψεωνεγγρεσή","δέυτερψεων","εγγρεσή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δηλητήριοαλμύθι","δηλητήριο","αλμύθι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δηλητήριοδήλωση","δηλητήριο","δήλωση","unrelated","word","word",0.06053331995547,-0.453537063472922,0.386338803992259,0.0805572093419569,23,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"δηλητήριοσκοτώνω","δηλητήριο","σκοτώνω","related","word","word",0.186669875253807,-0.546534560463242,0.354629043400118,0.0695484773993825,26,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"δημιουοτώκράνηκ","δημιουοτώ","κράνηκ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοτώφρούτο","δημιουοτώ","φρούτο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοψίαδύναμη","δημιουοψία","δύναμη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοψίατίακ","δημιουοψία","τίακ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργίακαταστροφή","δημιουργία","καταστροφή","related","word","word",0.445569081553418,-0.513396049809981,0.671457538630191,0.106166758708095,40,40,44,0,0.909090909090909,42,44,0,0.954545454545455,FALSE,FALSE,FALSE
"δημιουργίατο παρδηθόν","δημιουργία","το παρδηθόν","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργίαυπερασπίζω","δημιουργία","υπερασπίζω","unrelated","word","word",0.131469464630225,-0.0173200846310548,0.789790370213673,0.161215284232277,24,24,25,1,0.96,24,25,1,0.96,FALSE,FALSE,FALSE
"δημιουργώλίλειος","δημιουργώ","λίλειος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργώπαράγω","δημιουργώ","παράγω","related","word","word",0.485248018849354,-0.420194706509532,0.647709850309446,0.124651818810977,27,27,28,2,0.964285714285714,26,28,2,0.928571428571429,FALSE,FALSE,FALSE
"δημιουργώσκληρός","δημιουργώ","σκληρός","unrelated","word","word",0.0938815505912534,-0.534453061276735,0.420526524046913,0.080930367286621,27,31,32,1,0.96875,30,32,1,0.9375,FALSE,FALSE,FALSE
"δημολλογραφίααηδιαστικός","δημολλογραφία","αηδιαστικός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημολλογραφίαστύνη","δημολλογραφία","στύνη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοπρασίαθεωρία","δημοπρασία","θεωρία","unrelated","word","word",0.0880998868151619,-0.446533815192037,0.41745515037142,0.0957707796805051,19,20,20,0,1,18,20,0,0.9,FALSE,FALSE,FALSE
"δημοπρασίακατάσσιψη","δημοπρασία","κατάσσιψη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοπρασίαπώληση","δημοπρασία","πώληση","related","word","word",0.531193112744893,-0.332362711963007,0.837742766731859,0.171003526183374,24,24,24,0,1,20,24,0,0.833333333333333,FALSE,FALSE,FALSE
"δημοραασίαπαρακολουθώ","δημοραασία","παρακολουθώ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοραασίασυμφνεία","δημοραασία","συμφνεία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοσιογραφίαπολιτική","δημοσιογραφία","πολιτική","related","word","word",0.455948817850317,-0.30176023157246,0.786243186164623,0.148585995757904,28,29,30,0,0.966666666666667,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"δημοσιογραφίασιίζω","δημοσιογραφία","σιίζω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοσιογραφίασωστός","δημοσιογραφία","σωστός","unrelated","word","word",0.122400960755775,-0.59861157757136,0.370123437038818,0.082762116528466,20,20,21,1,0.952380952380952,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"δήμοσιογταφοςεμβόλιο","δήμοσιογταφος","εμβόλιο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δήμοσιογταφοςνιαίρα","δήμοσιογταφος","νιαίρα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοφιλήςδιάσημος","δημοφιλής","διάσημος","related","word","word",0.50155320549804,-0.157319226736844,1.05010046195045,0.202091928127748,27,28,30,0,0.933333333333333,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"δημοφιλήςπληροφορητής","δημοφιλής","πληροφορητής","unrelated","word","word",NA,0.580717847551798,1.21937177595548,0.304842943988869,16,16,21,0,0.761904761904762,18,20,1,0.9,FALSE,FALSE,FALSE
"δημοφιλήςσημάμε","δημοφιλής","σημάμε","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δήμοφιποςκωδώνισμα","δήμοφιπος","κωδώνισμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δήμοφιποςυπόγραχα","δήμοφιπος","υπόγραχα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαβάζωγράφω","διαβάζω","γράφω","related","word","word",0.710671556031128,-0.792037489277268,0.469437131328478,0.117359282832119,16,17,17,1,1,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"διαβάζωπισωύνι","διαβάζω","πισωύνι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαβάζωσκοινί","διαβάζω","σκοινί","unrelated","word","word",0.0341812335832377,0.252892948027025,1.67853777258726,0.385082974927563,19,19,24,0,0.791666666666667,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"διαγράμματοςάσχημος","διαγράμματος","άσχημος","related","word","word",0.108509779646967,-0.11033388336876,1.25892434865827,0.242280103862409,27,32,32,1,1,26,31,2,0.838709677419355,FALSE,FALSE,FALSE
"διαγράμματοςπίεση","διαγράμματος","πίεση","unrelated","word","word",0.129630192385791,-0.530732927356664,0.344124573786163,0.0860311434465407,16,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"διαγράμματοςποδίτητα","διαγράμματος","ποδίτητα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δίαδικαμοακουνάςι","δίαδικαμοα","κουνάςι","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δίαδικαμοαόπλο","δίαδικαμοα","όπλο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαδίκμφοπάππ","διαδίκμφο","πάππ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαδίκμφορακούν","διαδίκμφο","ρακούν","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαδίκτυοιστός","διαδίκτυο","ιστός","related","word","word",0.198538364582921,-0.562798781644743,0.632521311441155,0.131889810633765,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"διαδίκτυοπρόκληση","διαδίκτυο","πρόκληση","unrelated","word","word",0.0674633789218836,-0.2472064518802,0.816281645493489,0.182526124810883,20,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"διαδίκτυοσυγκεντρόπομαι","διαδίκτυο","συγκεντρόπομαι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαδρομήκομειακός","διαδρομή","κομειακός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαδρομήμετάλλιο","διαδρομή","μετάλλιο","unrelated","word","word",0.12064233484314,0.0693035424563216,1.23260961093004,0.214569791779166,33,34,35,1,0.971428571428571,32,35,1,0.914285714285714,FALSE,FALSE,FALSE
"διαδρομήμονοπάτι","διαδρομή","μονοπάτι","related","word","word",0.450148614958402,-0.253537013507894,0.395276146325567,0.084273157554896,22,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"δίαδρουτιδδικτήτης","δίαδρουτ","ιδδικτήτης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δίαδρουτκόμισσα","δίαδρουτ","κόμισσα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαζύγιογάμος","διαζύγιο","γάμος","related","word","word",0.418117310859296,-0.56575516846339,0.649407907652486,0.135410909348189,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"διαζύγιοεπικίνδυνος","διαζύγιο","επικίνδυνος","unrelated","word","word",0.112396216299661,-0.218619296917445,0.99047478360452,0.206528269141604,23,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"διαζύγιοόχνος","διαζύγιο","όχνος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διακοπήενοχλώ","διακοπή","ενοχλώ","related","word","word",0.355486332215014,-0.432120781029321,0.631831462324017,0.153241638632376,17,17,17,0,1,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"διακοπήέξυπνος","διακοπή","έξυπνος","unrelated","word","word",0.0693742633924028,-0.528642267602779,0.400028843091428,0.0834117798231385,23,23,24,0,0.958333333333333,22,24,0,0.916666666666667,FALSE,FALSE,FALSE
"διακοπήίητα","διακοπή","ίητα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαλέγωέμπουςς","διαλέγω","έμπουςς","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαλέγωεπιλέγω","διαλέγω","επιλέγω","related","word","word",0.727634763821348,-0.601859200180632,0.569809309884983,0.0949682183141639,36,36,37,0,0.972972972972973,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"διαλέγωεπιλογή","διαλέγω","επιλογή","related","word","word",0.376824716795535,-0.472896452412763,0.957980131396089,0.177892444466493,29,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"διαλέγωκαύσιμα","διαλέγω","καύσιμα","unrelated","word","word",0.066085578321358,0.0662668152691428,1.09690242609034,0.251646675065916,19,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"διαλέγωπόνος","διαλέγω","πόνος","unrelated","word","word",0.116120521499507,-0.717086077225089,0.255847730363518,0.0603038883637436,18,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"διαλέγωπρώιεση","διαλέγω","πρώιεση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμάντιεώνω","διαμάντι","εώνω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμάντικόσμημα","διαμάντι","κόσμημα","related","word","word",0.605246414927835,-0.4686400274596,0.661641059272508,0.127332881225964,27,30,31,1,0.967741935483871,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"διαμάντιπαράξενος","διαμάντι","παράξενος","unrelated","word","word",0.114363635943951,-0.536686714186728,0.468541333065766,0.107490753773974,19,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"διαμαρμπρίαδισεκατοσεύριο","διαμαρμπρία","δισεκατοσεύριο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμαρμπρίαεκτέλεση","διαμαρμπρία","εκτέλεση","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμαρτυρίαδιαδήλωση","διαμαρτυρία","διαδήλωση","related","word","word",0.658344934297146,-0.268594796182989,0.613111580602386,0.133791915598307,21,22,23,0,0.956521739130435,23,23,0,1,FALSE,FALSE,FALSE
"διαμαρτυρίαεπιζώ","διαμαρτυρία","επιζώ","unrelated","word","word",0.0714178930837765,0.76730849189888,1.49959461387191,0.288597117998087,27,30,38,0,0.789473684210526,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"διαμαρτυρίασυνταγματαάρης","διαμαρτυρία","συνταγματαάρης","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δίαμεστιαδρεναλίνη","δίαμεστι","αδρεναλίνη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δίαμεστιεδθές","δίαμεστι","εδθές","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμέτρημαreσκάλος","διαμέτρημα","reσκάλος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμέτρημασφαίρα","διαμέτρημα","σφαίρα","related","word","word",0.445527047837239,-0.248936885675655,0.841495703220298,0.171769591136187,24,25,25,1,1,19,25,1,0.76,FALSE,FALSE,FALSE
"διαμέτρημαφλόγα","διαμέτρημα","φλόγα","unrelated","word","word",0.130814324867467,-0.0512370122527112,1.16761112980119,0.191954087305779,37,39,40,0,0.975,34,40,0,0.85,FALSE,FALSE,FALSE
"διαμονήανατριεβαστικός","διαμονή","ανατριεβαστικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμονήπαραμένει","διαμονή","παραμένει","related","word","word",0.216017690390738,0.189070474970927,1.27850448264179,0.260973634694448,24,24,24,1,1,25,25,0,1,FALSE,FALSE,FALSE
"διαμονήφωτογραφία","διαμονή","φωτογραφία","unrelated","word","word",0.124198478295461,-0.399323215861734,0.518570351053061,0.0962960967073907,29,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"διαμούρημαμίκροοωνο","διαμούρημα","μίκροοωνο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαμούρημαφιλία","διαμούρημα","φιλία","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"διαναρτικόςάσβλι","διαναρτικός","άσβλι","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
