"word_combo","zh_hk_cue","zh_hk_target","type","cue_type","target_type","zh_hk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"岩石鎮任","岩石","鎮任","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"崑罪導急","崑罪","導急","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"崑罪錄影","崑罪","錄影","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工具儀器","工具","儀器","related","word","word",NA,-0.0410077411138254,0.84465562375517,0.422327811877585,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"工具霍安","工具","霍安","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工具飲醉","工具","飲醉","unrelated","word","word",NA,0.5068268150783,1.09763282787286,0.633718608643768,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"工廠合理","工廠","合理","unrelated","word","word",0.961191974221504,-0.861104263175855,0.154247949834582,0.0771239749172912,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"工廠生產","工廠","生產","related","word","word",NA,-0.932058081317536,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"工廠白徵","工廠","白徵","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工播小船","工播","小船","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工播潰料","工播","潰料","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工流競爭","工流","競爭","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工流講居","工流","講居","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工程師勒石","工程師","勒石","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工程師建築師","工程師","建築師","related","word","word",0.942400593234273,-0.533046894925493,0.539247557183517,0.17052505033818,10,11,12,1,0.916666666666667,12,12,1,1,FALSE,FALSE,FALSE
"工程師選民","工程師","選民","unrelated","word","word",NA,0.0800450760633895,1.18831492277018,0.594157461385089,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"工配委員會","工配","委員會","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工配逼砸","工配","逼砸","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工雕風灣出","工雕風","灣出","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"工雕風車站","工雕風","車站","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巧遞情緒","巧遞","情緒","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巧遞擄罷","巧遞","擄罷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巨當充足","巨當","充足","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巨當發仁","巨當","發仁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"巨龍獅子","巨龍","獅子","related","word","word",NA,-0.444887853038759,0.509474950128395,0.180126596040233,8,10,10,0,1,8,10,0,0.8,FALSE,FALSE,FALSE
"巨龍缺席","巨龍","缺席","unrelated","word","word",NA,-0.702641519121073,0.344207517589175,0.198728302937203,3,3,3,1,1,4,4,0,1,FALSE,FALSE,FALSE
"巨龍超獲","巨龍","超獲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"差報化炮","差報","化炮","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"差報攝影師","差報","攝影師","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"已經仍然","已經","仍然","related","word","word",0.955323788690454,-0.88335053501845,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"已經動從","已經","動從","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"已經委員會","已經","委員會","unrelated","word","word",0.984546411360055,-0.102512677191078,0.784310913281735,0.392155456640867,4,8,9,0,0.888888888888889,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"市導保存","市導","保存","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市導發帽","市導","發帽","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市指滾煤","市指","滾煤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市指總部","市指","總部","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市撇玩具","市撇","玩具","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市撇鷹浪","市撇","鷹浪","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市臉教授","市臉","教授","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"市臉空方","市臉","空方","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"布匹手巾","布匹","手巾","related","word","word",NA,0.027243054609283,1.06741352422963,0.616271485550627,3,3,3,0,1,2,2,1,1,FALSE,FALSE,FALSE
"布匹禮拜二","布匹","禮拜二","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"布匹置魂","布匹","置魂","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"布素正識星肉識","布素","正識星肉識","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"布素通風","布素","通風","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"希望信心","希望","信心","related","word","word",0.937860459993147,-0.630399720175842,0.265945513259275,0.18805187585177,2,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"希望早餐","希望","早餐","unrelated","word","word",0.963994465282362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"希望橫單","希望","橫單","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帝國國王","帝國","國王","unrelated","word","word",0.931060473048264,-0.74676615619108,0.191684881251453,0.110669317790108,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"帝國戀抵","帝國","戀抵","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帝國皇帝","帝國","皇帝","related","word","word",0.956438710007459,-0.751567701154407,0.206417042377402,0.103208521188701,4,5,5,1,1,5,5,1,1,FALSE,FALSE,FALSE
"席咪家摺","席咪","家摺","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"席咪稱謂","席咪","稱謂","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"席局土冷","席局","土冷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"席局龍蝦","席局","龍蝦","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帳客含光","帳客","含光","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帳客計時器","帳客","計時器","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帶應回性","帶應","回性","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帶應部門","帶應","部門","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"常酥圍繞","常酥","圍繞","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"常酥撈案","常酥","撈案","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帽憂教導","帽憂","教導","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"帽憂話代","帽憂","話代","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幣棒每海","幣棒","每海","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幣棒軍火庫","幣棒","軍火庫","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幫忙協助","幫忙","協助","related","word","word",NA,-0.226205287426767,NA,NA,1,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"幫忙哀光","幫忙","哀光","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幫忙稱謂","幫忙","稱謂","unrelated","word","word",NA,-0.560170655897765,0.187619612532952,0.132667100305643,2,3,3,1,1,2,3,1,0.666666666666667,FALSE,FALSE,FALSE
"幫棄快速","幫棄","快速","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幫棄記翹","幫棄","記翹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幫派團體","幫派","團體","related","word","word",NA,0.128830255647756,0.0271166162798406,0.0191743432543088,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"幫派幻想","幫派","幻想","unrelated","word","word",NA,-0.355208791630232,0.689853607523017,0.308511912188985,5,5,6,1,0.833333333333333,2,6,1,0.333333333333333,FALSE,FALSE,FALSE
"幫派花敲","幫派","花敲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幫辦專員","幫辦","專員","related","word","word",NA,-0.412019700912684,0.104026620264359,0.0600597972125146,3,4,4,0,1,0,4,0,0,FALSE,FALSE,FALSE
"幫辦槍械","幫辦","槍械","unrelated","word","word",NA,-0.128259448590394,0.46952135917029,0.332001736981237,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"幫辦紙名","幫辦","紙名","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"平癢慣緻","平癢","慣緻","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"平癢獎項","平癢","獎項","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"平衡和諧","平衡","和諧","related","word","word",0.963803688982256,-0.700115207922336,0.363994931339324,0.257383284267568,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"平衡大笑","平衡","大笑","unrelated","word","word",0.820463180063108,0.0851841070819125,1.08116909982329,0.540584549911647,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"平衡進罰","平衡","進罰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"平說司機","平說","司機","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"平說岳亡","平說","岳亡","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"年老寒中","年老","寒中","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"年老後生","年老","後生","related","word","word",NA,-0.604758277209752,0.505834458589664,0.292043660832131,3,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"年老戰場","年老","戰場","unrelated","word","word",NA,-0.420290520149411,0.273932427618014,0.136966213809007,4,4,5,1,0.8,3,5,1,0.6,FALSE,FALSE,FALSE
"幼焊博物館","幼焊","博物館","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幼焊素增幼","幼焊","素增幼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幼稚史擊","幼稚","史擊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幼稚尿液","幼稚","尿液","unrelated","word","word",0.827468012918092,-0.706846829189134,0.181820805145115,0.0909104025725574,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"幼稚愚蠢","幼稚","愚蠢","related","word","word",0.978866114294637,-0.578211416741507,0.11801940336233,0.0681385343008403,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"幽請淚上臂","幽請淚","上臂","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幽請淚剛子","幽請淚","剛子","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幾滴一口","幾滴","一口","related","word","word",NA,-0.612922652099192,NA,NA,1,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"幾滴去蘇","幾滴","去蘇","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"幾滴老師","幾滴","老師","unrelated","word","word",NA,-0.507115474666327,NA,NA,1,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"庖獲伏催","庖獲","伏催","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"庖獲決心","庖獲","決心","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"店捐工人","店捐","工人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"店捐這洗","店捐","這洗","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"店授亂股","店授","亂股","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"店授遇到","店授","遇到","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"店鋪士多","店鋪","士多","related","word","word",NA,0.0103783284785998,1.14590056584828,0.81027406067682,2,2,5,0,0.4,3,5,0,0.6,FALSE,FALSE,FALSE
"店鋪數學","店鋪","數學","unrelated","word","word",NA,-0.649823894807823,0.149647731495987,0.105816925729996,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"店鋪穿戲","店鋪","穿戲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"度閒斷量","度閒","斷量","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"度閒蝙蝠俠","度閒","蝙蝠俠","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廁所兄弟","廁所","兄弟","unrelated","word","word",0.670150130892456,-0.753892094671726,0.501661172072546,0.289634212738068,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"廁所洗手盤","廁所","洗手盤","related","word","word",NA,-0.431263891339972,NA,NA,1,2,2,0,1,1,1,1,1,FALSE,FALSE,FALSE
"廁所社強","廁所","社強","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廁暢周位","廁暢","周位","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廁暢封塵","廁暢","封塵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廚師大廚","廚師","大廚","related","word","word",0.948961107263773,-0.583237375636635,0.32518012311429,0.229937070161191,2,4,6,1,0.666666666666667,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"廚師見證","廚師","見證","unrelated","word","word",0.971897852258876,-0.432854576657243,0.669172185200353,0.334586092600176,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"廚師黑着","廚師","黑着","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廢騙原交","廢騙","原交","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廢騙表面","廢騙","表面","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廣告取靜","廣告","取靜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"廣告營銷","廣告","營銷","related","word","word",NA,-0.0730583194710533,0.813025549578188,0.46940051990701,3,6,6,1,1,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"廣告螞蟻","廣告","螞蟻","unrelated","word","word",0.985342381238597,-0.795718022525639,0.323195508613249,0.186597013898737,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"建築物建造","建築物","建造","related","word","word",NA,-0.491872875867014,0.839683068688327,0.34279917732346,6,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"建築物蠟燭","建築物","蠟燭","unrelated","word","word",NA,0.483081331283632,NA,NA,1,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"建築物道汗","建築物","道汗","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄公菜鶉出","弄公","菜鶉出","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄公諷刺","弄公","諷刺","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄勞向倒","弄勞","向倒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄勞神聖","弄勞","神聖","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄巴原倒","弄巴","原倒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄巴謀殺","弄巴","謀殺","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄特減少","弄特","減少","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弄特駕禮","弄特","駕禮","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弒教危險","弒教","危險","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弒教點羞吹","弒教","點羞吹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弒淚免午","弒淚","免午","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弒淚難以","弒淚","難以","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"引凌汽念","引凌","汽念","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"引凌緊張","引凌","緊張","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弱賣樂隊","弱賣","樂隊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弱賣酒擊","弱賣","酒擊","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弱門拼馬","弱門","拼馬","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"弱門科學家","弱門","科學家","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"強壯虛弱","強壯","虛弱","related","word","word",0.981181401765377,-0.359127479352673,0.627581642777917,0.280663042936482,5,6,7,1,0.857142857142857,7,7,1,1,FALSE,FALSE,FALSE
"強壯表面","強壯","表面","unrelated","word","word",NA,NA,NA,NA,NA,2,4,0,0.5,2,3,1,0.666666666666667,FALSE,FALSE,NA
"強壯零慕","強壯","零慕","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"強寒建議","強寒","建議","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"強寒語數","強寒","語數","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"彈認殘忍","彈認","殘忍","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"彈認滋燈事","彈認","滋燈事","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"影子期酒","影子","期酒","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"影子長遠","影子","長遠","unrelated","word","word",0.894534663876907,-0.147959518242425,0.675352574316854,0.302026852990393,5,8,9,0,0.888888888888889,9,9,0,1,FALSE,FALSE,FALSE
"影子黑暗","影子","黑暗","related","word","word",0.933173773855657,-0.784969948336008,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"影響三倍","影響","三倍","unrelated","word","word",0.00911746492011526,-0.496745804126962,0.235516231941245,0.166535124685158,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"影響作用","影響","作用","related","word","word",NA,-0.357665449827788,NA,NA,1,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"影響藕尖","影響","藕尖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"往庇完全","往庇","完全","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"往庇米辦","往庇","米辦","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"征膩正常","征膩","正常","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"征膩進雙","征膩","進雙","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"征退臟石頭","征退臟","石頭","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"征退臟量鋼","征退臟","量鋼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"待麵成效","待麵","成效","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"待麵錯平","待麵","錯平","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"律師感承","律師","感承","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"律師機構","律師","機構","unrelated","word","word",0.727639717477342,-0.320689140163816,0.513565595936176,0.296507235060282,3,5,6,1,0.833333333333333,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"律師檢控官","律師","檢控官","related","word","word",NA,0.176697171655647,1.55321729495195,0.896750423350491,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"後豬事件","後豬","事件","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"後豬侍路","後豬","侍路","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"徑調北方","徑調","北方","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"徑調練薪","徑調","練薪","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"得種妒速","得種","妒速","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"得種販毒集團","得種","販毒集團","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"微笑大笑","微笑","大笑","related","word","word",0.811425913545502,-0.692117627999227,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"微笑拼馬","微笑","拼馬","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"微笑療程","微笑","療程","unrelated","word","word",NA,-0.519250416122516,0.22526540634969,0.0919642170429083,6,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"徵誨中待環","徵誨中","待環","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"徵誨中老闆","徵誨中","老闆","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
