"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"γνώμηγνιακός","γνώμη","γνιακός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γνώμηπτώμα","γνώμη","πτώμα","unrelated","word","word",0.0764500148465027,-0.502068003929538,0.537551609801607,0.101587705456963,28,31,32,0,0.96875,31,32,0,0.96875,FALSE,FALSE,FALSE
"γνώμηστάση","γνώμη","στάση","related","word","word",0.287813221140874,-0.605495426416307,0.429591973047823,0.0797732267132625,29,31,31,0,1,30,31,0,0.967741935483871,FALSE,FALSE,FALSE
"γοδομέναστρατηρεκή","γοδομένα","στρατηρεκή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γοδομέναφράουλα","γοδομένα","φράουλα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γοητείαβυλώ","γοητεία","βυλώ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γοητείαιστός","γοητεία","ιστός","unrelated","word","word",0.0982195533891759,-0.360449189876909,0.438922275950925,0.077591229434683,32,34,34,0,1,34,34,0,1,FALSE,FALSE,FALSE
"γοητείαομορφιά","γοητεία","ομορφιά","related","word","word",0.601100943095531,-0.448693025004965,0.903647755225103,0.157304883039214,33,36,37,1,0.972972972972973,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"γοιχείαιουλιέτα","γοιχεία","ιουλιέτα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γοιχείαρίεχων","γοιχεία","ρίεχων","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γραμματέαςβλότα","γραμματέας","βλότα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γραμματέαςβοηθός","γραμματέας","βοηθός","related","word","word",0.603974484669818,-0.619115537138789,0.459917246202315,0.100362171149417,21,25,25,1,1,24,25,1,0.96,FALSE,FALSE,FALSE
"γραμματέαςτεχνητός","γραμματέας","τεχνητός","unrelated","word","word",0.0835272020291237,-0.0934104403791371,0.899231843695325,0.145874667610291,38,38,40,0,0.95,39,40,0,0.975,FALSE,FALSE,FALSE
"γραμμαύζαςβιβλίο","γραμμαύζας","βιβλίο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γραμμαύζαςχερεώνας","γραμμαύζας","χερεώνας","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρατσουνιάαγώνομ","γρατσουνιά","αγώνομ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρατσουνιάαντίπαλος","γρατσουνιά","αντίπαλος","unrelated","word","word",0.121783935820791,-0.281079759972581,0.828162918423987,0.148742451090916,31,32,32,0,1,27,32,0,0.84375,FALSE,FALSE,FALSE
"γρατσουνιάμώλωπας","γρατσουνιά","μώλωπας","related","word","word",0.47371641716453,0.993434472388212,1.37725408213502,0.300541480122413,21,21,23,0,0.91304347826087,16,23,0,0.695652173913043,FALSE,FALSE,FALSE
"γράφαιοευγνωμοσύνη","γράφαιο","ευγνωμοσύνη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γράφαιομαάγκα","γράφαιο","μαάγκα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρίπηδημοσιογράντς","γρίπη","δημοσιογράντς","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρίπηνόσος","γρίπη","νόσος","related","word","word",0.453378259596426,-0.46884054510382,0.635603230530084,0.100497694831807,40,41,41,0,1,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"γρίπηποίημα","γρίπη","ποίημα","unrelated","word","word",0.121761549670616,-0.606505523511625,0.383092744869607,0.0751306685233057,26,29,29,0,1,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"γρλισουνιάβλότα","γρλισουνιά","βλότα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρλισουνιάφρεσκάρω","γρλισουνιά","φρεσκάρω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρλψήάιναα","γρλψή","άιναα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γρλψήαστακός","γρλψή","αστακός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γυαλιάακούω","γυαλιά","ακούω","unrelated","word","word",0.129070261712675,-0.811228452256288,0.397597956334876,0.072591123167522,30,30,33,0,0.909090909090909,30,33,0,0.909090909090909,FALSE,FALSE,FALSE
"γυαλιάκαπάκι","γυαλιά","καπάκι","related","word","word",0.234440610340574,-0.257278937651071,0.789554792011854,0.135407529722521,34,35,36,0,0.972222222222222,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"γυαλιάκάτασκγλωση","γυαλιά","κάτασκγλωση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γυαλύπγυμνός","γυαλύπ","γυμνός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γυαλύπυπνοχημάτιο","γυαλύπ","υπνοχημάτιο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γύαρηδιαβατίζιο","γύαρη","διαβατίζιο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γύαρηκρεβάτι","γύαρη","κρεβάτι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γύρωδόντι","γύρω","δόντι","unrelated","word","word",0.112294889128955,-0.655063909854396,0.315466665485545,0.067257719067834,22,22,22,0,1,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"γύρωκυνημπτό","γύρω","κυνημπτό","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γύρωτριγύρω","γύρω","τριγύρω","related","word","word",0.666667332242357,-0.420156992600668,0.539343542930172,0.101926348987266,28,29,30,0,0.966666666666667,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"γυφλόςαγκαλιά","γυφλός","αγκαλιά","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γυφλόςκλασυγκός","γυφλός","κλασυγκός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γχροδοκίανυφη","γχροδοκία","νυφη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γχροδοκίατάνρη","γχροδοκία","τάνρη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γωνίαδρομάκι","γωνία","δρομάκι","related","word","word",0.426413534369184,-0.143610863255487,0.59638110327724,0.108883794378254,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"γωνίανεοιός","γωνία","νεοιός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"γωνίασυντήρηση","γωνία","συντήρηση","unrelated","word","word",0.123223408378622,-0.0755222915386538,0.923628931302946,0.174549461137997,28,30,31,1,0.967741935483871,31,32,0,0.96875,FALSE,FALSE,FALSE
"δαμαρτύκατάθλιψη","δαμαρτύ","κατάθλιψη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαμαρτύυρσή","δαμαρτύ","υρσή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δάμεραέλα","δάμερα","έλα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δάμεραρακοίς","δάμερα","ρακοίς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαφονήρηοθόνη","δαφονήρη","οθόνη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαφονήρηπολιώ","δαφονήρη","πολιώ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαχτιγίδιτοαστής","δαχτιγίδι","τοαστής","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαχτιγίδιυπόσχεση","δαχτιγίδι","υπόσχεση","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαχτυλίδιαλαζονεία","δαχτυλίδι","αλαζονεία","unrelated","word","word",0.120942486412225,0.232768794210886,0.954685148579754,0.194874289919462,24,25,25,1,1,25,25,1,1,FALSE,FALSE,FALSE
"δαχτυλίδιβάελλειο","δαχτυλίδι","βάελλειο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δαχτυλίδικολιέ","δαχτυλίδι","κολιέ","related","word","word",0.597428127352238,-0.357779956498346,0.452371676333919,0.0904743352667837,25,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"δάχτυλοαντίχειρας","δάχτυλο","αντίχειρας","related","word","word",0.588299897106327,-0.11009527910633,0.784767942452591,0.140948483325128,31,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"δάχτυλογκαράζ","δάχτυλο","γκαράζ","unrelated","word","word",0.108439473879398,0.07275660474267,0.849610986062391,0.14789828892795,33,34,37,0,0.918918918918919,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"δάχτυλοεξεθρισμός","δάχτυλο","εξεθρισμός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεδομένακουνάςι","δεδομένα","κουνάςι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεδομέναπαράλογος","δεδομένα","παράλογος","unrelated","word","word",0.137140775013964,-0.397744738097316,0.392175359579057,0.0800524600551005,24,26,27,0,0.962962962962963,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"δεδομέναπληροφορίες","δεδομένα","πληροφορίες","related","word","word",0.506658051896798,-0.364402113371855,0.637858363696677,0.120543900144571,28,29,29,0,1,29,29,0,1,FALSE,FALSE,FALSE
"δέλφεροςβιυρίο","δέλφερος","βιυρίο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέλφεροςπάτος ","δέλφερος","πάτος ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δένωγραβάτα","δένω","γραβάτα","related","word","word",0.331148590463179,-0.453479962877712,0.44957901153605,0.0849624470856162,28,28,28,0,1,25,28,0,0.892857142857143,FALSE,FALSE,FALSE
"δένωπάντρετενος","δένω","πάντρετενος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δένωσυνήθης","δένω","συνήθης","unrelated","word","word",0.0739914530803615,-0.0589433740853889,1.04280093287532,0.200687133102254,27,30,31,0,0.967741935483871,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"δεξαμενήμηχανή","δεξαμενή","μηχανή","related","word","word",0.337579185847301,-0.438091906009201,0.612683396830189,0.137000172399778,20,23,23,1,1,20,22,2,0.909090909090909,FALSE,FALSE,FALSE
"δεξαμενήταστετία","δεξαμενή","ταστετία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεξαμενήφυλάκιση","δεξαμενή","φυλάκιση","unrelated","word","word",0.132633946032883,-0.332030805888298,0.769175661345867,0.167847890039769,21,23,24,0,0.958333333333333,19,24,0,0.791666666666667,FALSE,FALSE,FALSE
"δέξαμερλενοχημί","δέξαμερλ","ενοχημί","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέξαμερλχυμός","δέξαμερλ","χυμός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δεξιάαριστερά","δεξιά","αριστερά","related","word","word",0.9277969547313,-0.640944248415978,0.381611903459756,0.110161867594228,12,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"δεξιάπελάτης","δεξιά","πελάτης","unrelated","word","word",0.0758223467031206,-0.4347095124592,0.611438277199897,0.108088038021267,32,33,34,1,0.970588235294118,32,34,1,0.941176470588235,FALSE,FALSE,FALSE
"δεξιάυπειρίνομαι","δεξιά","υπειρίνομαι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέρμααγοραστής","δέρμα","αγοραστής","unrelated","word","word",0.149041315205777,-0.218645509445066,0.61105898825881,0.119838527118767,26,29,29,0,1,29,29,0,1,FALSE,FALSE,FALSE
"δέρμαγιονιά","δέρμα","γιονιά","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέρμαιστός","δέρμα","ιστός","related","word","word",0.422855344215381,-0.430878756208389,0.522107409972432,0.0836040956468412,39,39,41,0,0.951219512195122,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"δέυλαατύχημα","δέυλα","ατύχημα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυλαφάικος","δέυλα","φάικος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυταλαπουλτικός","δέυταλα","πουλτικός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυταλασυναίσθημα","δέυταλα","συναίσθημα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτέραπαραδοτεακός","δευτέρα","παραδοτεακός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτέρατρίτη","δευτέρα","τρίτη","related","word","word",0.69008853975529,-0.700911606707725,0.541191278923614,0.110470207217258,24,26,26,0,1,23,26,0,0.884615384615385,FALSE,FALSE,FALSE
"δευτέραψευδής","δευτέρα","ψευδής","unrelated","word","word",NA,0.0962585927497783,1.41309430607146,0.262405025042006,29,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"δευτερεύωνανταμοιβή","δευτερεύων","ανταμοιβή","unrelated","word","word",0.0809027538310489,-0.210112847186259,0.776003553815342,0.146650887135552,28,29,29,0,1,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"δευτερεύωνπρωταρχικός","δευτερεύων","πρωταρχικός","related","word","word",0.41956536868327,0.394944476302476,1.06391962995948,0.197564915478529,29,30,30,0,1,22,29,1,0.758620689655172,FALSE,FALSE,FALSE
"δευτερεύωνύρα","δευτερεύων","ύρα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δευτερόλεπτολεπτό","δευτερόλεπτο","λεπτό","related","word","word",0.645498491487148,-0.572348707995114,0.495594077852547,0.0936584772310159,28,29,29,1,1,29,29,1,1,FALSE,FALSE,FALSE
"δευτερόλεπτοπαραδοσιακός","δευτερόλεπτο","παραδοσιακός","unrelated","word","word",0.0479560725394802,0.334053487026384,0.693323414402741,0.159059299924848,19,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"δευτερόλεπτοτσπόυ","δευτερόλεπτο","τσπόυ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυτερψεωναπαγορεύω","δέυτερψεων","απαγορεύω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δέυτερψεωνεγγρεσή","δέυτερψεων","εγγρεσή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δηλητήριοαλμύθι","δηλητήριο","αλμύθι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δηλητήριοδήλωση","δηλητήριο","δήλωση","unrelated","word","word",0.06053331995547,-0.442578178416574,0.554759099815422,0.108797210588539,26,27,28,0,0.964285714285714,28,28,0,1,FALSE,FALSE,FALSE
"δηλητήριοσκοτώνω","δηλητήριο","σκοτώνω","related","word","word",0.186669875253807,-0.527229116498305,0.406325046472579,0.0729781326927509,31,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"δημιουοτώκράνηκ","δημιουοτώ","κράνηκ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοτώφρούτο","δημιουοτώ","φρούτο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοψίαδύναμη","δημιουοψία","δύναμη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουοψίατίακ","δημιουοψία","τίακ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργίακαταστροφή","δημιουργία","καταστροφή","related","word","word",0.445569081553418,-0.513396049809981,0.671457538630191,0.106166758708095,40,40,44,0,0.909090909090909,42,44,0,0.954545454545455,FALSE,FALSE,FALSE
"δημιουργίατο παρδηθόν","δημιουργία","το παρδηθόν","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργίαυπερασπίζω","δημιουργία","υπερασπίζω","unrelated","word","word",0.131469464630225,-0.0749245854411921,0.748317826385059,0.14141877644652,28,28,29,1,0.96551724137931,28,29,1,0.96551724137931,FALSE,FALSE,FALSE
"δημιουργώλίλειος","δημιουργώ","λίλειος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημιουργώπαράγω","δημιουργώ","παράγω","related","word","word",0.485248018849354,-0.423557104875812,0.598470975417674,0.105795721265291,32,32,33,2,0.96969696969697,31,33,2,0.93939393939394,FALSE,FALSE,FALSE
"δημιουργώσκληρός","δημιουργώ","σκληρός","unrelated","word","word",0.0938815505912534,-0.524011568382435,0.399678675272678,0.0717844091860106,31,35,36,1,0.972222222222222,34,36,1,0.944444444444444,FALSE,FALSE,FALSE
"δημολλογραφίααηδιαστικός","δημολλογραφία","αηδιαστικός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημολλογραφίαστύνη","δημολλογραφία","στύνη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοπρασίαθεωρία","δημοπρασία","θεωρία","unrelated","word","word",0.0880998868151619,-0.511429614530535,0.423053121854934,0.0882126738185979,23,24,24,0,1,21,24,0,0.875,FALSE,FALSE,FALSE
"δημοπρασίακατάσσιψη","δημοπρασία","κατάσσιψη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοπρασίαπώληση","δημοπρασία","πώληση","related","word","word",0.531193112744893,-0.332362711963007,0.837742766731859,0.171003526183374,24,24,24,0,1,20,24,0,0.833333333333333,FALSE,FALSE,FALSE
"δημοραασίαπαρακολουθώ","δημοραασία","παρακολουθώ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"δημοραασίασυμφνεία","δημοραασία","συμφνεία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
