"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"닌자수술","닌자","수술","unrelated","word","word",0.0664677611427766,-0.253933283345004,0.840628288563754,0.118882792660135,50,58,64,0,0.90625,37,62,2,0.596774193548387,FALSE,TRUE,TRUE
"닌자워링","닌자","워링","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"님먼군한디혼","님먼군한","디혼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"님먼군한물어보기","님먼군한","물어보기","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다깝아마","다깝","아마","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다깝잉초","다깝","잉초","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다녀한난을","다녀한","난을","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다녀한제공하다","다녀한","제공하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다란고전적인","다란","고전적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다란조사중입","다란","조사중입","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다람쥐너구리","다람쥐","너구리","related","word","word",0.56896061437279,-0.595971019934035,0.525113189066794,0.0683639142262734,59,72,75,3,0.96,70,74,4,0.945945945945946,TRUE,TRUE,TRUE
"다람쥐롤라핀","다람쥐","롤라핀","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다람쥐책","다람쥐","책","unrelated","word","word",0.0823844696404248,-0.441341951179735,0.758458201174144,0.102270482983145,55,63,63,1,1,63,63,1,1,FALSE,TRUE,TRUE
"다른 곳에범인","다른 곳에","범인","unrelated","word","word",0,-0.301213278291395,0.992505586707912,0.137635760925379,52,57,60,3,0.95,54,60,3,0.9,FALSE,TRUE,TRUE
"다른 곳에어딘가에","다른 곳에","어딘가에","related","word","word",NA,-0.477710919323011,0.41672366642376,0.0533559980430951,61,68,72,0,0.944444444444444,63,72,0,0.875,TRUE,TRUE,TRUE
"다른 곳에움이","다른 곳에","움이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다리에피소드","다리","에피소드","unrelated","word","word",0.16084085957086,-0.119998477482019,0.537366549314631,0.0731263250367211,54,64,69,6,0.927536231884058,65,69,6,0.942028985507246,TRUE,TRUE,TRUE
"다리터널","다리","터널","related","word","word",0.255122430120279,-0.44994150381095,0.380890334046818,0.0523193110872754,53,57,62,4,0.919354838709677,57,63,3,0.904761904761905,TRUE,TRUE,TRUE
"다리했돈","다리","했돈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다며듯하","다며","듯하","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다며전화","다며","전화","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다봉길","다봉","길","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다봉단을","다봉","단을","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다봐약탈","다봐","약탈","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다봐폰맏","다봐","폰맏","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다쇠인다신성한","다쇠인다","신성한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다쇠인다인질하다","다쇠인다","인질하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다수네를","다수","네를","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다수캠핑","다수","캠핑","unrelated","word","word",0.122949067561953,-0.482235709153504,0.469271053538216,0.0484016134873564,94,114,120,1,0.95,111,120,1,0.925,TRUE,TRUE,TRUE
"다수투표","다수","투표","related","word","word",0.44261314084615,-0.46808382161333,0.534504661665009,0.0714261898422852,56,60,64,2,0.9375,57,64,2,0.890625,TRUE,TRUE,TRUE
"다이아몬드보석","다이아몬드","보석","related","word","word",0.417941598099543,-0.614235570627537,0.465195037968788,0.0621643017895179,56,67,70,5,0.957142857142857,66,68,7,0.970588235294118,TRUE,TRUE,TRUE
"다이아몬드햇밍다","다이아몬드","햇밍다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다이아몬드혼동","다이아몬드","혼동","unrelated","word","word",0.19907215623016,-0.0440855060237684,0.859529359331926,0.119195276070691,52,55,58,3,0.948275862068966,56,58,3,0.96551724137931,FALSE,TRUE,TRUE
"다집카밀가루","다집카","밀가루","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다집카싸잖","다집카","싸잖","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다티라곤","다티","라곤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다티반품","다티","반품","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다피한다가득한","다피한다","가득한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"다피한다펭에","다피한다","펭에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단계계란","단계","계란","unrelated","word","word",0.10343808763376,-0.524050149130406,0.986115950505582,0.132967847640734,55,57,60,4,0.95,54,58,6,0.931034482758621,FALSE,TRUE,TRUE
"단계기간","단계","기간","related","word","word",0.410869477632771,-0.478372338595746,0.460805962012848,0.0610352407014503,57,61,62,1,0.983870967741935,56,62,1,0.903225806451613,TRUE,TRUE,TRUE
"단계자임게","단계","자임게","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단다나게감정적 인","단다나게","감정적 인","unrelated","word","word",0,1.75459161113375,1.85448141559664,0.259679339246005,51,55,89,3,0.617977528089888,7,87,5,0.0804597701149425,FALSE,TRUE,TRUE
"단다나게강하게","단다나게","강하게","related","word","word",NA,0.194079040196752,1.44841781310496,0.191847626000691,57,67,72,5,0.930555555555556,4,72,5,0.0555555555555556,FALSE,TRUE,TRUE
"단다나게레스성","단다나게","레스성","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단백질랄드","단백질","랄드","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단백질묻다","단백질","묻다","unrelated","word","word",0,-0.376257319112885,0.676339302119894,0.0911975728935436,55,62,66,3,0.93939393939394,61,66,3,0.924242424242424,FALSE,TRUE,TRUE
"단백질비타민","단백질","비타민","related","word","word",0.511564157875859,-0.812482310731915,0.290867786279776,0.0403361045312475,52,59,60,1,0.983333333333333,58,59,2,0.983050847457627,TRUE,TRUE,TRUE
"단어문장","단어","문장","related","word","word",0.533540744627895,-0.492472976303341,0.492012024350605,0.0663428878294878,55,59,60,2,0.983333333333333,58,60,2,0.966666666666667,TRUE,TRUE,TRUE
"단어부신아다","단어","부신아다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단어환성","단어","환성","unrelated","word","word",0,-0.272805203297037,0.840915268039811,0.116613966047619,52,60,66,4,0.909090909090909,62,66,4,0.93939393939394,FALSE,TRUE,TRUE
"단위결혼","단위","결혼","unrelated","word","word",0.0968974931341513,-0.56831850185499,0.471867826395946,0.0648160307429892,53,58,58,2,1,54,58,2,0.931034482758621,TRUE,TRUE,TRUE
"단위멘이","단위","멘이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단위분할","단위","분할","related","word","word",0.499628218135841,-0.0393178269481539,0.912645501279076,0.120882849697398,57,63,68,3,0.926470588235294,63,68,3,0.926470588235294,FALSE,TRUE,TRUE
"단전인사무실","단전인","사무실","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단전인향합","단전인","향합","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단지느행","단지","느행","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"단지보조","단지","보조","unrelated","word","word",0.112613199783284,-0.518858523799791,0.535167987420369,0.0721620367027085,55,62,68,6,0.911764705882353,63,69,5,0.91304347826087,TRUE,TRUE,TRUE
"단지최근에","단지","최근에","related","word","word",0.173265005790256,-0.319070557991057,0.641369728824784,0.0864822765923513,55,63,66,1,0.954545454545455,62,66,1,0.93939393939394,TRUE,TRUE,TRUE
"달력권에","달력","권에","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달력단순한","달력","단순한","unrelated","word","word",0.157003508836766,-0.619107267767754,0.349909547650787,0.0476166582151392,54,58,62,3,0.935483870967742,59,62,3,0.951612903225806,TRUE,TRUE,TRUE
"달력일정","달력","일정","related","word","word",0.417421356560849,-0.633810240888117,0.691714436394014,0.0916198152852882,57,64,67,2,0.955223880597015,64,67,2,0.955223880597015,FALSE,TRUE,TRUE
"달렸적 인접할","달렸적 인","접할","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달렸적 인플라스틱","달렸적 인","플라스틱","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달리다걷다","달리다","걷다","related","word","word",NA,-0.396819336213822,1.0633407847599,0.144702352519578,54,61,65,5,0.938461538461538,57,66,4,0.863636363636364,FALSE,TRUE,TRUE
"달리다아러니선가","달리다","아러니선가","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달리다잔치","달리다","잔치","unrelated","word","word",0,-0.233600315843968,0.614915815441286,0.0836794434776991,54,61,64,3,0.953125,59,64,3,0.921875,TRUE,TRUE,TRUE
"달아나다긴","달아나다","긴","unrelated","word","word",0,-0.168898304910704,0.920950627832893,0.116028872905459,63,66,71,2,0.929577464788732,67,71,2,0.943661971830986,FALSE,TRUE,TRUE
"달아나다씨두","달아나다","씨두","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달아나다탈출하다","달아나다","탈출하다","related","word","word",NA,-0.436932567168589,0.398309605446769,0.054203071832993,54,64,65,1,0.984615384615385,61,64,2,0.953125,TRUE,TRUE,TRUE
"달아하다식당","달아하다","식당","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달아하다출종","달아하다","출종","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달알리망","달","알리망","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달의웹","달의","웹","unrelated","word","word",0.0876136110436298,0.179588864622805,1.13746731398362,0.14808563088381,59,72,80,8,0.9,58,79,9,0.734177215189873,FALSE,TRUE,TRUE
"달의태양의","달의","태양의","related","word","word",0.339007779590367,-0.256550438438459,0.60887480883451,0.0836353871156585,53,67,71,6,0.943661971830986,40,69,8,0.579710144927536,TRUE,TRUE,TRUE
"달의펴요 억","달의","펴요 억","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달콤한귀여운","달콤한","귀여운","related","word","word",0.215063423943038,-0.771409020413144,0.329776826206943,0.0440682820630027,56,58,59,0,0.983050847457627,58,59,0,0.983050847457627,TRUE,TRUE,TRUE
"달콤한네씨","달콤한","네씨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달콤한신호","달콤한","신호","unrelated","word","word",0.0685215826493234,-0.443551644563973,0.649207779635785,0.0909072724220035,51,57,60,3,0.95,57,60,3,0.95,FALSE,TRUE,TRUE
"달태양","달","태양","related","word","word",0.277595936809174,-0.567017750978016,0.823327592699112,0.106291135166557,60,70,74,9,0.945945945945946,67,74,9,0.905405405405405,FALSE,TRUE,TRUE
"달팽이거북이","달팽이","거북이","related","word","word",0.549775018861488,-0.678105869914386,0.335695117416257,0.044859146992303,56,63,64,3,0.984375,62,64,3,0.96875,TRUE,TRUE,TRUE
"달팽이아지","달팽이","아지","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"달팽이영원히","달팽이","영원히","unrelated","word","word",0.193747497229493,-0.603788397473774,0.524855794488587,0.0727844030481919,52,60,62,2,0.967741935483871,59,62,2,0.951612903225806,TRUE,TRUE,TRUE
"닭언스","닭","언스","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"닭충고하다","닭","충고하다","unrelated","word","word",0,-0.163279636298899,0.751518993174113,0.104216933245167,52,57,62,3,0.919354838709677,56,62,3,0.903225806451613,FALSE,TRUE,TRUE
"닭칠면조","닭","칠면조","related","word","word",0.420126904883602,-0.171270201139665,0.6106290380329,0.0781830368261582,61,72,76,1,0.947368421052632,68,75,2,0.906666666666667,TRUE,TRUE,TRUE
"담고인샘내가노다","담고인","샘내가노다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"담고인허락하다","담고인","허락하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"담요수건","담요","수건","related","word","word",0.63510413361247,-0.598466522401256,0.418844433518625,0.0540725838556438,60,66,71,4,0.929577464788732,65,71,4,0.915492957746479,TRUE,TRUE,TRUE
"담요정의","담요","정의","unrelated","word","word",0.0870479622785789,-0.699091933710873,0.490442146076388,0.0649606491746597,57,62,64,3,0.96875,60,64,3,0.9375,TRUE,TRUE,TRUE
"담요활탕","담요","활탕","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"답변댓글","답변","댓글","related","word","word",0.478172023003195,-0.485836604120942,0.736907329189607,0.0943513152291208,61,68,73,1,0.931506849315068,69,73,1,0.945205479452055,FALSE,TRUE,TRUE
"답변싶댔취한","답변","싶댔취한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"답변포크","답변","포크","unrelated","word","word",0.119803249140899,-0.228340921622743,0.653022659221339,0.0864949642035323,57,62,66,0,0.93939393939394,62,66,0,0.93939393939394,TRUE,TRUE,TRUE
"답소개미","답소","개미","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"답소스요","답소","스요","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"답죠과학자","답죠","과학자","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"답죠짓거","답죠","짓거","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당나귀교육","당나귀","교육","unrelated","word","word",0.136531334322302,-0.617641118329048,0.653358742297767,0.0873087344404204,56,64,67,6,0.955223880597015,65,68,5,0.955882352941177,TRUE,TRUE,TRUE
"당나귀말","당나귀","말","related","word","word",0.279789487083234,-0.197160389874935,0.669130066494187,0.0919120832886654,53,64,69,2,0.927536231884058,65,70,1,0.928571428571429,FALSE,TRUE,TRUE
"당나귀속곡","당나귀","속곡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당러리군이넷","당러리군","이넷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당러리군프로그램","당러리군","프로그램","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당메로움","당메","로움","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당메모자","당메","모자","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당연히깝네","당연히","깝네","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당연히십억","당연히","십억","unrelated","word","word",0.0875750687819442,0.368147424522437,0.798394796422864,0.108647770251626,54,59,74,0,0.797297297297297,71,73,1,0.972602739726027,FALSE,TRUE,TRUE
"당연히일반적으로","당연히","일반적으로","related","word","word",0.162826089913811,-0.498857778820766,0.359196838240529,0.0484340917877992,55,58,63,3,0.920634920634921,58,63,3,0.920634920634921,TRUE,TRUE,TRUE
"당초기한업","당초","기한업","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당초이기다","당초","이기다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당했님문","당했님","문","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"당했님빙는","당했님","빙는","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"닻위험한","닻","위험한","unrelated","word","word",0.157741603803544,-0.345778908761636,0.620753779180635,0.0860830607797627,52,54,56,3,0.964285714285714,41,55,4,0.745454545454545,TRUE,TRUE,TRUE
"닻이층타","닻","이층타","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"닻항해","닻","항해","related","word","word",0.3898009114214,-0.145975489877678,0.685948672881217,0.0951239658619116,52,62,69,4,0.898550724637681,33,70,3,0.471428571428571,FALSE,TRUE,TRUE
"대네래빨맨","대네","래빨맨","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대네재미있는","대네","재미있는","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대닝로로","대닝","로로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대닝십억","대닝","십억","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대몽단아드사르","대몽단아드","사르","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대몽단아드화덕","대몽단아드","화덕","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대뿔해드물게","대뿔해","드물게","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대뿔해띁떠","대뿔해","띁떠","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대사관강아원","대사관","강아원","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대사관고전적인","대사관","고전적인","unrelated","word","word",0.188067958627044,-0.189739826547947,0.628281232250037,0.0871269307034311,52,63,66,6,0.954545454545455,61,65,7,0.938461538461538,TRUE,TRUE,TRUE
"대사관내각","대사관","내각","related","word","word",NA,0.0205954310814929,0.802793636417304,0.10727781213414,56,64,67,1,0.955223880597015,63,67,1,0.940298507462687,FALSE,TRUE,TRUE
"대사관성실한","대사관","성실한","unrelated","word","word",0.149131674413617,-0.754358254688867,0.402266280204649,0.0542415741575149,55,65,68,6,0.955882352941177,64,68,6,0.941176470588235,TRUE,TRUE,TRUE
"대사단단한","대사","단단한","unrelated","word","word",0.0578319748064457,-0.402373396403138,0.478466890565414,0.0645164623624835,55,68,72,2,0.944444444444444,67,73,1,0.917808219178082,TRUE,TRUE,TRUE
"대사우면","대사","우면","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대사장관","대사","장관","related","word","word",0.2447732878437,-0.565346533921182,0.840060380994273,0.104196666395534,65,78,83,3,0.939759036144578,77,83,3,0.927710843373494,FALSE,TRUE,TRUE
"대조포자로핸식","대조포자","로핸식","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대조포자할 수 없는","대조포자","할 수 없는","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대학깨어된 것","대학","깨어된 것","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대학대학교","대학","대학교","related","word","word",0.711661930302913,-0.787019228576617,0.472710803556099,0.0643277924785255,54,58,60,2,0.966666666666667,59,60,2,0.983333333333333,TRUE,TRUE,TRUE
"대학캐리어","대학","캐리어","unrelated","word","word",0,-0.071602103892961,1.12266016267352,0.155684953132312,52,68,68,5,1,67,68,5,0.985294117647059,FALSE,TRUE,TRUE
"대화건인","대화","건인","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"대화밝은","대화","밝은","unrelated","word","word",0.108981887768903,-0.384462079396659,0.789327956147271,0.10741392957082,54,68,69,2,0.985507246376812,66,69,2,0.956521739130435,FALSE,TRUE,TRUE
"대화상의","대화","상의","related","word","word",0.39554305035724,-0.22634294862663,0.533470935425461,0.0712880523629957,56,62,66,1,0.93939393939394,61,66,1,0.924242424242424,TRUE,TRUE,TRUE
"댕산백작 부인","댕산","백작 부인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"댕산우면","댕산","우면","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"댕이검은 색","댕이","검은 색","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"댕이려구","댕이","려구","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
