"word_combo","sr_cue","sr_target","type","cue_type","target_type","sr_cosine","M_Z","SD_Z","sr_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"доухватибенд","доухвати","бенд","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"доухватичуске","доухвати","чуске","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дохлобожански","дохло","божански","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дохлократважни","дохло","кратважни","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"драмакомедија","драма","комедија","related","word","word",0.477641536992416,-0.703917702049834,0.462356988680834,0.0760110207126836,37,39,39,0,1,39,39,0,1,FALSE,FALSE,FALSE
"драмаокотјем","драма","окотјем","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"драмаповршина","драма","површина","unrelated","word","word",0.508157175270488,-0.332633922150249,0.698882255555951,0.13977645111119,25,25,25,1,1,23,25,1,0.92,FALSE,FALSE,FALSE
"драматињствоинтимно","драматињство","интимно","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"драматињствоснаблем","драматињство","снаблем","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"драматичанженца","драматичан","женца","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"драматичанограда","драматичан","ограда","unrelated","word","word",0.421092908115729,-0.30610818162384,0.520059902481587,0.122579294555982,18,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"драматичанромантичан","драматичан","романтичан","related","word","word",0.769957794967558,-0.441995451815325,0.537466185582765,0.0775765617316326,48,50,51,1,0.980392156862745,47,51,1,0.92156862745098,TRUE,TRUE,FALSE
"древјунжаи","древјун","жаи","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"древјункњига","древјун","књига","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дремкаоблава","дремка","облава","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дремкаснимање","дремка","снимање","unrelated","word","word",0.445914723457466,-0.40150024376378,0.583462858936039,0.101567846820796,33,37,38,0,0.973684210526316,35,38,0,0.921052631578947,FALSE,FALSE,FALSE
"дремкашетња","дремка","шетња","related","word","word",0.569105209418774,-0.759703530531805,0.37469959341239,0.0708115671804429,28,29,31,0,0.935483870967742,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"дрењизатвореством","дрењи","затвореством","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дрењискроман","дрењи","скроман","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"држалостозбиљследити","држалост","озбиљследити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"држалострођендан","држалост","рођендан","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"држатиброне","држати","броне","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"држатизадржати","држати","задржати","related","word","word",0.895234835036618,-0.363490712642311,0.658446640135026,0.111297795884363,35,38,39,1,0.974358974358974,38,38,2,1,FALSE,FALSE,FALSE
"држатиуобичајен","држати","уобичајен","unrelated","word","word",0.378550299851782,-0.112049689809191,0.656432415575205,0.11789874225955,31,31,34,1,0.911764705882353,35,35,0,1,FALSE,FALSE,FALSE
"дрнејаблиструк","дрнеја","блиструк","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дрнејамисија","дрнеја","мисија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дропополинстан","дропо","полинстан","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дропопразник","дропо","празник","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"другделимна","другде","лимна","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"другденегде","другде","негде","related","word","word",0.599728490813137,-0.730170231221259,0.461826954885138,0.0803937537635626,33,33,34,1,0.970588235294118,18,34,1,0.529411764705882,FALSE,FALSE,FALSE
"другдепотврдити","другде","потврдити","unrelated","word","word",0.369365632134859,-0.0339498867893132,0.607429716418198,0.0895606256153135,46,47,50,2,0.94,37,51,1,0.725490196078431,TRUE,TRUE,FALSE
"дручјатимрпa","дручјати","мрпa","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дручјатиуобичајен","дручјати","уобичајен","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"друштвоенд","друштво","енд","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"друштвозаједница","друштво","заједница","related","word","word",0.343566363569925,-0.529911065556526,0.621555867693111,0.124311173538622,25,25,25,2,1,26,26,1,1,FALSE,FALSE,FALSE
"друштвопревара","друштво","превара","unrelated","word","word",0.371951208887323,-0.0886067228848618,1.01500570533745,0.195337939068528,27,28,30,1,0.933333333333333,30,30,1,1,FALSE,FALSE,FALSE
"дувангредњи","дуван","гредњи","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дуванцигарета","дуван","цигарета","related","word","word",0.497944876053226,-0.578185091867524,0.427447339218112,0.091132078925601,22,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"дуванчетири","дуван","четири","unrelated","word","word",0.329475334243782,-0.653614199146378,0.443882898030112,0.0870525984156021,26,27,28,0,0.964285714285714,28,28,0,1,FALSE,FALSE,FALSE
"дугмезахтевати","дугме","захтевати","unrelated","word","word",0.42229354903574,-0.233629914523514,0.566657373707214,0.100171817889433,32,33,34,0,0.970588235294118,33,33,1,1,FALSE,FALSE,FALSE
"дугмепритиснути","дугме","притиснути","related","word","word",0.591484056744789,0.355176060149929,0.911418202722437,0.128893998328378,50,53,53,1,1,52,53,1,0.981132075471698,FALSE,TRUE,TRUE
"дугмеслоти","дугме","слоти","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дукживотиња","дук","животиња","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дукмагабрао","дук","магабрао","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дупевeрoвaтлуцинација","дупе","вeрoвaтлуцинација","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дупезадњица","дупе","задњица","related","word","word",0.444231899015151,-0.13053702127858,0.725513591804721,0.126295705425365,33,34,34,0,1,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"дупеправи","дупе","прави","unrelated","word","word",0.329540364258176,-0.0537062019927898,0.773332057601705,0.17292230499772,20,20,21,0,0.952380952380952,19,20,1,0.95,FALSE,FALSE,FALSE
"дустрискизаклетва","дустриски","заклетва","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"дустрискихаигрити","дустриски","хаигрити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"духовитбњака","духовит","бњака","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"духовитерекција","духовит","ерекција","unrelated","word","word",0.409920251648223,0.382979975270117,1.02167199896893,0.17521530230289,34,35,39,1,0.897435897435897,38,39,1,0.974358974358974,FALSE,FALSE,FALSE
"духовитсмешан","духовит","смешан","related","word","word",0.539004556173682,-0.845324555693297,0.385101707491195,0.0727773819634316,28,29,30,1,0.966666666666667,28,30,1,0.933333333333333,FALSE,FALSE,FALSE
"духоспаоаутосрет","духоспао","аутосрет","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"духоспаовоће","духоспао","воће","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"душадух","душа","дух","related","word","word",0.578990638611225,-0.812606945421471,0.688085882857725,0.134944743989202,26,26,26,2,1,26,26,2,1,FALSE,FALSE,FALSE
"душаолепота","душао","лепота","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"душаосвешен","душао","свешен","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"душаперислов","душа","перислов","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"душашеф","душа","шеф","unrelated","word","word",0.315887062134272,-0.812837699546488,0.339206371784599,0.0517284867448614,43,46,46,0,1,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"ђубреизжњу","ђубре","изжњу","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ђубреинтимно","ђубре","интимно","unrelated","word","word",0.453072857357173,-0.327631835942074,0.397659916819578,0.0829178245496193,23,23,23,0,1,21,23,0,0.91304347826087,FALSE,FALSE,FALSE
"ђубресмеће","ђубре","смеће","related","word","word",0.628358848622093,-0.948949864029305,0.281157111529992,0.058625310368656,23,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"еволуцијамутација","еволуција","мутација","related","word","word",0.75805538451638,-0.551754185326967,0.455823138763128,0.104572999894526,19,20,21,1,0.952380952380952,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"еволуцијанебезбед","еволуција","небезбед","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"еволуцијасевер","еволуција","север","unrelated","word","word",0.408097491044327,-0.444458749622975,0.900141164634719,0.146022178945344,38,40,41,2,0.975609756097561,41,41,2,1,FALSE,FALSE,FALSE
"езенмизнат","езен","мизнат","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"езенуличица","езен","уличица","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"екранврат","екран","врат","unrelated","word","word",0.382781344371508,-0.909731795977098,0.350599995727096,0.0619779086156511,32,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"екранмонитор","екран","монитор","related","word","word",0.587202136947488,-0.649351095625246,0.543863571216654,0.111015686597385,24,27,29,1,0.931034482758621,29,29,1,1,FALSE,FALSE,FALSE
"екранстрпљетилација","екран","стрпљетилација","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"експериментокрутност","експеримент","окрутност","unrelated","word","word",0.436084904607097,-0.244284722978458,0.685185243019805,0.142870999468829,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"експерименттест","експеримент","тест","related","word","word",0.474909904258078,-0.725727670518587,0.935590078215329,0.133655725459333,49,51,51,0,1,50,51,0,0.980392156862745,FALSE,TRUE,FALSE
"експериментувикус","експеримент","увикус","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"експериствомглујорк","експериством","глујорк","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"експериствомсмеће","експериством","смеће","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"елоинфекција","ело","инфекција","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"елокомунилберт","ело","комунилберт","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"емолаићи","емола","ићи","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"емолаопклаца","емола","опклаца","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"енглескивозитиблдор","енглески","возитиблдор","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"енглескиуложити","енглески","уложити","unrelated","word","word",0.323005119541912,-0.362454923932528,0.607264764103696,0.105711226679661,33,34,34,0,1,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"енглескифранцуски","енглески","француски","related","word","word",0.673039638383838,-0.769543607694105,0.372710261285254,0.0745420522570507,25,26,26,0,1,26,26,0,1,FALSE,FALSE,FALSE
"енглорнгдефиниција","енглорнг","дефиниција","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"енглорнгзећим","енглорнг","зећим","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"енкагенмалан","енк","агенмалан","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"енкдогађај","енк","догађај","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ентузијазамнуклеозбиљна","ентузијазам","нуклеозбиљна","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ентузијазампродаја","ентузијазам","продаја","unrelated","word","word",0.442529375909695,-0.315199887786156,0.680304227026894,0.11667121240158,34,37,37,0,1,30,37,0,0.810810810810811,FALSE,FALSE,FALSE
"ентузијазамстраст","ентузијазам","страст","related","word","word",0.583645359494059,-0.464771245998709,0.98433234220505,0.232009358038143,18,19,19,1,1,18,19,1,0.947368421052632,FALSE,FALSE,FALSE
"ентузијастинктмрак","ентузијастинкт","мрак","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ентузијастинктпипте","ентузијастинкт","пипте","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ептамикада","ептам","икада","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ептамсплодити","ептам","сплодити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
