"word_combo","ar_cue","ar_target","type","cue_type","target_type","ar_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"تفحاجميفعل","تفحاجم","يفعل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تفسيرحاح","تفسير","حاح","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تفسيرمجد","تفسير","مجد","unrelated","word","word",0.0841259532272779,0.83115701219972,1.68590403425515,1.19211417505157,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"تفسيرمعقول","تفسير","معقول","related","word","word",0.329257505263934,-0.936616982946225,0.501143104978846,0.354361687875424,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"تفعةقلم جاف","تفعة","قلم جاف","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تفعةنعاقل","تفعة","نعاقل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تفيتةالمحتمسف","تفيتة","المحتمسف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تفيتةقمامة","تفيتة","قمامة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقادةالأمور المالتك","تقادة","الأمور المالتك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقادةروما","تقادة","روما","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقدماستمر","تقدم","استمر","related","word","word",0.23903993250838,-0.658052753164803,0.241027698596077,0.139157406666601,3,4,4,0,1,2,4,0,0.5,FALSE,FALSE,FALSE
"تقدمالمملج","تقدم","المملج","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقدمبحار","تقدم","بحار","unrelated","word","word",0.0837356691538085,0.633486948861244,1.54981688732729,0.774908443663643,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"تقدمتطوير","تقدم","تطوير","related","word","word",0.258511867291112,-0.272601564383916,0.770504639436141,0.176765887306915,19,21,21,1,1,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"تقدمفيليمس","تقدم","فيليمس","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقدممسيحي","تقدم","مسيحي","unrelated","word","word",0.130681285008426,-0.309065604348597,0.969557211444754,0.685580478960905,2,2,2,1,1,3,3,0,1,FALSE,FALSE,FALSE
"تقنيةأسئلعي","تقنية","أسئلعي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقنيةعلم","تقنية","علم","related","word","word",0.164927459235938,-0.534530253310532,0.708714039740462,0.167045501140864,18,20,21,2,0.952380952380952,20,21,2,0.952380952380952,FALSE,FALSE,FALSE
"تقنيةقارب","تقنية","قارب","unrelated","word","word",0.110290499897742,-0.492780930939086,0.36588200979528,0.163627409129298,5,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"تقنيعضاء","تقني","عضاء","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقنيكوكب الزهرة","تقني","كوكب الزهرة","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقنيميكانيكي","تقني","ميكانيكي","related","word","word",0.431423414828481,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"تقوكعـوسي","تقوك","عـوسي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقوكقطة","تقوك","قطة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقوكمشجي","تقوك","مشجي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقوكيقدر","تقوك","يقدر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقويمأمير","تقويم","أمير","unrelated","word","word",0.0441976150263782,-0.595321522458822,0.400403504713719,0.283128033393931,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"تقويمبعشاز","تقويم","بعشاز","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تقويمجدول","تقويم","جدول","related","word","word",0.364946412205103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكبجمهور","تكب","جمهور","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكبقريج","تكب","قريج","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكبمخترح","تكب","مخترح","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكبيتحقق","تكب","يتحقق","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكررالإشارة","تكرر","الإشارة","related","word","word",0.148600116565728,-0.65468734964902,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"تكررمفاعل","تكرر","مفاعل","unrelated","word","word",0.088708894621246,2.91526723166065,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"تكررناتوة","تكرر","ناتوة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكطبشع","تكط","بشع","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكطتكق","تكط","تكق","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكيطعقال","تكيط","عقال","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تكيطنملة","تكيط","نملة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلأمانة","تل","أمانة","unrelated","word","word",0.144477597603225,-0.641859086653214,0.101821437341561,0.0509107186707803,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"تلائالكلاسفة","تلائ","الكلاسفة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلائجيش","تلائ","جيش","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلاقةالزيعوق","تلاقة","الزيعوق","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلاقةمنشفة","تلاقة","منشفة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلجبل","تل","جبل","related","word","word",0.422212265384848,-1.08958513495526,0.459617744967967,0.187638158650028,6,6,6,1,1,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"تلرالأدروينا","تلر","الأدروينا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلرلاعب","تلر","لاعب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلسكوبتكق","تلسكوب","تكق","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلسكوبمجهر","تلسكوب","مجهر","related","word","word",0.50792488149772,-0.619422211205928,1.01880275495776,0.415924483031381,6,8,8,0,1,2,7,1,0.285714285714286,FALSE,FALSE,FALSE
"تلسكوبيقطع","تلسكوب","يقطع","unrelated","word","word",0.0584299906391942,-0.15441912331252,0.480437532544468,0.339720637198726,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"تللذل","تل","لذل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تلوثإشعاع","تلوث","إشعاع","related","word","word",0.389626244368285,-0.720503841173529,0.475291365686436,0.194036887513722,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"تلوثالمستثمر","تلوث","المستثمر","unrelated","word","word",0.0856664739280896,0.222104402867387,1.52233362610839,0.358817476749849,18,23,24,1,0.958333333333333,22,24,1,0.916666666666667,FALSE,FALSE,FALSE
"تلوثزمي","تلوث","زمي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تليسوبمرفأ","تليسوب","مرفأ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تليسوبيخاة","تليسوب","يخاة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تمرازاخان","تمراز","اخان","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تمرازهلوسة","تمراز","هلوسة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تنقتدمير","تنق","تدمير","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تنقكرتا","تنق","كرتا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تنورةأسياز","تنورة","أسياز","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تنورةفستان","تنورة","فستان","related","word","word",0.501634963976509,0.110192171954009,0.283952595894411,0.163940107676731,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"تنورةمحقق","تنورة","محقق","unrelated","word","word",0.138935470029787,-0.762188799850555,0.18076224211335,0.104363129143463,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"تنينأسد","تنين","أسد","related","word","word",0.398309521042068,-0.426989893723114,0.354712073489296,0.106949714215724,11,12,13,1,0.923076923076923,10,13,1,0.769230769230769,FALSE,FALSE,FALSE
"تنينغياب","تنين","غياب","unrelated","word","word",0.0522592562742769,-0.0721098300209605,1.27985350251299,0.639926751256493,4,5,6,1,0.833333333333333,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"تنينهيدريلين","تنين","هيدريلين","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تهريقوفأحد الوالدين","تهريقوف","أحد الوالدين","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تهريقوفسدس","تهريقوف","سدس","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تهطنةفكيرة","تهطنة","فكيرة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تهطنةقاسية","تهطنة","قاسية","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تواصلالإتصال","تواصل","الإتصال","related","word","word",0.34936285937619,-0.480305155277497,0.794007298473514,0.198501824618379,16,18,18,2,1,18,18,2,1,FALSE,FALSE,FALSE
"تواصلزمي","تواصل","زمي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تواصلمسدس","تواصل","مسدس","unrelated","word","word",0.139957197608842,-0.803031038443992,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"توثاةمايونيز","توثاة","مايونيز","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توثاةنزير","توثاة","نزير","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توجرعهذرربائي","توجرعه","ذرربائي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توجرعهسكين","توجرعه","سكين","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توقيعلذوى","توقيع","لذوى","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توقيعمصور فوتوغرافي","توقيع","مصور فوتوغرافي","related","word","word",NA,-0.297575192699593,0.386446354914669,0.172824063849242,5,5,6,0,0.833333333333333,6,6,0,1,FALSE,FALSE,FALSE
"توقيعيقدر","توقيع","يقدر","unrelated","word","word",0.112619838934798,-0.594216479549485,0.745544686297173,0.304367343645238,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"توكلفالعداضيات","توكلف","العداضيات","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"توكلفقناص","توكلف","قناص","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تونةدرجة الحرارة","تونة","درجة الحرارة","unrelated","word","word",NA,-0.33545334563415,0.205216534902044,0.0725550017204206,8,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"تونةسرطان البحر","تونة","سرطان البحر","related","word","word",NA,-0.0429546412625994,0.798532678116234,0.325999600720483,6,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"تونةغيسول","تونة","غيسول","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تيار كهربائيدفل","تيار كهربائي","دفل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تيار كهربائيكهرباء","تيار كهربائي","كهرباء","related","word","word",NA,0.143256955768063,1.201919836709,0.400639945569668,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"تيار كهربائيهلوسة","تيار كهربائي","هلوسة","unrelated","word","word",NA,-0.937668305766451,NA,NA,1,1,2,2,0.5,2,2,2,1,FALSE,FALSE,FALSE
"تيفتظرية","تيف","تظرية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"تيفسائق","تيف","سائق","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثاغيالتأفر","ثاغي","التأفر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثاغيصبي","ثاغي","صبي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثاقةألوى","ثاقة","ألوى","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثاقةيحيي","ثاقة","يحيي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثانويأساسي","ثانوي","أساسي","related","word","word",0.433606618281376,-0.402466975750976,1.73880624103996,0.549858813140202,10,12,12,2,1,12,12,2,1,FALSE,FALSE,FALSE
"ثانويجائزة","ثانوي","جائزة","unrelated","word","word",0.149925509326559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثانويمرجو","ثانوي","مرجو","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثانيةتقليدي","ثانية","تقليدي","unrelated","word","word",0.0990195959948823,-0.354953320767976,0.492981850674987,0.14863962064945,11,12,13,3,0.923076923076923,12,13,3,0.923076923076923,FALSE,FALSE,FALSE
"ثانيةدقيقة","ثانية","دقيقة","related","word","word",0.423304007314589,-0.460774793372575,0.397399441940857,0.229438674780361,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"ثانيةستسال","ثانية","ستسال","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثعلبأرنب","ثعلب","أرنب","related","word","word",0.415085125405663,-0.957269562607395,0.117829663596728,0.0589148317983641,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"ثعلبديرص","ثعلب","ديرص","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثعلبيصلح","ثعلب","يصلح","unrelated","word","word",0.117825649805526,-0.000256693668504637,1.08196977233118,0.188346761782332,33,36,37,5,0.972972972972973,34,39,3,0.871794871794872,FALSE,FALSE,FALSE
"ثفإدل","ثف","إدل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثفمسيحي","ثف","مسيحي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثقافةالحضارة","ثقافة","الحضارة","related","word","word",0.409598778739373,-0.28784012987817,0.635761303192362,0.19168924535604,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"ثقافةمتوتر","ثقافة","متوتر","unrelated","word","word",0.0997538235957812,-0.649034388771914,0.314961366318038,0.111355658967632,8,9,9,2,1,9,9,2,1,FALSE,FALSE,FALSE
"ثقافةوصاطيف","ثقافة","وصاطيف","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثقيلبقوة","ثقيل","بقوة","related","word","word",0.205909192123374,-0.594393919081049,0.685854995454317,0.1979892831253,12,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"ثقيلطيحالنة","ثقيل","طيحالنة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثقيلمصل","ثقيل","مصل","unrelated","word","word",0.100969678384112,-0.653015849936899,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"ثوقنتانا","ثوق","نتانا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثولياتسجيل","ثوليا","تسجيل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثولياصفايم","ثوليا","صفايم","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثوماردة","ثوم","اردة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ثومبصلة","ثوم","بصلة","related","word","word",0.244563253216742,-0.744190387738945,0.545726477668388,0.140905970639607,15,17,18,0,0.944444444444444,18,18,0,1,FALSE,FALSE,FALSE
"ثوممغلق","ثوم","مغلق","unrelated","word","word",0.141577609791031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جازنراقبة","جازنر","اقبة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جازنرالهيروين","جازنر","الهيروين","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جافغير قادر","جاف","غير قادر","unrelated","word","word",NA,0.0144547464921934,0.638632248685067,0.319316124342533,4,5,6,0,0.833333333333333,4,6,0,0.666666666666667,FALSE,FALSE,FALSE
"جافكرينة","جاف","كرينة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جافمبتل","جاف","مبتل","related","word","word",0.510900937944749,-0.221049223092379,0.847443154740788,0.34596721918823,6,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"جاليالموحكة","جالي","الموحكة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جاليليموزين","جالي","ليموزين","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جامضغباء","جامض","غباء","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جامضفيبزاخل","جامض","فيبزاخل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جاهزقاش","جاهز","قاش","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جاهزيعدّ","جاهز","يعدّ","related","word","word",NA,0.191188442992534,1.54675094631867,1.09371808294864,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"جاهزيقترح","جاهز","يقترح","unrelated","word","word",0.13209852945394,NA,NA,NA,NA,0,0,1,NA,0,0,1,NA,FALSE,FALSE,NA
"جبزيةشرق","جبزية","شرق","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جبزيةطوادك","جبزية","طوادك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جبيةبيتفاء","جبية","بيتفاء","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جبيةطوعا، بمحض ارادتك","جبية","طوعا، بمحض ارادتك","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جدبيحاجة","جدبي","حاجة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جدبيلذوى","جدبي","لذوى","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جدجدة","جد","جدة","related","word","word",0.279882858948511,0.0640307136032163,1.77965296430851,0.629202339610644,8,8,8,1,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"جدذهباق","جد","ذهباق","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جدفانيلا","جد","فانيلا","unrelated","word","word",0.0583643749493327,0.195404816194494,0.693412262831779,0.24515825660313,8,9,12,0,0.75,12,12,0,1,FALSE,FALSE,FALSE
"جدنثلاثي","جدن","ثلاثي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جدنشيرة ما","جدن","شيرة ما","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جذابإلرع","جذاب","إلرع","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جذابجدة","جذاب","جدة","unrelated","word","word",0.146053185248862,2.91279968262212,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"جذابفاتن","جذاب","فاتن","related","word","word",0.608197225080199,-0.48242772347293,0.396342539006432,0.280256497004141,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"جرأاليونانية","جرأ","اليونانية","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جرأسأجية","جرأ","سأجية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جرحإصابة","جرح","إصابة","related","word","word",0.533268444190542,-0.243307291328824,1.20857323327946,0.456797745209528,7,7,7,1,1,7,7,1,1,FALSE,FALSE,FALSE
"جرحلخة","جرح","لخة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جرحمأساوي","جرح","مأساوي","unrelated","word","word",0.139752754705774,-0.438363187439743,0.180793725099781,0.104381305854154,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"جرعةبسماز","جرعة","بسماز","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"جرعةحقنة","جرعة","حقنة","related","word","word",0.56808540484822,-0.330746935872108,0.48952453148884,0.24476226574442,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"جرعةوثيقة","جرعة","وثيقة","unrelated","word","word",0.130849717385413,-0.467531618685674,0.371034897093897,0.131180645895974,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"جزلاءقرابق","جزلاء","قرابق","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
