ru_cue,ru_target,type,cue_type,target_type,ru_cosine
цейч,товар,nonword,nonword,word,
накод,автомобиль,nonword,nonword,word,
предорный,свеча,nonword,nonword,word,
скорая пскрищь,подросток,nonword,nonword,word,
нимут,битва,nonword,nonword,word,
остроумствен,ткань,nonword,nonword,word,
ногь,электрический,nonword,nonword,word,
лоренцся,свет,nonword,nonword,word,
оскорблетрясение,проблема,nonword,nonword,word,
оцемба,происшествие,nonword,nonword,word,
видеоид,рост,nonword,nonword,word,
фяжка,телевидение,nonword,nonword,word,
влюбновный,галлюцинация,nonword,nonword,word,
протебер,электричество,nonword,nonword,word,
спay,бессильный,nonword,nonword,word,
фипульсы,совершенно,nonword,nonword,word,
вратный,волк,nonword,nonword,word,
имущция,пробник,nonword,nonword,word,
сухожой,отправлять,nonword,nonword,word,
укладикция,религия,nonword,nonword,word,
удобренний,алиби,nonword,nonword,word,
предеружи,октябрь,nonword,nonword,word,
пассатижир,капитан,nonword,nonword,word,
болки,прибор,nonword,nonword,word,
углебот,скандал,nonword,nonword,word,
цинской,внутри,nonword,nonword,word,
хозяданский,правильный,nonword,nonword,word,
гордатый,обещать,nonword,nonword,word,
вклюворитка,стараться,nonword,nonword,word,
шатт,избиратель,nonword,nonword,word,
соллум,дух,nonword,nonword,word,
медвине,четверть,nonword,nonword,word,
беспокойгно,нажимать,nonword,nonword,word,
магиена,увольнение,nonword,nonword,word,
ототал,родитель,nonword,nonword,word,
кварбота,практически,nonword,nonword,word,
запойд,батальон,nonword,nonword,word,
обойщать,люди,nonword,nonword,word,
пересклоначивать,влажный,nonword,nonword,word,
вичить,стрелять,nonword,nonword,word,
конференность,водка,nonword,nonword,word,
понественник,извинять,nonword,nonword,word,
высан,невзгоды,nonword,nonword,word,
серененя,что-то,nonword,nonword,word,
вступания,игрушка,nonword,nonword,word,
незбирать,пришелец,nonword,nonword,word,
рэть,синий,nonword,nonword,word,
похищество,игра,nonword,nonword,word,
пребыдение,шкаф,nonword,nonword,word,
диклиш,лечение,nonword,nonword,word,
описыскивать,самурай,nonword,nonword,word,
кажаль,ценить,nonword,nonword,word,
помкий,обсуждение,nonword,nonword,word,
одолжество,сигара,nonword,nonword,word,
сво,греческий,nonword,nonword,word,
велигнество,бутылка,nonword,nonword,word,
галелота,намеренно,nonword,nonword,word,
бухаз,спаситель,nonword,nonword,word,
стаёшья,лес,nonword,nonword,word,
всепокная,броня,nonword,nonword,word,
иллюбoвь,простой,nonword,nonword,word,
привязыскивать,анна,nonword,nonword,word,
деньвич,ловить,nonword,nonword,word,
маландская,палуба,nonword,nonword,word,
равностройствие,благодарить,nonword,nonword,word,
в другом салль,голосование,nonword,nonword,word,
оскорбиянка,четыре,nonword,nonword,word,
кокастрю,журнал,nonword,nonword,word,
пейтепиано,паранормальный,nonword,nonword,word,
базаство,массаж,nonword,nonword,word,
нациовстречный,рука,nonword,nonword,word,
кейля,элегантный,nonword,nonword,word,
ерунмие,финиш,nonword,nonword,word,
обопой,тайна,nonword,nonword,word,
ободить,содействовать,nonword,nonword,word,
стрялый,впечатлять,nonword,nonword,word,
опрешинство,оружие,nonword,nonword,word,
обнюзный,спор,nonword,nonword,word,
хоап,нефть,nonword,nonword,word,
обебряна,государственный,nonword,nonword,word,
опублица,зуб,nonword,nonword,word,
килобом,грабить,nonword,nonword,word,
бапал,атака,nonword,nonword,word,
докский,головной,nonword,nonword,word,
стания,приятный,nonword,nonword,word,
жилувот,кризис,nonword,nonword,word,
погронка,салютовать,nonword,nonword,word,
джилт,отец,nonword,nonword,word,
глуда,балл,nonword,nonword,word,
оркасть,мусор,nonword,nonword,word,
промальный,артерия,nonword,nonword,word,
теркей,талант,nonword,nonword,word,
путыс,вечер,nonword,nonword,word,
дилло,грамм,nonword,nonword,word,
офернек,гром,nonword,nonword,word,
дитно,страсть,nonword,nonword,word,
хяб,холодный,nonword,nonword,word,
родклассник,очаровательный,nonword,nonword,word,
удивчики,замок,nonword,nonword,word,
жета,поверхность,nonword,nonword,word,
нофиль,высокий,nonword,nonword,word,
кавершать,вилка,nonword,nonword,word,
бейсбода,изучать,nonword,nonword,word,
протepec,деревня,nonword,nonword,word,
гостильщина,учитель,nonword,nonword,word,
насрезные,писать,nonword,nonword,word,
стрешт,правосудие,nonword,nonword,word,
лагнурь,помидор,nonword,nonword,word,
куэн,организовывать,nonword,nonword,word,
офижать,гараж,nonword,nonword,word,
ерк,достаточный,nonword,nonword,word,
агост,рыба,nonword,nonword,word,
моломинс,присяга,nonword,nonword,word,
довагой,соглашение,nonword,nonword,word,
акнальный,несчастье,nonword,nonword,word,
роуль,наверное,nonword,nonword,word,
поска,пожертвование,nonword,nonword,word,
сбост,исследователь,nonword,nonword,word,
прореспер,деньги,nonword,nonword,word,
разсит,демонстрация,nonword,nonword,word,
коротатый,принимать,nonword,nonword,word,
причто,мир,nonword,nonword,word,
волондоне,грудная клетка,nonword,nonword,word,
инороу,брак,nonword,nonword,word,
свиденрество,цирк,nonword,nonword,word,
ханрург,доктор,nonword,nonword,word,
фабь,строение,nonword,nonword,word,
обязанство,компьютер,nonword,nonword,word,
пуклоня,производить,nonword,nonword,word,
