"id_target","id_cue","type","target_type","cue_type","id_cosine"
"kompor","konstruksi","unrelated","word","word",0.217715085013066
"produksi","mengagumi","unrelated","word","word",0.148977988094439
"penyelamat","lencana","unrelated","word","word",0.17044445390736
"spesialis","peringatan","unrelated","word","word",0.114083490345523
"gigi","bahan kimia","unrelated","word","word",NA
"salah","menyumpahi","unrelated","word","word",0.17073787462103
"ayah","tupai","unrelated","word","word",0.16477003292086
"dingin","pedang","unrelated","word","word",0.112046311464415
"suhu","kelahiran","unrelated","word","word",0.07955725387075
"telepon","kejahatan","unrelated","word","word",0.089669409073979
"pesisir","jarak","unrelated","word","word",0.190097065744942
"pantat","dobel","unrelated","word","word",0.161471887755168
"biara","tablet","unrelated","word","word",0.133501849401002
"gila","berbelok","unrelated","word","word",0.135990056924497
"senat","menyetir","unrelated","word","word",0.0879857326367149
"atlantik","sheriff","unrelated","word","word",0.110678171305017
"tentara","menyelamatkan","unrelated","word","word",0.233046914041017
"bagian","mengumpulkan","unrelated","word","word",0.12208591412702
"pemenang","keras","unrelated","word","word",0.127819503353506
"pisau","turun","unrelated","word","word",0.119556776274366
"kerja","menderita","unrelated","word","word",0.120340517906974
"pemain","bonus","unrelated","word","word",0.25675262000881
"pelayan","juni","unrelated","word","word",0.198194942532938
"kemungkinan","murid","unrelated","word","word",0.14613974807471
"keadilan","sudah","unrelated","word","word",0.122583160759161
"penutup","khas","unrelated","word","word",0.108756536778931
"pembuluh darah","rendah","unrelated","word","word",NA
"pembunuh","pemicu","unrelated","word","word",0.270095563354213
"mengaktifkan","sukarelawan","unrelated","word","word",0.0682180297138977
"hukuman penjara","plus","unrelated","word","word",NA
"vaksin","merokok","unrelated","word","word",0.0548861376604746
"menari","jendela","unrelated","word","word",0.0966513709288217
"penghancuran","pompa","unrelated","word","word",0.126616785771651
"tebusan","komandan","unrelated","word","word",0.143147574991314
"perampokan","atas","unrelated","word","word",0.175386980808764
"sikap","bankir","unrelated","word","word",0.118713208431405
"penerbangan","virus","unrelated","word","word",0.106147314622889
"panjang","fokus","unrelated","word","word",0.0662628317981101
"uji coba","ayam","unrelated","word","word",NA
"sniper","total","unrelated","word","word",0.0929336950497706
"berpesta","oven","unrelated","word","word",0.109807163752985
"jaksa","baik","unrelated","word","word",0.125867088624353
"hakim","badai","unrelated","word","word",0.0574725095449762
"pengetahuan","tuntutan","unrelated","word","word",0.111901384815856
"evaluasi","menjatuhkan","unrelated","word","word",0.162840456363529
"belas kasihan","jenius","unrelated","word","word",NA
"pengantin perempuan","drama","unrelated","word","word",NA
"aktor","naluri","unrelated","word","word",0.0524712986976649
"memengaruhi","tuna","unrelated","word","word",0.0184003550843105
"pembantu","terlambat","unrelated","word","word",0.167637262541623
"menemani","mempelajari","unrelated","word","word",0.183646235861452
"bos","tua","unrelated","word","word",0.191301377374295
"administratif","benda terbang aneh","unrelated","word","word",NA
"pemecatan","amplop","unrelated","word","word",0.153562838301264
"buronan","kampanye","unrelated","word","word",0.0703165754745032
"patroli","kamar","unrelated","word","word",0.110552447452652
"masuk akal","anak muda","unrelated","word","word",NA
"pembeli","menjijikan","unrelated","word","word",0.067261616880464
"gaji","pendaratan","unrelated","word","word",0.107231160637277
"dermawan","kemiskinan","unrelated","word","word",0.139137339593012
"sopir","tiba","unrelated","word","word",0.0701172088578632
"penulis","pengawal","unrelated","word","word",0.166175030521045
"pemusik","tenggorokan","unrelated","word","word",0.206132793623149
"inspeksi","lihat","unrelated","word","word",0.19129246113267
"tuan rumah","tas kantor","unrelated","word","word",NA
"melengkapi","jurnalistik","unrelated","word","word",0.164481140137263
"pertarungan","secara tidak sengaja","unrelated","word","word",NA
"umpan","makanan","unrelated","word","word",0.320943930999811
"komputer","konflik","unrelated","word","word",0.0618515407765898
"keuangan","otak","unrelated","word","word",0.146392755820084
"diskusi","parlemen","unrelated","word","word",0.143458747800981
"pernikahan","tanda tangan","unrelated","word","word",NA
"uji","catatan","unrelated","word","word",0.161943218076144
"menarik","siput","unrelated","word","word",0.150167067928537
"pemasaran","apa","unrelated","word","word",0.20708002496136
"pesan","panggilan","unrelated","word","word",0.313308453024326
"alarm","depan","unrelated","word","word",0.0695352219546616
"hari ulang tahun","bulat","unrelated","word","word",NA
"dengan cepat","operasional","unrelated","word","word",NA
"melawan","sangat","unrelated","word","word",0.148386472746152
"museum","keramahan","unrelated","word","word",0.144517680559113
"perencanaan","alkitab","unrelated","word","word",0.166984142303157
"terakhir","diare","unrelated","word","word",0.147115628020163
"bertanya","romeo","unrelated","word","word",0.111766413262564
"pernikahan","panti asuhan","unrelated","word","word",NA
"agen","meja","unrelated","word","word",0.1503397315147
"perusahaan","rok","unrelated","word","word",0.122472489552031
"dada","akhir","unrelated","word","word",0.119474624794812
"kecantikan","terjadi","unrelated","word","word",0.116374693257859
"pekerja","data","unrelated","word","word",0.20063270091153
"pemakaman","jari","unrelated","word","word",0.0931447800345302
"guruh","bagian","unrelated","word","word",0.164181123403528
"gitar","pilihan","unrelated","word","word",0.175048882709448
"khotbah","mengikat","unrelated","word","word",0.0767602792563608
"berkemah","ratu","unrelated","word","word",0.125439169102421
"pilihan","paku","unrelated","word","word",0.13484482322151
"ding","pengunduran diri","unrelated","word","word",NA
"cerdas","rendah hati","unrelated","word","word",NA
"gerbang","kontaminasi","unrelated","word","word",0.157877272517693
"struktur","rantai","unrelated","word","word",0.250635376796068
"stroberi","mempertimbangkan","unrelated","word","word",0.150135013464124
"senjata","pornografi","unrelated","word","word",0.171637204520051
"orbit","lingkaran","unrelated","word","word",0.318728760745674
"stasiun","dramatis","unrelated","word","word",0.158112082516603
"majalah","gaib","unrelated","word","word",0.0911580677566728
"minus","camilan","unrelated","word","word",0.176895627878139
"selang","dinding","unrelated","word","word",0.140441870839187
"orang-orang","tinggal","unrelated","word","word",NA
"terkenal","penculik","unrelated","word","word",0.128230118563224
"film","situasi","unrelated","word","word",0.175206986278092
"negatif","senin","unrelated","word","word",0.168143170915446
"bakat","berisi","unrelated","word","word",0.056418748636272
"dolar","kunci","unrelated","word","word",0.0745555194060315
"latihan","tengah malam","unrelated","word","word",NA
"manusia","jip","unrelated","word","word",0.00556906084289499
"perempuan","mengilhami","unrelated","word","word",0.169077210340841
"intim","analis","unrelated","word","word",0.198165226441388
"pribadi","artis","unrelated","word","word",0.167106473874482
"direktur","melayani","unrelated","word","word",0.109367030660823
"keterangan","membawa","unrelated","word","word",0.178753338849734
"pemilik","jelas","unrelated","word","word",0.140418375846658
"prosedur","menyuap","unrelated","word","word",0.062518118572426
"vitamin","gereja","unrelated","word","word",0.116972232117976
"demonstrasi","liar","unrelated","word","word",0.184292379453594
"program","pembuluh darah","unrelated","word","word",NA
"senang","laut","unrelated","word","word",0.133474101073482
"restoran","baik","unrelated","word","word",0.158346143711222
"hadiah","meja","unrelated","word","word",0.143334838856998
"sembuh","mungkin","unrelated","word","word",0.261239681702491
"hitam","kritis","unrelated","word","word",0.160686867069349
"pangeran","medis","unrelated","word","word",0.02509328854325
"membunuh","gempa bumi","unrelated","word","word",NA
"satelit","seksual","unrelated","word","word",0.110110118983878
"televisi","semen","unrelated","word","word",0.0686288754940135
"perimeter","angkatan laut","unrelated","word","word",NA
"mengira","bersinar","unrelated","word","word",0.140411785538975
"misteri","tuhan","unrelated","word","word",0.115141453608001
"makhluk","besok","unrelated","word","word",0.102028073331403
"jenggot","afrika","unrelated","word","word",0.235889434217459
"tali","pendek","unrelated","word","word",0.26721770955377
"bau","wiski","unrelated","word","word",0.228171239861834
"komunis","tempur","unrelated","word","word",0.137493191171319
"raja","angsa","unrelated","word","word",0.144980452825655
"fantasi","hormon","unrelated","word","word",0.228175420153645
"cermin","aids","unrelated","word","word",0.0747787450944601
"lokal","terlarang","unrelated","word","word",0.137503490941318
"sepupu","bobot","unrelated","word","word",0.0788172690247005
"remaja","berisiko","unrelated","word","word",0.18071218885922
"strategi","wahyu","unrelated","word","word",0.21546086122791
"tinggi","mustahil","unrelated","word","word",0.142562292028366
"sederhana","sikap","unrelated","word","word",0.104157389560563
"wartawan","ketidakmampuan","unrelated","word","word",0.123364345417246
"batalyon","sehat","unrelated","word","word",0.215496833964357
"lubang","rintangan","unrelated","word","word",0.23305097283764
"ratus","saya akan","unrelated","word","word",NA
"tantangan","peti mati","unrelated","word","word",NA
"belajar","pintar","unrelated","word","word",0.319464974167459
"mesin","jutawan","unrelated","word","word",0.185879694368231
"koboi","kengerian","unrelated","word","word",0.135702771580965
"gaun","batuk","unrelated","word","word",0.0878534149163108
"peluru kendali","sutra","unrelated","word","word",NA
"orang yunani","kontrak","unrelated","word","word",NA
"juliet","turnamen","unrelated","word","word",0.133275314706829
"keju","tidak bersalah","unrelated","word","word",NA
"daging babi asap","siap","unrelated","word","word",NA
"klinik","cerdas","unrelated","word","word",0.137403385099882
"kelinci","sebenarnya","unrelated","word","word",0.108724293320328
"cognac","pahlawan","unrelated","word","word",0.199926918090782
"apartemen","cairan","unrelated","word","word",0.0178362539237747
"jalur","nasional","unrelated","word","word",0.118179415822494
"listrik","di depan","unrelated","word","word",NA
"klien","mengintai","unrelated","word","word",0.0918851441092286
"minggu","tidak biasa","unrelated","word","word",NA
"kesaksian","tujuan","unrelated","word","word",0.114764623590603
"dompet","anggota","unrelated","word","word",0.130896146065898
"benar","kamus","unrelated","word","word",0.229411701877223
"berita","gang","unrelated","word","word",0.0991762667659384
"sampah","maraton","unrelated","word","word",0.158922516637237
"tawanan","berat","unrelated","word","word",0.111885338780577
"roti isi daging","keluar","unrelated","word","word",NA
"sama sekali","menghapuskan","unrelated","word","word",NA
"sangat","kayu manis","unrelated","word","word",NA
"babi","masa depan","unrelated","word","word",NA
"otot","sihir","unrelated","word","word",0.182490492470876
"telur","kecil","unrelated","word","word",0.186033071984467
"tiga","mengusulkan","unrelated","word","word",0.194008387229815
"divisi","cangkir","unrelated","word","word",0.164871122178714
"saudara laki-laki","kapasitas","unrelated","word","word",NA
"mayones","hangat","unrelated","word","word",0.247540017625057
"sakit","tato","unrelated","word","word",0.169005979589087
"mentega","pendapat","unrelated","word","word",0.118595366612456
"kemalangan","bulir","unrelated","word","word",0.207603286093814
"betulkah","baron","unrelated","word","word",0.0836405252013659
"pembiayaan","ilusi","unrelated","word","word",0.165320808264154
"praktis","bukit","unrelated","word","word",0.0551520165118627
"resmi","gadis","unrelated","word","word",0.0510817754042433
"sederhana","monyet","unrelated","word","word",0.0797963605183445
"dengan sengaja","mengganti","unrelated","word","word",NA
"tragis","ninja","unrelated","word","word",0.12253940510535
