pl_cue,pl_target,type,cue_type,target_type,pl_cosine
lis,naprawa,unrelated,word,word,0.0406092974541862
mysz,fotograf,unrelated,word,word,0.0980389140803319
generator,egzekucja,unrelated,word,word,0.0924361619303369
zaledwie,wsparcie,unrelated,word,word,0.0150786165839788
zapominać,strzykawka,unrelated,word,word,0.0918425006700921
wyeliminować,pracownik,unrelated,word,word,0.147488328634958
cezar,pilot,unrelated,word,word,0.105516188659664
zupa,wejście,unrelated,word,word,0.127977949902049
ocalić,snajper,unrelated,word,word,0.123365366446964
przynieść,legalny,unrelated,word,word,0.0862578009212042
słowo,wizja,unrelated,word,word,0.128987655121253
przemówienie,pełny,unrelated,word,word,0.0889049952327154
niewolnik,tornado,unrelated,word,word,0.065832542923022
kość,o,unrelated,word,word,0.080147579954322
odpoczynek,supermen,unrelated,word,word,0.0770571013140904
beton,czarownica,unrelated,word,word,0.105532781761886
uderzyć,założenie,unrelated,word,word,0.117436849832531
obiekt,komedia,unrelated,word,word,0.131913565213536
zarządzać,klatka piersiowa,unrelated,word,word,
warstwa,pozwolić,unrelated,word,word,0.0592737030969228
flaga,skrytobójca,unrelated,word,word,0.105664223407124
igła,kreatywność,unrelated,word,word,0.097097630965537
uczyć się,nazwisko,unrelated,word,word,
uczeń,definicja,unrelated,word,word,0.128269094583333
mówić,gitara,unrelated,word,word,0.142409983903783
tutaj,dzwonek,unrelated,word,word,0.102201776358627
wiązać,zwykły,unrelated,word,word,0.132329710982024
skóra,kupujący,unrelated,word,word,0.116756787649618
ziemniak,winny,unrelated,word,word,0.133500909430312
paznokieć,polityka,unrelated,word,word,0.0750939927595641
huragan,przeszkadzać,unrelated,word,word,0.0530017335678085
most,celowo,unrelated,word,word,0.124805205914951
niemożność,pocisk,unrelated,word,word,0.0454837794653697
specjalny,zaufanie,unrelated,word,word,0.107311187729654
w dół,gra,unrelated,word,word,
mars,świetnie,unrelated,word,word,0.028994568518177
sprawdzać,dno,unrelated,word,word,0.0927169259038626
białko,pogrzebać,unrelated,word,word,0.0913771514203438
biegać,festiwal,unrelated,word,word,0.1292411367572
patrzyć,prawdopodobne,unrelated,word,word,0.0748103840968565
zaręczyny,fantastyczny,unrelated,word,word,0.120809834174063
suchy,niezdolność,unrelated,word,word,0.0602498410529165
czytanie,spektakularny,unrelated,word,word,0.0386373194296341
stary,pole walki,unrelated,word,word,
powierzchnia,dziecko,unrelated,word,word,0.0871625157184923
kierownictwo,prawdopodobnie,unrelated,word,word,0.117493292585207
podziwiać,telefon,unrelated,word,word,0.0699011978989068
karać,wyścigi,unrelated,word,word,0.0882071327428743
ignorancja,alarm,unrelated,word,word,0.0495836728387773
tost,armia,unrelated,word,word,0.139829408550674
brązowy,lina,unrelated,word,word,0.11598356563849
menedżer,wolny,unrelated,word,word,0.0824894712800906
deser,właściciel,unrelated,word,word,0.103893272787009
pies,zamknięcie,unrelated,word,word,0.0523929320427264
przyznać,misja,unrelated,word,word,0.110037322968418
ciało,finansowy,unrelated,word,word,0.072336233522263
rodeo,poprawa,unrelated,word,word,0.0722949291252713
grzech,urodziny,unrelated,word,word,0.0620764812588565
listopad,mieszanina,unrelated,word,word,0.139793023209998
wierność,film,unrelated,word,word,0.122465165887436
bezpośredni,klejnot,unrelated,word,word,0.0438052250300082
powiat,naszyjnik,unrelated,word,word,0.119910551273431
pilny,pamiętać,unrelated,word,word,0.147329160664851
orgazm,zimno,unrelated,word,word,0.130575545794747
nigdy,aresztować,unrelated,word,word,0.0955420098218025
bomba,słynny,unrelated,word,word,0.0875141345909497
mężczyzna,wschód słońca,unrelated,word,word,
bankowość,medalion,unrelated,word,word,0.0680198911239535
dżungla,obrażenia,unrelated,word,word,0.0611286878281972
przykryć,zwariowany,unrelated,word,word,0.110540148793873
ssać,satelita,unrelated,word,word,0.0832254795614683
sztuka,położyć,unrelated,word,word,0.0942363692046249
przebaczenie,pigułka,unrelated,word,word,0.0842128336230644
ostrzeżenie,publiczność,unrelated,word,word,0.0601587690129347
kamera,budować,unrelated,word,word,0.117563029466962
sekunda,tradycyjny,unrelated,word,word,0.0068203071839516
samobójstwo,sygnał,unrelated,word,word,0.0552777456337864
pozytywny,galaktyka,unrelated,word,word,0.0990420896422525
zniewaga,w środku,unrelated,word,word,
planeta,mówić,unrelated,word,word,0.0978950627234454
nadprzyrodzony,wykład,unrelated,word,word,0.125456014102864
papier,zagrożenie,unrelated,word,word,0.0283420842847956
pokaz,marynarz,unrelated,word,word,0.102090923158945
pogląd,praca,unrelated,word,word,0.145710012581381
tekst,głupota,unrelated,word,word,0.06119201092648
hazard,grudzień,unrelated,word,word,0.0738235917960343
kapsuła,realistyczny,unrelated,word,word,0.113684543126207
dowód,drzwi,unrelated,word,word,0.067236027617458
maraton,wąż,unrelated,word,word,0.0823257750766324
prawda,adres,unrelated,word,word,0.116851853687373
faktycznie,zabezpieczony,unrelated,word,word,0.0955640194586903
naprawić,muzeum,unrelated,word,word,0.102532261226054
plecy,minister,unrelated,word,word,0.119642721061786
plotka,więzień,unrelated,word,word,0.124803351780139
uparty,rzym,unrelated,word,word,0.134984034563982
delikatny,architekt,unrelated,word,word,0.115431827741539
dusza,kompletny,unrelated,word,word,0.128329830962077
pomysł,lustro,unrelated,word,word,0.0701764805150889
zastosować,cmentarz,unrelated,word,word,0.0797403836597335
antidotum,październik,unrelated,word,word,0.0735452339153245
pragnienie,wakacje,unrelated,word,word,0.102389511107077
magia,portfel,unrelated,word,word,0.135601082097267
inwazja,przestraszyć,unrelated,word,word,0.146542858440798
lampa,głosować,unrelated,word,word,0.0809944955046338
chaos,brachu,unrelated,word,word,0.141492270059399
śmierć,problem,unrelated,word,word,0.0192614787746454
gniazdo,ostatni,unrelated,word,word,0.0922117328358738
blisko,szampan,unrelated,word,word,0.107457639827563
mama,paranormalne,unrelated,word,word,0.131541178817546
morski,ręcznik,unrelated,word,word,0.146667463774862
ramię,piękno,unrelated,word,word,0.147868643845648
miecz,jednostka,unrelated,word,word,0.0865726853189036
fizyka,spacerować,unrelated,word,word,0.125132880032121
anatomia,prowadzić śledztwo,unrelated,word,word,
powoli,stanowy,unrelated,word,word,0.0187782330632831
załoga,instrument,unrelated,word,word,0.0887068105249148
objaw,wioska,unrelated,word,word,0.0831491588663557
eksperyment,żałosny,unrelated,word,word,0.13776877181803
świadek,rozczarowanie,unrelated,word,word,0.115309240132296
co,administracyjny,unrelated,word,word,0.145829131943858
kino,łatwy,unrelated,word,word,0.146745004756601
smutny,nadajnik,unrelated,word,word,0.11992710439506
jeep,wiedza,unrelated,word,word,0.148803105362928
niesprawiedliwość,zapach,unrelated,word,word,0.0780033765580837
niżej,zakurzony,unrelated,word,word,0.0948742456941076
lato,boski,unrelated,word,word,0.0851501014771641
dzisiaj,faktycznie,unrelated,word,word,0.148538400243659
poza,prezent,unrelated,word,word,0.0672543567153289
siostra,mistrzostwo,unrelated,word,word,0.0226536138274502
przybywać,nieprzyjemny,unrelated,word,word,0.10362452940683
walka,przyciągać,unrelated,word,word,0.119275583468548
ziarno,ironiczny,unrelated,word,word,0.107428337956737
łyżka,zamiar,unrelated,word,word,0.116770269921901
śmieci,w normie,unrelated,word,word,
wirus,klient,unrelated,word,word,0.133976539738968
turniej,ciągnąć,unrelated,word,word,0.107127651732712
artykuł,duch,unrelated,word,word,0.108584453078194
tworzyć,twardy,unrelated,word,word,0.141117301576561
pub,strategia,unrelated,word,word,0.101828491834227
dramatyczny,paczka,unrelated,word,word,0.0646753001435616
trampki,asystent,unrelated,word,word,0.0951824696512528
rewelacyjny,utrzymywać,unrelated,word,word,0.117508661903808
żyć,statek,unrelated,word,word,0.11015995152355
techniczny,wenus,unrelated,word,word,0.0791657364449897
narodziny,jeszcze,unrelated,word,word,0.119798405526216
głód,naukowiec,unrelated,word,word,0.136784074360594
internet,wyzwanie,unrelated,word,word,0.0407209916157462
gest,dookoła,unrelated,word,word,0.107315050735387
dobry,całkowicie,unrelated,word,word,0.122735556742679
firma,ciekawe,unrelated,word,word,0.131138649721538
gaz,fizyczny,unrelated,word,word,0.0927875812100303
czasem,zastrzyk,unrelated,word,word,0.118416344819642
formularz,odważny,unrelated,word,word,0.142360512061655
plan,przyjazny,unrelated,word,word,0.148909693384758
połysk,maszyna,unrelated,word,word,0.102701784329992
małpa,okres,unrelated,word,word,0.0319726215592091
gościnność,potrzebować,unrelated,word,word,0.0840549865192645
wojna,znaleźć,unrelated,word,word,0.124654691129423
trumna,człowiek,unrelated,word,word,0.113105435133927
niefortunny,coś,unrelated,word,word,0.102846795328065
technologia,okrutny,unrelated,word,word,0.0960213568123531
dręczyć,ważny,unrelated,word,word,0.135104248812264
wydział,walizka,unrelated,word,word,0.0894051952101584
kłamać,klasztor,unrelated,word,word,0.109650447681961
lojalność,gazeta,unrelated,word,word,0.125019085886793
objawienie,przestępczość,unrelated,word,word,0.109454727488398
uchodźca,w górę,unrelated,word,word,
straszny,poinformować,unrelated,word,word,0.0624804311496951
naiwny,tydzień,unrelated,word,word,0.0895299405156873
miejsce,morfina,unrelated,word,word,0.103388132723169
zobaczyć,epidemia,unrelated,word,word,0.0737387706317652
jeden,torturować,unrelated,word,word,0.121812792844204
przezwisko,sprzedać,unrelated,word,word,0.038363691032683
projekt,strach,unrelated,word,word,0.140992842959293
imperialny,śmiać,unrelated,word,word,0.0798502635018629
szczyt,kobieta,unrelated,word,word,0.116739623342996
dynastia,powiedzieć,unrelated,word,word,0.13059392999557
zadanie,wiedzieć,unrelated,word,word,0.0926473157727935
płyta dvd,że,unrelated,word,word,
trzeci,robić,unrelated,word,word,0.102323153517148
dycioł,lotnisko,nonword,nonword,word,
niedomorny,blizna,nonword,nonword,word,
korcowasznitwo,przestępczość,nonword,nonword,word,
osąmon,dziennikarz,nonword,nonword,word,
nutuj,produkt,nonword,nonword,word,
sotrumny,łączyć,nonword,nonword,word,
głet,ucho,nonword,nonword,word,
auczę,proces,nonword,nonword,word,
kaela zywite,zaufanie,nonword,nonword,word,
bopaćt,federacja,nonword,nonword,word,
alnam,całkowicie,nonword,nonword,word,
łetuzek,mocz,nonword,nonword,word,
gaemo,nadajnik,nonword,nonword,word,
mobry,zły,nonword,nonword,word,
zgroka,system,nonword,nonword,word,
kacwoj liach,goły,nonword,nonword,word,
zym,zabić,nonword,nonword,word,
prakolenie,oprzeć się,nonword,nonword,word,
inżyłość,badanie,nonword,nonword,word,
karont,gazeta,nonword,nonword,word,
lekieć,kaczka,nonword,nonword,word,
chrirancja,prezydent,nonword,nonword,word,
karolentia,truskawka,nonword,nonword,word,
sekrekręć,zapach,nonword,nonword,word,
inwaciel,edukacja,nonword,nonword,word,
pacystru,kierowca,nonword,nonword,word,
zgwałdowisko,ciąć,nonword,nonword,word,
pomisz,odważny,nonword,nonword,word,
jerdynawej,cena,nonword,nonword,word,
berga,długość,nonword,nonword,word,
pertyzpa,erekcja,nonword,nonword,word,
dzialas,heroina,nonword,nonword,word,
analigram,maksymalny,nonword,nonword,word,
ekspurtok,publiczność,nonword,nonword,word,
klvy,koniak,nonword,nonword,word,
nizelewyk,w normie,nonword,nonword,word,
stadwie,kłamca,nonword,nonword,word,
puwd,rozumieć,nonword,nonword,word,
jegnan,myśleć,nonword,nonword,word,
hocraon,grecki,nonword,nonword,word,
bezfruszny,ćwiartka,nonword,nonword,word,
pobeznieś,miasto,nonword,nonword,word,
bedowiny,paranormalne,nonword,nonword,word,
nieśmierdatny,dźwięk,nonword,nonword,word,
brikur,dziwny,nonword,nonword,word,
pormia,zamek,nonword,nonword,word,
chestępny,technika,nonword,nonword,word,
blina,mieszanina,nonword,nonword,word,
przetwił,lokalizacja,nonword,nonword,word,
błeak,chrześcijanin,nonword,nonword,word,
mknięty,klejnot,nonword,nonword,word,
taturzuć,właściciel,nonword,nonword,word,
totwe,obraza,nonword,nonword,word,
skinb,autorytet,nonword,nonword,word,
znibny,gram,nonword,nonword,word,
wstupnienie,nagranie,nonword,nonword,word,
ołg,broń,nonword,nonword,word,
waskranton,śniadanie,nonword,nonword,word,
korese,dziękować,nonword,nonword,word,
ogarność,pokonać,nonword,nonword,word,
pojtazt,pogrzeb,nonword,nonword,word,
ilustra,detektyw,nonword,nonword,word,
censy,asystent,nonword,nonword,word,
pistostać,atak,nonword,nonword,word,
wistnić,mutacja,nonword,nonword,word,
ogielny,uścisk,nonword,nonword,word,
porteczny,maszyna,nonword,nonword,word,
digolśniewanie,elektryczny,nonword,nonword,word,
dłuża,mięsień,nonword,nonword,word,
barkoność,wideo,nonword,nonword,word,
szecuz,obiad,nonword,nonword,word,
wimir,sklep,nonword,nonword,word,
truchpki,dziewczyny,nonword,nonword,word,
tiepiszet,nóż,nonword,nonword,word,
absochronie,tak,nonword,nonword,word,
czokier,utrzymywać,nonword,nonword,word,
wrodpakowo,doceniać,nonword,nonword,word,
wartrem,naprawdę,nonword,nonword,word,
minio,biznes,nonword,nonword,word,
rytuczej,senat,nonword,nonword,word,
ipentrialny,orbita,nonword,nonword,word,
obsłgitać,cząstka,nonword,nonword,word,
utrzyczyna,perfekcyjny,nonword,nonword,word,
przyjestra,pokład,nonword,nonword,word,
wojpa,rodzina,nonword,nonword,word,
nitrópy,wakacje,nonword,nonword,word,
kakoczetik,potroić,nonword,nonword,word,
tamtka,zakazać,nonword,nonword,word,
polebny,dynamit,nonword,nonword,word,
dorzedeć,współczucie,nonword,nonword,word,
naciściu,prokurator,nonword,nonword,word,
demol,śnić,nonword,nonword,word,
narotryczny,uroczy,nonword,nonword,word,
strzelcytujący,komunikacja,nonword,nonword,word,
cikień,tętnica,nonword,nonword,word,
niówki,kupujący,nonword,nonword,word,
witrorny,duch,nonword,nonword,word,
puga,krzesło,nonword,nonword,word,
ciwił,psychologiczny,nonword,nonword,word,
grabok,manipulować,nonword,nonword,word,
ęść,przedmiot,nonword,nonword,word,
utopaczyć,zawalić się,nonword,nonword,word,
pasto,nerwowy,nonword,nonword,word,
nachenny,latać,nonword,nonword,word,
stephad obakomiczny,kolano,nonword,nonword,word,
ogratura,odnieść sukces,nonword,nonword,word,
szeplary,harmonogram,nonword,nonword,word,
gnęły,że,nonword,nonword,word,
mascy,uprowadzić,nonword,nonword,word,
przesiąkstwo,radość,nonword,nonword,word,
pretobel,naród,nonword,nonword,word,
matebula,ostatni,nonword,nonword,word,
śmość,przyjazny,nonword,nonword,word,
cudlem,podstawowa,nonword,nonword,word,
czaili,hamburger,nonword,nonword,word,
posota,zbrojownia,nonword,nonword,word,
wha,sugerować,nonword,nonword,word,
wzroci,pocisk,nonword,nonword,word,
akczalność,klatka piersiowa,nonword,nonword,word,
colsko,sukienka,nonword,nonword,word,
loia,nieznany,nonword,nonword,word,
doteknięczność,nos,nonword,nonword,word,
okręta,niesprawiedliwy,nonword,nonword,word,
dochnięcie,srebrny,nonword,nonword,word,
kanclecie,kardynał,nonword,nonword,word,
kięki,okrutny,nonword,nonword,word,
ataność,tunel,nonword,nonword,word,
protraż,wsparcie,nonword,nonword,word,
mires,niebieski,nonword,nonword,word,
nętent,inwestować,nonword,nonword,word,
odwadzic,napój,nonword,nonword,word,
dzios,brat,nonword,nonword,word,
annył,wędkarstwo,nonword,nonword,word,
pręst,ostatecznie,nonword,nonword,word,
kłamki,wysokość,nonword,nonword,word,
pagiąć,papieros,nonword,nonword,word,
rozmond,produkcja,nonword,nonword,word,
wobroladziusz,oczywiście,nonword,nonword,word,
podzidziu,pilot,nonword,nonword,word,
usyk,miłość,nonword,nonword,word,
otkamioty,weryfikować,nonword,nonword,word,
lipik,siniak,nonword,nonword,word,
fusa,struktura,nonword,nonword,word,
purzutnia,burmistrz,nonword,nonword,word,
czysztok,spacerować,nonword,nonword,word,
domił,niespodziewanie,nonword,nonword,word,
uwięra,łatwy,nonword,nonword,word,
kadon,oglądać,nonword,nonword,word,
krorzkew,nędza,nonword,nonword,word,
zono,komedia,nonword,nonword,word,
duble,kapitan,nonword,nonword,word,
wzmia nilistrze,dokument,nonword,nonword,word,
produzłam,wypadek,nonword,nonword,word,
waromaz,metal,nonword,nonword,word,
ledwopa,pamiętać,nonword,nonword,word,
gemą,muzyka,nonword,nonword,word,
młocznie,umyć,nonword,nonword,word,
pupes,centymetr,nonword,nonword,word,
sudlek,przygotowywać,nonword,nonword,word,
