"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"غيم","حالة طوارئ","unrelated","word","word",NA
"قوي","مبتل","unrelated","word","word",0.215817566352742
"قوة","استراحة","unrelated","word","word",0.0803250805454707
"يطبخ","نمط","unrelated","word","word",0.183335848761346
"دكتور جراح","النموذج المبدئي","unrelated","word","word",NA
"قمح","يخفي","unrelated","word","word",0.13110380907784
"طريق","كهربائي","unrelated","word","word",0.107132042158816
"فخ","البشع","unrelated","word","word",0.107520530358073
"تطور","المخدرات","unrelated","word","word",0.0942036096798537
"طفل","مفاعل","unrelated","word","word",0.175897860365449
"الطلب","مساعدة","unrelated","word","word",0.216016498353429
"البطاطس","مشروب غازي","unrelated","word","word",NA
"تطوع","مسرح","unrelated","word","word",0.100373660989288
"قصيرة","أحجية","unrelated","word","word",0.132544045117411
"رائد فضاء","محيط","unrelated","word","word",NA
"الطائرة","سريع","unrelated","word","word",0.151445974586237
"عاجز","انهيار","unrelated","word","word",0.130517767571838
"صحيح","فرح","unrelated","word","word",0.167936781028602
"ناقص","مجلس الشيوخ","unrelated","word","word",NA
"عشيقة","تجد","unrelated","word","word",0.122309009781181
"ريح","دستور","unrelated","word","word",0.150124153722148
"عقلي","قبعة","unrelated","word","word",0.0758196392813723
"العبقري","سجاد","unrelated","word","word",0.10836173103015
"وطني","باستمرار","unrelated","word","word",0.0622498500579417
"مزارع","زعيم","unrelated","word","word",0.160766960513017
"انتقام","غرام","unrelated","word","word",0.154778975694968
"البارون","كوكب الزهرة","unrelated","word","word",NA
"فايروس","راتب","unrelated","word","word",0.119963737180291
"عديم الفائدة","الأصفر","unrelated","word","word",NA
"اغفر","العنصر","unrelated","word","word",0.0423863892769823
"تاج","مضحك","unrelated","word","word",0.054864121073648
"تعرف","يشكر","unrelated","word","word",0.15859286016953
"زوج","روما","unrelated","word","word",0.077855748107425
"لعبة","المدعي العام","unrelated","word","word",NA
"فراشة","جهاز","unrelated","word","word",0.0906399444344358
"حليب","وزيرة","unrelated","word","word",0.107119703033241
"عصب","شامبانيا","unrelated","word","word",0.0939993412746014
"أحمر الشفاه","حصان","unrelated","word","word",NA
"جوع","برنامج","unrelated","word","word",0.186234217801796
"مئة عام","وحيدا","unrelated","word","word",NA
"عكس","قلق","unrelated","word","word",0.110390051173459
"علاج نفسي","وضع","unrelated","word","word",NA
"تقنية","بيان","unrelated","word","word",0.0603366814899111
"تشريح","مجانا","unrelated","word","word",0.0779684736274165
"بطريق الخطأ","عنوان","unrelated","word","word",NA
"شريف","تفعيل","unrelated","word","word",0.0860207989641033
"حرفيا","العبارة","unrelated","word","word",0.165609970597829
"بطبيعة الحال","مخلص","unrelated","word","word",NA
"رقم","الكبد","unrelated","word","word",0.0747470569804737
"مستشفى","نجمة","unrelated","word","word",0.19014253252632
"ذكرى سنوية","لاعب","unrelated","word","word",NA
"غابة","يهزم","unrelated","word","word",0.12773368897022
"الصحيح","ارتباك","unrelated","word","word",0.113530582870147
"غيور","بوضوح","unrelated","word","word",0.125956726352311
"بعض الأحيان","أساسي","unrelated","word","word",NA
"جنون","مرض","unrelated","word","word",0.373522067137916
"ساذج","سيجار","unrelated","word","word",0.198652357071002
"مجنون","ساحة المعركة","unrelated","word","word",NA
"إسهال","الصعب","unrelated","word","word",0.0969775087667777
"وجبة خفيفة","نفط","unrelated","word","word",NA
"كيلو","إقالة","unrelated","word","word",0.0986418582709626
"مجال","الأدرينالين","unrelated","word","word",0.14134520114405
"غير عادي","المستثمر","unrelated","word","word",NA
"ينظف","النمل","unrelated","word","word",0.194064526762738
"غضب","خيالي","unrelated","word","word",0.154835301750471
"جهل","مكتب. مقر. مركز","unrelated","word","word",NA
"قرد","كولونيل","unrelated","word","word",0.141487934245808
"حضور","عامل","unrelated","word","word",0.0579412523031695
"بيانو","عمدة","unrelated","word","word",0.0758070619390615
"غير مريح","عضلة","unrelated","word","word",NA
"عجز","قفل","unrelated","word","word",0.17798574394905
"غير منطقى","استثمار","unrelated","word","word",NA
"ظلم","إنطباع","unrelated","word","word",0.123525031881174
"الفأر","أنفق","unrelated","word","word",0.144578133329394
"بريد","مكان ما","unrelated","word","word",NA
"تفاحة","العالمية","unrelated","word","word",0.113670545143756
"قرفة","ارتفاع","unrelated","word","word",0.0867559684872954
"مرحلة","يعطى","unrelated","word","word",0.0630696505466075
"غروب الشمس","الرد","unrelated","word","word",NA
"خطف","نية","unrelated","word","word",0.204772024620953
"فخور","كارتل","unrelated","word","word",0.103799058507321
"شخص","محلي","unrelated","word","word",0.231711800464611
"الخضوع ل","وداعا","unrelated","word","word",NA
"خاص","الساموراي","unrelated","word","word",0.122951321953217
"الدوري","أداة","unrelated","word","word",0.0102498557141117
"تنورة","يصدق","unrelated","word","word",0.180994439488771
"ذهبي","سياسي","unrelated","word","word",0.240093375262962
"نميمة","التوقيع","unrelated","word","word",0.0782000975117273
"مفيد","الوادي","unrelated","word","word",0.0663822413222028
"إيماءة","جميل","unrelated","word","word",0.170428654751041
"صنع","لوحة","unrelated","word","word",0.103058822540151
"الجزء","حول","unrelated","word","word",0.20212356322397
"انصح","جودة","unrelated","word","word",0.10672155611953
"حديد","ذو قيمة","unrelated","word","word",NA
"الفندق","جدا","unrelated","word","word",0.14325337320701
"ويسكي","باب","unrelated","word","word",0.162681750238287
"المثالي","فكر في","unrelated","word","word",NA
"اليوم","ينفجر","unrelated","word","word",0.112251103536604
"أخيرا","يحدث","unrelated","word","word",0.0865846665496134
"الخارج","بيضة","unrelated","word","word",0.103209013374319
"بروتين","بابا","unrelated","word","word",0.140433311506759
"دي في دي","استعمال","unrelated","word","word",NA
"مساعدات","قاتل","unrelated","word","word",0.0774991725333042
"إباحية","أرنب","unrelated","word","word",0.170692797359393
"القائد","مؤسسة","unrelated","word","word",0.0689939263913526
"القاتل","مشهور","unrelated","word","word",0.233551540356215
"المرتزقة","غطرسة","unrelated","word","word",0.178244810278182
"مميت","فرد","unrelated","word","word",0.0270082819875535
"غواصة","عرش","unrelated","word","word",0.170055366961839
"قاسي","كلمه السر","unrelated","word","word",NA
"ملعب تنس","إمكانية","unrelated","word","word",NA
"غير شرعي","تصويت","unrelated","word","word",NA
"إختطاف","الشريان","unrelated","word","word",0.0430715231371308
"خوذة","لينغ","unrelated","word","word",0.115997779453127
"نظارات","إعصار","unrelated","word","word",0.0685704499813201
"رفض","محبوب","unrelated","word","word",0.131446757421466
"الانتحار","شوكة","unrelated","word","word",0.0252310051274182
"سم","باع","unrelated","word","word",0.146786139339029
"قدر","تسجيل","unrelated","word","word",0.101827032217309
"الاهلية","إرجاع","unrelated","word","word",0.128894362977603
"مقرف","معتاد","unrelated","word","word",0.219247145951173
"افتح","شعور","unrelated","word","word",0.0870765697137694
"معسكر","اختطف","unrelated","word","word",0.100613796021571
"نص","شارع","unrelated","word","word",0.138318014235894
"المهبل","تذكر","unrelated","word","word",0.180336645711893
"وحدة","ألفت","unrelated","word","word",0.079424946269417
"كلب","تخلى","unrelated","word","word",0.032564865080088
"شظية","اعمال","unrelated","word","word",0.116076418420421
"يحول دون","الأمة","unrelated","word","word",NA
"مفتاح","سيناتور","unrelated","word","word",0.0757569204973504
"جرس","فترة","unrelated","word","word",0.213733148048949
"قصر","صاروخ","unrelated","word","word",0.214940630088918
"هم","مثير للانتباه","unrelated","word","word",NA
"ورق","بالكامل","unrelated","word","word",0.0940308913046708
"قمامة، يدمر، يهدم","ينتج","unrelated","word","word",NA
"الرامي","انفجار","unrelated","word","word",0.201685437460903
"فنجان","الدفاع","unrelated","word","word",0.11804586824882
"ضغط عصبى","قلم جاف","unrelated","word","word",NA
"جسم غامض","خوارق","unrelated","word","word",NA
"شاعر","غرفة نوم","unrelated","word","word",NA
"المافيا","غبي","unrelated","word","word",0.178972211402656
"كافية","رمز","unrelated","word","word",0.130168253587458
"راهب","بلاستيك","unrelated","word","word",0.185937784426925
"الكتاب المقدس","ربع","unrelated","word","word",NA
"فوج","وضع","unrelated","word","word",0.136122599961356
"خدش","زبدة","unrelated","word","word",0.1787746618324
"راحه","المحترفين","unrelated","word","word",0.156781650364333
"ورشة عمل","جزء","unrelated","word","word",NA
"فخر","سيدة","unrelated","word","word",0.0871005646772741
"كرة سلة","البيسبول","unrelated","word","word",NA
"جدول","علم النفس","unrelated","word","word",NA
"الرحمة","مدرسة","unrelated","word","word",0.144743103596435
"الشفرة","عرف","unrelated","word","word",0.232671783731241
"كنيسة","قناص","unrelated","word","word",0.0880311835485102
"حاضر","فعل","unrelated","word","word",0.138939557885164
"مغناطيسي","عادي","unrelated","word","word",0.27985799539752
"كوكب المريخ","مذهل","unrelated","word","word",NA
"جنرال لواء","مريب","unrelated","word","word",NA
"دراما","حضن","unrelated","word","word",0.168316093621303
"رم","معقول","unrelated","word","word",0.127685884906611
"صندوق","طفل","unrelated","word","word",0.249308400119
