tr_cue,tr_target,type,cue_type,target_type,tr_cosine
gelecek,çiğnemek,unrelated,word,word,0.053219988460511
güzergah,madalya,unrelated,word,word,0.0457826815052974
zavallı,tartışma,unrelated,word,word,0.0765536222920029
koruma,korkunç,unrelated,word,word,0.12044752338243
antrenör,elverişli,unrelated,word,word,0.078113720077569
kritik,patron,unrelated,word,word,0.0684981702173395
nabız,uçmak,unrelated,word,word,0.135359698303472
keşiş,şık,unrelated,word,word,0.140142017004774
belki,güçsüz,unrelated,word,word,0.137114914741237
marka,cömert,unrelated,word,word,0.118490661440576
avukat,dans,unrelated,word,word,0.0789999977663068
tilki,tamirat,unrelated,word,word,0.0825256752473688
fare,fotoğrafçı,unrelated,word,word,0.145683534440424
demin,yardım,unrelated,word,word,0.0555825073121926
unutmak,şırınga,unrelated,word,word,0.0974710620839272
elemek,işçi,unrelated,word,word,0.136081730913361
bonus,pazar,unrelated,word,word,0.0848616460403022
sezar,pilot,unrelated,word,word,0.10281004412289
çorba,giriş,unrelated,word,word,0.142443024005559
kurtarmak,keskin nişancı,unrelated,word,word,
tercih etmek,değerlendirme,unrelated,word,word,
konuşma,dolu,unrelated,word,word,0.0972205831467596
köle,hortum,unrelated,word,word,0.113046110760084
sessiz,balıkçılık,unrelated,word,word,0.0959528661089984
kemik,hakkında,unrelated,word,word,0.0608932047798687
dinlenmek,batman,unrelated,word,word,0.0694636566417369
beton,cadı,unrelated,word,word,0.128103753911067
rüzgâr,genel olarak,unrelated,word,word,
fırın,oyuncu,unrelated,word,word,0.126107298249358
alışılmadık,öldürmek,unrelated,word,word,0.069203748809606
çarpmak,varsayım,unrelated,word,word,0.135077355518378
toy,yudumlamak,unrelated,word,word,0.0571684036493879
nesne,komedi,unrelated,word,word,0.0913858345418545
halletmek,göğüs,unrelated,word,word,0.114022255253486
iş çantası,kabiliyet,unrelated,word,word,
ay,sistem,unrelated,word,word,0.146979099063649
katman,izin,unrelated,word,word,0.0931522393422289
kuşkulanmak,çeyrek,unrelated,word,word,0.115829262707431
bayrak,suikastçi,unrelated,word,word,0.116887828036801
iğne,yaratıcılık,unrelated,word,word,0.081802298377722
öğrenmek,soyadı,unrelated,word,word,0.0840344174319117
öğrenci,tanım,unrelated,word,word,0.0978795088938981
lig,salata,unrelated,word,word,0.139689293025353
golf,komite,unrelated,word,word,0.0225730348030769
minnettar,paragraf,unrelated,word,word,0.0482179686319345
burada,çın,unrelated,word,word,0.1452980694288
ince,rahip,unrelated,word,word,0.113752126648527
sarmak,olağan,unrelated,word,word,0.0763513010533854
patates,suçlu,unrelated,word,word,0.0846186240881152
tırnak,politika,unrelated,word,word,0.143954587763211
kasırga,aksatmak,unrelated,word,word,0.0989855821618828
terapi,aylık maaş,unrelated,word,word,
köprü,bilerek,unrelated,word,word,0.113637297326912
yetersizlik,füze,unrelated,word,word,0.101216925984945
özel,güven,unrelated,word,word,0.133045685743412
aşağı,oyun,unrelated,word,word,0.102225649664447
normalde,rüya,unrelated,word,word,0.0815420378322886
mars,iyi,unrelated,word,word,0.0929088839398644
denetlemek,alt,unrelated,word,word,0.146033801877795
protein,gömmek,unrelated,word,word,0.0827339234660569
gönüllü,spor,unrelated,word,word,0.0723659071504216
koşmak,festival,unrelated,word,word,0.132727489564421
bakmak,muhtemel,unrelated,word,word,0.102098957874745
nişan,harika,unrelated,word,word,0.0771081036613717
kuru,yapamayan,unrelated,word,word,0.0754753452364428
çiftçi,şantaj,unrelated,word,word,0.129109562729827
endişe,mutasyon,unrelated,word,word,0.104219204912896
okuma,muhteşem,unrelated,word,word,0.0464383670910595
yaşlı,savaş alanı,unrelated,word,word,
yönetmek,muhtemelen,unrelated,word,word,0.130910160522381
sözleşme,sormak,unrelated,word,word,0.068723759564583
beğenmek,telefon,unrelated,word,word,-0.000689745095582331
cezalandırmak,yarış,unrelated,word,word,0.073162491714017
cehalet,alarm,unrelated,word,word,0.0851977296457151
tost,ordu,unrelated,word,word,0.115546112309486
kahverengi,halat,unrelated,word,word,0.14575129897182
yönetici,özgür,unrelated,word,word,0.109493600345545
tatlı,mal sahibi,unrelated,word,word,
köpek,kapanış,unrelated,word,word,0.137772518126981
generavite,maksimum,unrelated,word,word,
itiraf etmek,misyon,unrelated,word,word,
rodeo,gelişim,unrelated,word,word,0.130563273491129
günah,doğum günü,unrelated,word,word,
kasım,karışım,unrelated,word,word,0.0784771513006097
sadakât,film,unrelated,word,word,0.149457330108685
doğrudan,mücevher,unrelated,word,word,0.121941749565394
sürpriz,yara,unrelated,word,word,0.0764168480012745
ilçe,kolye,unrelated,word,word,0.0876922481231659
acil,hatırlamak,unrelated,word,word,0.10376438965524
orgazm,soğuk,unrelated,word,word,0.11843413396514
asla,tutuklamak,unrelated,word,word,0.0787368131219242
bomba,ünlü,unrelated,word,word,0.0859135751649816
sahte,patlama,unrelated,word,word,0.107300195311717
bankacılık,madalyon,unrelated,word,word,0.136192954762683
vahşi orman,sakatlık,unrelated,word,word,
esprili,askeri,unrelated,word,word,0.106125821589286
şefkâtli,çizmek,unrelated,word,word,0.102851601522232
örtmek,deli,unrelated,word,word,0.0999510857724679
methetmek,miktar,unrelated,word,word,0.131566675775017
değişim,dördüncü,unrelated,word,word,0.135624351009462
örümcek,çekişme,unrelated,word,word,0.119057885292921
ilham vermek,sürat,unrelated,word,word,
bankacı,dürüstlük,unrelated,word,word,0.114837278310568
ironi,sürekli,unrelated,word,word,0.102140308250112
emmek,uydu,unrelated,word,word,0.109956583736763
bağışlama,ilaç,unrelated,word,word,0.138087244725621
kamera,inşa etmek,unrelated,word,word,
saniye,geleneksel,unrelated,word,word,0.012777182542832
roket,karı,unrelated,word,word,0.109330754140076
olumlu,galaksi,unrelated,word,word,0.102508182390535
aşağılamak,içeride,unrelated,word,word,0.0787231712993703
gezegen,konuşmak,unrelated,word,word,0.0619742813209244
doğaüstü,ders,unrelated,word,word,0.0357158170081753
kağıt,tehlike,unrelated,word,word,0.119276686935755
nüfus,soygun,unrelated,word,word,0.138072149844542
şov,denizci,unrelated,word,word,0.0850889102471999
metin,aptallık,unrelated,word,word,0.0863102454919697
kumar,aralık,unrelated,word,word,0.0509500058259111
kapsül,gerçekçi,unrelated,word,word,0.133195041062376
işlem,kaplumbağa,unrelated,word,word,0.0629743846066668
maraton,yılan,unrelated,word,word,0.142578520548142
adam kaçıran,kar,unrelated,word,word,
aslında,güvenli,unrelated,word,word,0.11367212344233
düzeltmek,müze,unrelated,word,word,0.106425125417121
geri,bakan,unrelated,word,word,0.0962263244379201
dedikodu,mahkum,unrelated,word,word,0.129803869449474
inatçı,roma,unrelated,word,word,0.110509259309087
narin,mimar,unrelated,word,word,0.145542711775712
yorum,abi,unrelated,word,word,0.0912201457761004
ritim,avcı,unrelated,word,word,0.101886822327408
fikir,ayna,unrelated,word,word,0.127809327896096
uygulamak,mezarlık,unrelated,word,word,0.0647862442242733
panzehir,ekim,unrelated,word,word,0.0279740230966302
arzu,tatil,unrelated,word,word,0.0605543378049748
uluslararası,yalnız,unrelated,word,word,0.0985293434610356
ekstra,ressam,unrelated,word,word,0.090301352951034
kıskanç,vaaz,unrelated,word,word,0.0882175815434193
kaos,kardeş,unrelated,word,word,0.110932850841167
ölüm,problem,unrelated,word,word,0.0576817195153879
yapmak,hademe,unrelated,word,word,0.0409555610632706
anne,paranormal,unrelated,word,word,0.104918862559004
dehşet,inanmak,unrelated,word,word,0.106922630198756
denizcilik,havlu,unrelated,word,word,0.0751154095079895
erimek,çit,unrelated,word,word,0.0976166332089401
iş arkadaşı,mantıklı,unrelated,word,word,
akıllı,talihsizlik,unrelated,word,word,0.0597746579981645
omuz,güzellik,unrelated,word,word,0.12781620743712
kılıç,bireysel,unrelated,word,word,0.137615939034216
kredi,cenaze,unrelated,word,word,0.148911689571062
yavaşça,"belirtmek, bildirmek",unrelated,word,word,
krema,akşam,unrelated,word,word,0.1273023062175
araştırma,cani,unrelated,word,word,0.0531720116035811
semptom,köy,unrelated,word,word,0.114481869670482
ağ,kavga etmek,unrelated,word,word,
deney,acınası,unrelated,word,word,0.0886429293918435
ne,yönetimsel,unrelated,word,word,0.1438106577805
sinema,kolay,unrelated,word,word,0.0563315091070484
hesaba katmak,aydınlık,unrelated,word,word,
jeep,bilgi,unrelated,word,word,0.081981068012935
adaletsiz,koku,unrelated,word,word,-0.0152074947900878
yaz,kutsal,unrelated,word,word,0.0271150797656776
dışında,hediye,unrelated,word,word,0.0794210753799088
abla,şampiyona,unrelated,word,word,0.107028584780046
beyin,imzalamak,unrelated,word,word,0.0469456923552634
bebek,esinlenmek,unrelated,word,word,0.127069101501012
tütün,kral,unrelated,word,word,0.0189548974962246
varmak,keyifsiz,unrelated,word,word,0.071363074280368
drama,kalın,unrelated,word,word,0.0568926051234383
profil,okyanus,unrelated,word,word,0.148181067570728
mücâdele etmek,cezbetmek,unrelated,word,word,
tahıl,ironik,unrelated,word,word,0.109876512266896
yorgun,etkili,unrelated,word,word,0.134749640745587
güzel,hakim,unrelated,word,word,0.134495655760934
turnuva,çekmek,unrelated,word,word,0.0976240268251457
makale,tin,unrelated,word,word,0.0765881723193319
fevkalade,patlatmak,unrelated,word,word,0.0194376293036566
pub,strateji,unrelated,word,word,0.115304306944393
dramatik,paket,unrelated,word,word,0.1296265533463
bot,asistan,unrelated,word,word,0.134545944578523
sansasyonel,sürdürmek,unrelated,word,word,0.144006287441751
piramit,merhamet,unrelated,word,word,0.136418680576666
canlı,gemi,unrelated,word,word,0.0993289652391325
akşam yemegi,sefalet,unrelated,word,word,
teknik,venüs,unrelated,word,word,0.0385458040694818
ideal,şarkı,unrelated,word,word,0.14071114717127
doğum,hâlâ,unrelated,word,word,0.0283671775340525
açlık,bilim insanı,unrelated,word,word,
modern,tabak,unrelated,word,word,0.136392389841024
internet,meydan okumak,unrelated,word,word,
jest,etrafında,unrelated,word,word,0.0971038985225514
şirket,ilginç,unrelated,word,word,0.0891876986123591
gaz,fiziksel,unrelated,word,word,0.054763076870817
bin,mükemmel,unrelated,word,word,0.0925829526765821
bazen,enjeksiyon,unrelated,word,word,0.0725230878395074
form,cesur,unrelated,word,word,0.138154077914444
plan,dostane,unrelated,word,word,0.146076435042602
orkestra,kertenkele,unrelated,word,word,0.141495039678703
ışıltı,makine,unrelated,word,word,0.116299315059866
milyoner,unsur,unrelated,word,word,0.114906625572964
maymun,dönem,unrelated,word,word,0.149015521205111
misafirperverlik,ihtiyaç duymak,unrelated,word,word,
rahat,at,unrelated,word,word,0.130756249906601
erkek garson,tutku,unrelated,word,word,
savaş,bulmak,unrelated,word,word,0.0548194385849494
talihsiz,bir şey,unrelated,word,word,
teknoloji,acımasız,unrelated,word,word,0.0686470128713622
işkence,önemli,unrelated,word,word,0.023880402163896
kolej,bavul,unrelated,word,word,0.124958219625004
kalkan,haksız,unrelated,word,word,0.0946455703707551
yalan,dergah,unrelated,word,word,
bağlılık,gazete,unrelated,word,word,0.031544952608372
vahiy,suç,unrelated,word,word,0.138478615581459
mülteci,yukarı,unrelated,word,word,0.0433769007229957
korkutucu,bilgilendirmek,unrelated,word,word,0.117287352938934
naif,hafta,unrelated,word,word,0.0387752980055242
adam,birincil,unrelated,word,word,0.0745172524769727
şimdi,ölümcül,unrelated,word,word,0.10021896869316
sağ,fransızca,unrelated,word,word,0.0592887264357172
mekan,morfin,unrelated,word,word,0.0448659323533544
görmek,epidemi,unrelated,word,word,0.0922052109118462
bir,eziyet,unrelated,word,word,0.144786269824313
fark etmek,bakanlık,unrelated,word,word,
rumuz,satmak,unrelated,word,word,0.117834496179424
proje,korku,unrelated,word,word,0.0865589212052562
emperyal,kahkaha,unrelated,word,word,0.112376643434903
üst,kadın,unrelated,word,word,0.0793816889016797
çavuş,besbelli,unrelated,word,word,0.0458290260209649
hanedan,anlatmak,unrelated,word,word,0.0579985942074568
görev,bilmek,unrelated,word,word,0.0974612158321055
üçüncü,etmek,unrelated,word,word,0.0701961504916451
crussamak,gösteri,nonword,nonword,word,
karani,gitar,nonword,nonword,word,
rışma,unsur,nonword,nonword,word,
fikgun,ders çalışma,nonword,nonword,word,
acti,siyah,nonword,nonword,word,
yeteneksizaworld,hayal,nonword,nonword,word,
zahgün,yakalamak,nonword,nonword,word,
inança,cezbetmek,nonword,nonword,word,
kitşi,resmi,nonword,nonword,word,
korknası,son,nonword,nonword,word,
intiburg,yüz,nonword,nonword,word,
pissız,daima,nonword,nonword,word,
makmon,değerlendirme,nonword,nonword,word,
korkmara,onaylamak,nonword,nonword,word,
interbury,bilim,nonword,nonword,word,
çamak,maç,nonword,nonword,word,
ağnn,tamirat,nonword,nonword,word,
mahle,karargah,nonword,nonword,word,
ökan,etkili,nonword,nonword,word,
ilama,teknik,nonword,nonword,word,
şünce,davranmak,nonword,nonword,word,
rts,durdurmak,nonword,nonword,word,
oft,sergi,nonword,nonword,word,
hareford,domuz,nonword,nonword,word,
tespermlemek,direnmek,nonword,nonword,word,
aklat,para,nonword,nonword,word,
yalün,ünvan,nonword,nonword,word,
alde,profesör,nonword,nonword,word,
alipm,sirk,nonword,nonword,word,
udy,sıklıkla,nonword,nonword,word,
gekat,trajik,nonword,nonword,word,
athm,tutum,nonword,nonword,word,
colvo,havalimanı,nonword,nonword,word,
kristive,tatil,nonword,nonword,word,
akıntıcı,albay,nonword,nonword,word,
çefranci,politika,nonword,nonword,word,
kayım,üçgen,nonword,nonword,word,
ont,anlaşma,nonword,nonword,word,
işedilmek,çilek,nonword,nonword,word,
sürprika,imza,nonword,nonword,word,
eteksi,merhamet,nonword,nonword,word,
kamaz,ereksiyon,nonword,nonword,word,
fark ebath,göl,nonword,nonword,word,
uyanleşme,enfeksiyon,nonword,nonword,word,
fizir anrılığı,popo,nonword,nonword,word,
basün,uyumak,nonword,nonword,word,
ıl,sonuçta,nonword,nonword,word,
udy,tanım,nonword,nonword,word,
delisans,aslan,nonword,nonword,word,
ariş,yara,nonword,nonword,word,
kayey,gerçek,nonword,nonword,word,
dünlist,yumurta,nonword,nonword,word,
inceleopold,uyuşturucu,nonword,nonword,word,
başaolin,yükseklik,nonword,nonword,word,
tm,kahkaha,nonword,nonword,word,
herscrkadaşı,filo,nonword,nonword,word,
kigiz,rakun,nonword,nonword,word,
xon,metal,nonword,nonword,word,
çiftreter,kalem,nonword,nonword,word,
antişecekte,inşa etmek,nonword,nonword,word,
hosret,stil,nonword,nonword,word,
siçar,firari,nonword,nonword,word,
ejtrisha,diş,nonword,nonword,word,
paağırlı,evli,nonword,nonword,word,
beek,erken,nonword,nonword,word,
öksüokie,basınç,nonword,nonword,word,
pasiburg,topluluk,nonword,nonword,word,
tuvaizin,halat,nonword,nonword,word,
önere,misyon,nonword,nonword,word,
eg,turuncu,nonword,nonword,word,
aft,zulüm,nonword,nonword,word,
onurlilik,bira,nonword,nonword,word,
fleleks,temmuz,nonword,nonword,word,
koğ,evlilik,nonword,nonword,word,
umurtırmak,pamuk,nonword,nonword,word,
amca dricks,gelişim,nonword,nonword,word,
ihane,peynir,nonword,nonword,word,
iletional,banyo,nonword,nonword,word,
hamır kuruze,muhtemelen,nonword,nonword,word,
dostlamak,büyücü,nonword,nonword,word,
afedilmek,oy,nonword,nonword,word,
büyükelrecek,demokrasi,nonword,nonword,word,
elçiford,salata,nonword,nonword,word,
hizşır,tabur,nonword,nonword,word,
korubens,belediye başkanı,nonword,nonword,word,
köpek balaworld,manipule etmek,nonword,nonword,word,
avcıford,parça,nonword,nonword,word,
meş,limuzin,nonword,nonword,word,
sığıwell,apartman,nonword,nonword,word,
anüstesinden gelmek,boston,nonword,nonword,word,
batürkçe,şapka,nonword,nonword,word,
şanklavye,hayvan,nonword,nonword,word,
nagah,ceset,nonword,nonword,word,
isla,onay,nonword,nonword,word,
bukon,iyi,nonword,nonword,word,
olamak,aktivite,nonword,nonword,word,
gürun,gelir,nonword,nonword,word,
iş çantzecek,kadın garson,nonword,nonword,word,
iğal,halı,nonword,nonword,word,
ameson,liberal,nonword,nonword,word,
serezikçe,sade,nonword,nonword,word,
görle,kapı,nonword,nonword,word,
remden,fotoğrafçı,nonword,nonword,word,
şehım,önemli,nonword,nonword,word,
tahya,insan,nonword,nonword,word,
cesaland,alıkoymak,nonword,nonword,word,
redan,sarı,nonword,nonword,word,
fedeford,aktör,nonword,nonword,word,
azarçı,şehir,nonword,nonword,word,
boyainız,satış,nonword,nonword,word,
korcury,doğu,nonword,nonword,word,
inatyum,din,nonword,nonword,word,
bilri,emniyet,nonword,nonword,word,
tezrübe epmek,sıçan,nonword,nonword,word,
raxel,gelişim,nonword,nonword,word,
yazıford,problem,nonword,nonword,word,
abartnoloji,kol,nonword,nonword,word,
datık,göndermek,nonword,nonword,word,
kagel,hoş,nonword,nonword,word,
züpnim,eziyet,nonword,nonword,word,
ekodi,kurt,nonword,nonword,word,
metle,bando,nonword,nonword,word,
hiz biz mey,gerçekçi,nonword,nonword,word,
başka yebucks,ajans,nonword,nonword,word,
