"tr_cue","tr_target","type","cue_type","target_type","tr_cosine"
"kask","kaçamak","unrelated","word","word",0.0785394857305637
"ayık","asistan","unrelated","word","word",0.171528064347179
"kırmızı","başarmak","unrelated","word","word",0.130496855464417
"öpücük","protokol","unrelated","word","word",0.145226135790452
"albüm","kaplumbağa","unrelated","word","word",0.136204468880253
"açık arttırma","aktivite","unrelated","word","word",NA
"satın almak","otobüs","unrelated","word","word",NA
"savaş","cevap vermek","unrelated","word","word",NA
"arena","anne","unrelated","word","word",0.006167433384183
"asker","çikolata","unrelated","word","word",0.131977521948048
"şampiyon","kahkaha","unrelated","word","word",0.105992468017752
"avukat","doğu","unrelated","word","word",0.0611356379685047
"korumak","sonuçta","unrelated","word","word",0.173324597465629
"hak etmek","meyve suyu","unrelated","word","word",NA
"baron","erken","unrelated","word","word",0.0953267060877619
"seçim","bıçak","unrelated","word","word",0.0774815445897597
"kampanya","goril","unrelated","word","word",0.139767400384279
"seç","tiyatro","unrelated","word","word",0.128463595222644
"aday","müşteri","unrelated","word","word",0.167779674154064
"pişirmek","sıklıkla","unrelated","word","word",0.102578439230767
"yoksulluk","koymak","unrelated","word","word",0.0815105984800083
"tebrik etmek","olağan","unrelated","word","word",NA
"bayrak","değersiz","unrelated","word","word",0.117588956074662
"ilçe","kaldırmak","unrelated","word","word",0.0825432287245386
"parlamento","saygıdeğer","unrelated","word","word",0.260067634498987
"vali","sevimli","unrelated","word","word",0.196058437007199
"semptom","gönüllü olarak","unrelated","word","word",NA
"beyin","ürpertici","unrelated","word","word",0.130145261057141
"galeri","kasırga","unrelated","word","word",0.112460757845043
"ılık","gerçek","unrelated","word","word",0.0920553673683855
"zorlu","idrar","unrelated","word","word",0.133945252542188
"gürültü, ses","yaratıcılık","unrelated","word","word",NA
"sessiz","uygulamak","unrelated","word","word",0.0848578021408009
"metres","dergi","unrelated","word","word",0.251182945493612
"güzel","takvim","unrelated","word","word",0.192948440594074
"melek","hoşçakal","unrelated","word","word",0.18774936341746
"içgüdüsel","yüz","unrelated","word","word",0.0486949917756034
"sıkıca","romantik","unrelated","word","word",0.150797455385074
"kodu","itibar","unrelated","word","word",0.0996358846528916
"tütün","metal","unrelated","word","word",0.175516149429833
"büyü","ışık","unrelated","word","word",0.284717610235747
"metin","ruh","unrelated","word","word",0.222239258860844
"tüfek","fransızca","unrelated","word","word",0.197934588428901
"tabanca","patlayıcı","unrelated","word","word",0.334742484772744
"kıskanç","kolye","unrelated","word","word",0.158948835248009
"endişeli","soğuk","unrelated","word","word",0.237818611102324
"sıklık","pazar","unrelated","word","word",0.211166278086859
"emretmek","etkili","unrelated","word","word",0.122825948349873
"tatlı","arkadaş canlısı","unrelated","word","word",NA
"hayvanat bahçesi","müzisyen","unrelated","word","word",NA
"şirket","cenaze","unrelated","word","word",0.279859301837181
"bulut","önermek","unrelated","word","word",0.00872187396470462
"bardak","güvenli","unrelated","word","word",0.104384449536261
"ağ","şırınga","unrelated","word","word",0.143248238265242
"beyaz","sayım","unrelated","word","word",0.160102855983918
"gazetecilik","seçme","unrelated","word","word",0.141451317488684
"sıcaklık","kaza","unrelated","word","word",0.140033535249727
"moda","kilit","unrelated","word","word",0.17522941617281
"bazen","penis","unrelated","word","word",0.0873459028048716
"iğne","berbat","unrelated","word","word",0.0748982484060266
"kutu","çöp","unrelated","word","word",0.257173600678841
"sıvı","hazırlamak","unrelated","word","word",0.0942094581082948
"kömür","ölmek","unrelated","word","word",0.100416291258998
"dedikodu","bavul","unrelated","word","word",0.0369335517926078
"fırın","özveri","unrelated","word","word",0.0649851779135719
"limonata","yarasa adam","unrelated","word","word",NA
"sarımsak","kurtarıcı","unrelated","word","word",0.120205811562755
"sıcak","imza","unrelated","word","word",0.0547586767420154
"köşe","itiraf etmek","unrelated","word","word",NA
"bulvar","çekiç","unrelated","word","word",0.12259951428225
"bahar","eleman","unrelated","word","word",0.111556466837109
"sonsuz","dördüncü","unrelated","word","word",0.160843150223378
"sonuç","sabah","unrelated","word","word",0.115003676662482
"nihayet","girişim","unrelated","word","word",0.160633436947327
"soru","kapmak","unrelated","word","word",0.0670772149863189
"makul olmayan","gelin","unrelated","word","word",NA
"sorun","teşekkür etmek","unrelated","word","word",NA
"krem","eşlik etmek","unrelated","word","word",NA
"takma ad","anlaşma","unrelated","word","word",NA
"çalınması","yazar","unrelated","word","word",0.0802655785300737
"söylemek","harici","unrelated","word","word",0.0435824053190049
"çalmak","aptallık","unrelated","word","word",0.120535089195957
"garanti","gerçekçi","unrelated","word","word",0.194431153186932
"lazanya","sembol","unrelated","word","word",0.132387235996705
"hobi","alan","unrelated","word","word",0.0716528742174423
"ritim","gümüş rengi","unrelated","word","word",NA
"plan","tedavi","unrelated","word","word",0.202938290473771
"günah","yüksek","unrelated","word","word",0.147783856435484
"şikayet","öldürmek","unrelated","word","word",0.113132502037412
"masum","soymak","unrelated","word","word",0.177586774901061
"misafirperverlik","dur","unrelated","word","word",0.111306743201663
"şüphe","kar","unrelated","word","word",0.213126510689386
"her zaman","donmak","unrelated","word","word",NA
"sürmek","istasyon","unrelated","word","word",0.0571829681252565
"yolcu","mimar","unrelated","word","word",0.128778502543651
"açlık","müze","unrelated","word","word",0.0534071510577303
"tas","oy","unrelated","word","word",0.176147546912578
"alay","kum","unrelated","word","word",0.159332970926975
"taç","uçmak","unrelated","word","word",0.115584158306088
"beğenmek","ağır şekilde","unrelated","word","word",NA
"lig","devam et","unrelated","word","word",NA
"takvim","venüs","unrelated","word","word",0.196189864774984
"talihsiz","şeytan","unrelated","word","word",0.1217187066982
"boş","kadın","unrelated","word","word",0.144853205078745
"kesinlikle","pis","unrelated","word","word",0.169601002196204
"toplam","söylemek","unrelated","word","word",0.128750308882682
"düzeltmek","köy","unrelated","word","word",0.10793943367724
"tanık","juliet","unrelated","word","word",0.122424526112428
"kavram","neden","unrelated","word","word",0.145785621936572
"profil","sakal","unrelated","word","word",0.204386381821417
"tanımak","havalimanı","unrelated","word","word",0.166943417837761
"görmek","belirleme","unrelated","word","word",0.137880378919437
"konuşma","depresyon","unrelated","word","word",0.198137668232007
"kaya","yazı yazmak","unrelated","word","word",NA
"noel","tamirat","unrelated","word","word",0.161294445213992
"tilki","hız","unrelated","word","word",0.112697544864801
"terapi","vadi","unrelated","word","word",0.0908214172586265
"çavuş","tünel","unrelated","word","word",0.167752568299719
"risk","firari","unrelated","word","word",0.160516379234651
"riskli","kalkış","unrelated","word","word",0.174754766085349
"yöntem","yapı","unrelated","word","word",0.279565144330094
"kablo","batılı","unrelated","word","word",0.0976100661247107
"aramak","ölçek","unrelated","word","word",0.151823372068144
"radyo","spor","unrelated","word","word",0.343109055735619
"haziran","karın","unrelated","word","word",0.179163566102156
"golf","belge","unrelated","word","word",0.0944050354235195
"fikir","halı","unrelated","word","word",0.107517456198497
"bal","bulmak","unrelated","word","word",0.167009264159951
"çıkmak","ifade etmek","unrelated","word","word",NA
"minnettar","takım","unrelated","word","word",0.0538938000463992
"sinema","dolma kalem","unrelated","word","word",NA
"süvari","nene","unrelated","word","word",0.207006208196242
"toplamak","dakika","unrelated","word","word",0.109463537291931
"konferans","bahane","unrelated","word","word",0.144700326912956
"toplum","geçenlerde","unrelated","word","word",0.0390277059996415
"ritüel","tehlike","unrelated","word","word",0.113160319804658
"kül","komisyon üyesi","unrelated","word","word",NA
"paslı","konum","unrelated","word","word",0.106651314403406
"üzgün","esin","unrelated","word","word",0.0987828273211334
"reklam","suç","unrelated","word","word",0.095487216603426
"köprü","seçenek","unrelated","word","word",0.172334528681216
"tavuk","ayakkabı","unrelated","word","word",0.197996078522762
"tutmak","hapis cezası","unrelated","word","word",NA
"heves","iyi","unrelated","word","word",0.0895126659950864
"cezalandırmak","soygun","unrelated","word","word",0.144729369828184
"1","fonksiyonel","unrelated","word","word",0.184169226253999
"daire","seçmen","unrelated","word","word",0.14424282331784
"çift","istakoz","unrelated","word","word",0.214816106021558
"kara","yılan","unrelated","word","word",0.228496543708422
"iniş","politik","unrelated","word","word",0.119533212418444
"masraflı","şafak","unrelated","word","word",0.04537147386665
"ülke","dolap","unrelated","word","word",0.095300469579299
"tahıl","serin","unrelated","word","word",0.177720325836664
"rozet","yenilemek","unrelated","word","word",0.149592329008615
"kolej","arka","unrelated","word","word",0.094064621280837
"popüler","kurt","unrelated","word","word",0.0725335484674057
"fabrika","yol","unrelated","word","word",0.165773859860584
"oluşturmak","havlu","unrelated","word","word",0.114173964253482
"korkutucu","dilek","unrelated","word","word",0.0929224704040934
"marka","yürümek","unrelated","word","word",0.140590100389858
"daha düşük","sorun","unrelated","word","word",NA
"gurur duymak","giriş","unrelated","word","word",NA
"radar","inceleme","unrelated","word","word",0.276955229378384
"asılı","kargo","unrelated","word","word",0.111864834885005
"denge","kırmak","unrelated","word","word",0.129422682181194
"dinlenmek","şirket","unrelated","word","word",0.00865302131202678
"uzman","küresel","unrelated","word","word",0.169531330864317
"kısa","evli","unrelated","word","word",0.148899573419521
"boyut","salı","unrelated","word","word",0.0935458644887674
"konuşma","toplantı","unrelated","word","word",0.496901271251046
"çöl","at","unrelated","word","word",0.16336005454322
"zombi","topçu","unrelated","word","word",0.108103362015309
"tarçın","şantaj","unrelated","word","word",0.125147994734597
"hazine","borç","unrelated","word","word",0.237210789724739
"çözüm","denizci","unrelated","word","word",0.0924754767205865
"mars","gazeteci","unrelated","word","word",0.182398774792191
"sensör","evet","unrelated","word","word",0.125111276222596
"göstermek","yüzmek","unrelated","word","word",0.28665153296527
"teklif","bağ","unrelated","word","word",0.0841164689388932
"dvd","donanma","unrelated","word","word",0.0799774360412515
"protein","saklamak","unrelated","word","word",0.0945335181329576
"viski","devralmak","unrelated","word","word",0.149166754285221
"vurmak","cesur","unrelated","word","word",0.0367265319262382
"olağan dışı","şarkı","unrelated","word","word",NA
"ufo","eşcinsel","unrelated","word","word",0.195744997616057
"yakalamak","kapalı","unrelated","word","word",0.0669564150103788
"gaz","beklenmedik bir şekilde","unrelated","word","word",NA
"emmek","önemli","unrelated","word","word",0.11004220443897
"yalan","üniversite","unrelated","word","word",0.146880704035201
"tek başına","ders","unrelated","word","word",NA
"dudak","krallık","unrelated","word","word",0.106695474833557
"numara yapmak","sendrom","unrelated","word","word",NA
"doğal","absürt","unrelated","word","word",0.209782890249957
"inşaat","üretim","unrelated","word","word",0.405917895502506
"piramit","üst","unrelated","word","word",0.171849605396846
"yapmak","temmuz","unrelated","word","word",0.145362306062302
"dövme","şampanya","unrelated","word","word",0.127479843486558
"süpermen","çevre","unrelated","word","word",0.136669607998589
"hayal gücü","konser","unrelated","word","word",NA
"canavar","bilinmeyen","unrelated","word","word",0.244631745967635
"yardım edin","federasyon","unrelated","word","word",NA
"destek","direnmek","unrelated","word","word",0.274574024973769
"maraton","sonbahar","unrelated","word","word",0.18952248199718
"yasaklı","yüzey","unrelated","word","word",0.0877992608912811
"yasadışı","rakip","unrelated","word","word",0.116310676121075
"divan","oyun","unrelated","word","word",0.122142127176414
"oda","dürüstlük","unrelated","word","word",0.0425006592803254
