"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"αρχατάτερέλι","αρχατά","τερέλι","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αρχείοαπρόσμενα","αρχείο","απρόσμενα","unrelated","word","word",0.119209927033763,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αρχείοέγγραφο","αρχείο","έγγραφο","related","word","word",0.552220204040446,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αρχείοπαιχνίσο","αρχείο","παιχνίσο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αρχεκηαποθοχεύσετε","αρχεκη","αποθοχεύσετε","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αρχεκηομάδα","αρχεκη","ομάδα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άρχονταςελατνικά","άρχοντας","ελατνικά","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άρχονταςκυρία","άρχοντας","κυρία","related","word","word",0.200547331015247,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άρχονταςμιζέρια","άρχοντας","μιζέρια","unrelated","word","word",0.0587622752579174,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασέλνοφόρογραβρμα","ασέλνοφόρο","γραβρμα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασέλνοφόροεκραγεί","ασέλνοφόρο","εκραγεί","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενήςάρρωστος","ασθενής","άρρωστος","related","word","word",0.380713839081492,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενήςδεκαετία","ασθενής","δεκαετία","unrelated","word","word",0.0774458560143839,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενήςταόπτητα","ασθενής","ταόπτητα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενοφόροαρχιτέκτονας","ασθενοφόρο","αρχιτέκτονας","unrelated","word","word",0.0724113369714591,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενοφόροελικόπτερο","ασθενοφόρο","ελικόπτερο","related","word","word",0.568639606441956,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασθενοφόροπιαρτος","ασθενοφόρο","πιαρτος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπίδαάδικος","ασπίδα","άδικος","unrelated","word","word",0.0523367825231678,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπίδαέξεννος","ασπίδα","έξεννος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπίδαπανοπλία","ασπίδα","πανοπλία","related","word","word",0.550865481673178,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπιρίζαεπιχτηρηση","ασπιρίζα","επιχτηρηση","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπιρίζαθέση","ασπιρίζα","θέση","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπιρίνηεκτιπo","ασπιρίνη","εκτιπo","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπιρίνημορφίνη","ασπιρίνη","μορφίνη","related","word","word",0.603856549684419,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασπιρίνητροχιά","ασπιρίνη","τροχιά","unrelated","word","word",0.00460918389736313,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστεδαμουσικη","αστεδα","μουσικη","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστεδαπροτμονω","αστεδα","προτμονω","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστραπήβροντή","αστραπή","βροντή","related","word","word",0.469170220866274,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστραπήόρμης","αστραπή","όρμης","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστραπήπρομηθεύω","αστραπή","προμηθεύω","unrelated","word","word",0.0818170191284832,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστροναύτηςέλα","αστροναύτης","έλα","unrelated","word","word",0.135252191293013,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστροναύτηςμακαλίνια","αστροναύτης","μακαλίνια","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστροναύτηςπιλότος","αστροναύτης","πιλότος","related","word","word",0.586087244604888,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστρονόητηςκοερό","αστρονόητης","κοερό","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστρονόητηςλιμάνι","αστρονόητης","λιμάνι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστρυδήάσκηση","αστρυδή","άσκηση","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αστρυδήπάξε","αστρυδή","πάξε","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασυνεξηςευγενής","ασυνεξης","ευγενής","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασυνεξηςφάυλακο","ασυνεξης","φάυλακο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασυνήθηςκλμτσιμο","ασυνήθης","κλμτσιμο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασυνήθηςπαράξενος","ασυνήθης","παράξενος","related","word","word",0.355258020017623,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασυνήθηςσκοτώνω","ασυνήθης","σκοτώνω","unrelated","word","word",0.0411207788512378,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασφάήριαθεϊκός","ασφάήρια","θεϊκός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασφάήριατρημικός","ασφάήρια","τρημικός","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασφαποςεντυπωσιάζω","ασφαπος","εντυπωσιάζω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ασφαποςυποκατάσταιρ","ασφαπος","υποκατάσταιρ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατομικόςζελη","ατομικός","ζελη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατομικόςκοιλάδα","ατομικός","κοιλάδα","unrelated","word","word",0.065812980627662,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατομικόςπυρηνικός","ατομικός","πυρηνικός","related","word","word",0.542014302140694,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατομονόςεπιχείρηση","ατομονός","επιχείρηση","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατομονόςηγλεκρικάρε","ατομονός","ηγλεκρικάρε","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατυχήςατυχία","ατυχής","ατυχία","related","word","word",0.500128432826066,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατυχήςγλυτψιμο","ατυχής","γλυτψιμο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ατυχήςκάτι","ατυχής","κάτι","unrelated","word","word",0.147232253746821,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυήινουνεπιλέγω","αυήινουν","επιλέγω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυήινουνυμμα","αυήινουν","υμμα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυξάνουνβάγκ","αυξάνουν","βάγκ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυξάνουνδρομάκι","αυξάνουν","δρομάκι","unrelated","word","word",0.0483577204156275,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυξάνουνπεριορίζω","αυξάνουν","περιορίζω","related","word","word",0.338876582974866,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αύριογονέας","αύριο","γονέας","unrelated","word","word",0.140079574332296,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αύριοκοσκότητα","αύριο","κοσκότητα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αύριοπρωί","αύριο","πρωί","related","word","word",0.603503272452576,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αύροςδολθειά","αύρος","δολθειά","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αύροςθεραπευτική αγωγή","αύρος","θεραπευτική αγωγή","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτόγραφοβασίλειο","αυτόγραφο","βασίλειο","unrelated","word","word",0.117174797323262,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτόγραφοερομο","αυτόγραφο","ερομο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτόγραφοφωτογράφος","αυτόγραφο","φωτογράφος","related","word","word",0.252971262267164,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκρατιτικόςαυτοκράτορας","αυτοκρατιτικός","αυτοκράτορας","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκρατιτικόςέγιvαφο","αυτοκρατιτικός","έγιvαφο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκρατορικόςαυτοκράτορας","αυτοκρατορικός","αυτοκράτορας","related","word","word",0.605170165083294,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκρατορικόςγέλιο","αυτοκρατορικός","γέλιο","unrelated","word","word",0.0348570546024205,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκρατορικόςνιαίρα","αυτοκρατορικός","νιαίρα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκτονίαδολοφονία","αυτοκτονία","δολοφονία","related","word","word",0.572112389069492,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκτονίαθυίμαι","αυτοκτονία","θυίμαι","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκτονίασήμα","αυτοκτονία","σήμα","unrelated","word","word",0.00900512051436084,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκτχείαγεμάνις","αυτοκτχεία","γεμάνις","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοκτχείαδάνειο","αυτοκτχεία","δάνειο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτόσηαφοαξιολύπητο","αυτόσηαφο","αξιολύπητο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτόσηαφοουράωπος","αυτόσηαφο","ουράωπος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτουφαείσοδος","αυτουφα","είσοδος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτουφακαρδμβάλιος","αυτουφα","καρδμβάλιος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοψίαανάλυση","αυτοψία","ανάλυση","related","word","word",0.46094269346772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοψίαάριςα","αυτοψία","άριςα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αυτοψίααρνητικός","αυτοψία","αρνητικός","unrelated","word","word",0.108641031589252,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελάχβοληθακε","αφελάχ","βοληθακε","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελάχγευριάδα","αφελάχ","γευριάδα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελάχεπικίνδυνος","αφελάχ","επικίνδυνος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελάχτρομάζω","αφελάχ","τρομάζω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςεβδομάδα","αφελής","εβδομάδα","unrelated","word","word",0.0996154436677944,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςκυνικός","αφελής","κυνικός","related","word","word",0.529893474107448,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςπουλτισμός","αφελής","πουλτισμός","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςριθεση","αφελής","ριθεση","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςφρούτο","αφελής","φρούτο","unrelated","word","word",0.143826441611634,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφελήςχαζός","αφελής","χαζός","related","word","word",0.561149502392174,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άφιήςθρησλοία","άφιής","θρησλοία","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άφιήςμενταγιόν","άφιής","μενταγιόν","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άφιξηαναχώρηση","άφιξη","αναχώρηση","related","word","word",0.5706811460642,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άφιξηγορίλλας","άφιξη","γορίλλας","unrelated","word","word",0.0541997874869341,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άφιξηκήρυτήα","άφιξη","κήρυτήα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφοσίωσηαίμη","αφοσίωση","αίμη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφοσίωσηεφημερίδα","αφοσίωση","εφημερίδα","unrelated","word","word",0.0786766920550095,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφοσίωσητιμιότητα","αφοσίωση","τιμιότητα","related","word","word",0.606335770890525,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφοσλήσηανησυχία","αφοσλήση","ανησυχία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφοσλήσηαστέντ","αφοσλήση","αστέντ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφουγκράζομαιακούω","αφουγκράζομαι","ακούω","related","word","word",0.498343452010976,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφουγκράζομαιπαιχνίδι","αφουγκράζομαι","παιχνίδι","unrelated","word","word",0.0587512678596793,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφουγκράζομαιφαικος","αφουγκράζομαι","φαικος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφρικήαμερική","αφρική","αμερική","related","word","word",0.58301811254564,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφρικήμαίδω","αφρική","μαίδω","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"αφρικήοξυγόνο","αφρική","οξυγόνο","unrelated","word","word",0.127771354498752,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άχουστοςπροσελκύω","άχουστος","προσελκύω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άχουστοςτεκητή","άχουστος","τεκητή","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άχρηστοςάνευ αξίας","άχρηστος","άνευ αξίας","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άχρηστοςκοινότητα","άχρηστος","κοινότητα","unrelated","word","word",0.0663851679464305,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"άχρηστοςκόλαιπ","άχρηστος","κόλαιπ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαεθνιστήριοαργία","βαεθνιστήριο","αργία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαεθνιστήριοτελευτρδος","βαεθνιστήριο","τελευτρδος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαέοςγχος","βαέος","γχος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαέοςεκφράζω","βαέος","εκφράζω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαιοίδαπόφια","βαιοίδα","πόφια","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαιοίδαστυλ","βαιοίδα","στυλ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαλβίδαεξαερισμός","βαλβίδα","εξαερισμός","related","word","word",0.42230319453281,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαλβίδαεπιτοδείς","βαλβίδα","επιτοδείς","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαλβίδαοργανώνω","βαλβίδα","οργανώνω","unrelated","word","word",0.0645117516027844,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βανά τιμωριαδικαλύσύνη","βανά τιμωρια","δικαλύσύνη","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βανά τιμωριαεγωιστικός","βανά τιμωρια","εγωιστικός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βανανοςεπενδυτής","βανανος","επενδυτής","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βανανοςτρέν","βανανος","τρέν","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βάροςελικόπτερο","βάρος","ελικόπτερο","unrelated","word","word",0.100918379732052,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βάροςσυντσαηση","βάρος","συντσαηση","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βάροςύψος","βάρος","ύψος","related","word","word",0.503791251404389,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαρύςβαριά","βαρύς","βαριά","related","word","word",0.487473192660974,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαρύςεμβόλιο","βαρύς","εμβόλιο","unrelated","word","word",0.0604173170274785,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαρύςμμισθεν","βαρύς","μμισθεν","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαρώνοςκόμισσα","βαρώνος","κόμισσα","related","word","word",0.295524101843459,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"βαρώνοςπρακτορείο","βαρώνος","πρακτορείο","unrelated","word","word",0.0619166189295798,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
