"word_combo","th_cue","th_target","type","cue_type","target_type","th_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"ถนนหลวงระณุ","ถนนหลวง","ระณุ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถนนิยามการแต่งงาน","ถนนิยาม","การแต่งงาน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถนนิยามข้านี","ถนนิยาม","ข้านี","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถอยหลังย้อนกลับ","ถอยหลัง","ย้อนกลับ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถอยหลังรัฐมนตรี","ถอยหลัง","รัฐมนตรี","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถอยหลังในญหา","ถอยหลัง","ในญหา","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถาร้างคนรัก","ถาร้าง","คนรัก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถาร้างหลอดเหลืออามิน","ถาร้าง","หลอดเหลืออามิน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถือบอศ","ถือ","บอศ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถืออันตราย","ถือ","อันตราย","unrelated","word","word",0.135429201456544,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถือเก็บรักษา","ถือ","เก็บรักษา","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถุบจัดการ","ถุบ","จัดการ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถุบอภิยเหลือ","ถุบ","อภิยเหลือ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถูกต้องที่อยู่","ถูกต้อง","ที่อยู่","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถูกต้องปริมาเคราะห์","ถูกต้อง","ปริมาเคราะห์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถูกต้องแท้จริง","ถูกต้อง","แท้จริง","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถูกลลงความทิตย์ตกดิน","ถูกลลง","ความทิตย์ตกดิน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถูกลลงซิการ์","ถูกลลง","ซิการ์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่อมตนการสื่อสาร","ถ่อมตน","การสื่อสาร","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่อมตนสงบเสงี่ยม","ถ่อมตน","สงบเสงี่ยม","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่อมตนเครื่องตรวจบดตั้ง","ถ่อมตน","เครื่องตรวจบดตั้ง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่านหินน้ำมัน","ถ่านหิน","น้ำมัน","related","word","word",0.502927895941442,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่านหินป่ารณ","ถ่านหิน","ป่ารณ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ่านหินเจ้าฟ้า","ถ่านหิน","เจ้าฟ้า","unrelated","word","word",0.108910769957138,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยการคุยน้ำ","ถ้วย","การคุยน้ำ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยกาแฟ","ถ้วย","กาแฟ","related","word","word",0.210445788319399,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยราการถดกา","ถ้วยราการ","ถดกา","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยราการเบสบอล","ถ้วยราการ","เบสบอล","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยรางวัลฉุดคร่า","ถ้วยรางวัล","ฉุดคร่า","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยรางวัลอเมรน้ำ","ถ้วยรางวัล","อเมรน้ำ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยรางวัลเหรียญรางวัล","ถ้วยรางวัล","เหรียญรางวัล","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยแผลนักข่าว","ถ้วยแผล","นักข่าว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยแผลหลันแลนติก","ถ้วยแผล","หลันแลนติก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้วยไร้ค่า","ถ้วย","ไร้ค่า","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้านคาดหวัง","ถ้าน","คาดหวัง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ถ้านมัช","ถ้าน","มัช","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทงผีมรับ","ทง","ผีมรับ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทงมหาสมุทร","ทง","มหาสมุทร","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทดคุยกีวน","ทดคุย","กีวน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทดคุยอิสระ","ทดคุย","อิสระ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนกรางวัล","ทนก","รางวัล","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนกเครื่องยุติธรรม","ทนก","เครื่องยุติธรรม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนตรงปล้น","ทนตรง","ปล้น","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนตรงผู้ชู่","ทนตรง","ผู้ชู่","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนทานความพ่าทราย","ทนทาน","ความพ่าทราย","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนทานเสรีนิยม","ทนทาน","เสรีนิยม","unrelated","word","word",0.0540560701173413,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนทานแข็ง","ทนทาน","แข็ง","related","word","word",0.366113988730326,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนบลูกพี่ลูกน้อง","ทนบ","ลูกพี่ลูกน้อง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนบสินทึก","ทนบ","สินทึก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนายความการเต้นรำ","ทนายความ","การเต้นรำ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนายความพนักงานอัยการ","ทนายความ","พนักงานอัยการ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทนายความเดกสันหลัง","ทนายความ","เดกสันหลัง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทรมานทารุณ","ทรมาน","ทารุณ","related","word","word",0.45454657693809,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทรมานสำคัญ","ทรมาน","สำคัญ","unrelated","word","word",0.0737242827187766,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทรมานแฟ่","ทรมาน","แฟ่","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทรใหลขึหนัก","ทรใหล","ขึหนัก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทรใหลโทรทัศน์","ทรใหล","โทรทัศน์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทศงหนวดทราย","ทศง","หนวดทราย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทศงเกี่ยวกับการทำหน้าที่","ทศง","เกี่ยวกับการทำหน้าที่","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหานเขาจับกุม","ทหานเขา","จับกุม","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหานเขาว่าอก","ทหานเขา","ว่าอก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารกิจกรรม","ทหาร","กิจกรรม","unrelated","word","word",0.140776524620337,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารซิจกรรม","ทหาร","ซิจกรรม","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารนักรบ","ทหาร","นักรบ","related","word","word",0.316769267738525,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารม้าทหารปืนใหญ่","ทหารม้า","ทหารปืนใหญ่","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารม้าสำเนียง","ทหารม้า","สำเนียง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารม้าเปผูก","ทหารม้า","เปผูก","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารรับจ้างตามนา","ทหารรับจ้าง","ตามนา","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารรับจ้างทราย","ทหารรับจ้าง","ทราย","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารรับจ้างนักลอบสังหาร","ทหารรับจ้าง","นักลอบสังหาร","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารรับชอบของขวัญ","ทหารรับชอบ","ของขวัญ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารรับชอบสาบริหารรัฐกิจ","ทหารรับชอบ","สาบริหารรัฐกิจ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารเรือกองทัพเรือ","ทหารเรือ","กองทัพเรือ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารเรือการฉ้ดอุ่น","ทหารเรือ","การฉ้ดอุ่น","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารเรือผ้าขนหนู","ทหารเรือ","ผ้าขนหนู","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารเร็วกลุ้มใจ","ทหารเร็ว","กลุ้มใจ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทหารเร็วคอม่อวาน","ทหารเร็ว","คอม่อวาน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะนวนทุนธรรม","ทะนวน","ทุนธรรม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะนวนลงทุน","ทะนวน","ลงทุน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลทรายการจัดหาเงินทุน","ทะเลทราย","การจัดหาเงินทุน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลทรายกิกรุก","ทะเลทราย","กิกรุก","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลทรายหุบเขา","ทะเลทราย","หุบเขา","related","word","word",0.405551372219759,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลนแบบคลาสสิก","ทะเลนแบบ","คลาสสิก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลนแบบความกค้า","ทะเลนแบบ","ความกค้า","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลประโอ","ทะเล","ประโอ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลมหาสมุทร","ทะเล","มหาสมุทร","related","word","word",0.575816030765539,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทะเลได้ยิน","ทะเล","ได้ยิน","unrelated","word","word",0.0833881647447671,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันตรายนักลอบสังหาร","ทันตราย","นักลอบสังหาร","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันตรายบทดทำ","ทันตราย","บทดทำ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันตราสิ่งคั่ง","ทันตรา","สิ่งคั่ง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันตราเจ้าสาว","ทันตรา","เจ้าสาว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยการบันทึก","ทันสมัย","การบันทึก","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยความมองดื่ม","ทันสมัย","ความมองดื่ม","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยจาน","ทันสมัย","จาน","unrelated","word","word",0.12934596887826,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยสง่างาม","ทันสมัย","สง่างาม","related","word","word",0.28641425842945,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยแบบดั้งเดิม","ทันสมัย","แบบดั้งเดิม","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทันสมัยไร้อสื้อผ้า","ทันสมัย","ไร้อสื้อผ้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทัวราศาสตร์คำให้การ","ทัวราศาสตร์","คำให้การ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทัวราศาสตร์ชุนๆ ครั้ง","ทัวราศาสตร์","ชุนๆ ครั้ง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทัวร์นาเมนต์การแข่งขัน","ทัวร์นาเมนต์","การแข่งขัน","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทัวร์นาเมนต์ดึง","ทัวร์นาเมนต์","ดึง","unrelated","word","word",0.112886588893694,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทัวร์นาเมนต์ที่น้าน","ทัวร์นาเมนต์","ที่น้าน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั่นคงนักลงทุน","ทั่นคง","นักลงทุน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั่นคงน่กนิก","ทั่นคง","น่กนิก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั่วไปคลาสสิก","ทั่วไป","คลาสสิก","related","word","word",0.144554251594639,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั่วไปน่าสเรือ","ทั่วไป","น่าสเรือ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั่วไปไป","ทั่วไป","ไป","unrelated","word","word",0.106842516985466,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั้งก่าเขบ","ทั้งก่า","เขบ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ทั้งก่าโรแมนติก","ทั้งก่า","โรแมนติก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
