"zh_cue","zh_target","type","cue_type","target_type","zh_cosine"
"折磨","自由","unrelated","word","word",0.836373171921494
"避难所","风格","unrelated","word","word",0.93329085825585
"药片","新娘","unrelated","word","word",0.927475847420232
"静脉","问题","unrelated","word","word",0.774083365762524
"男爵","王国","unrelated","word","word",0.922126911690199
"公斤","仍然","unrelated","word","word",0.733563416104425
"卖方","阿爾法","unrelated","word","word",NA
"帝國的","保持","unrelated","word","word",NA
"军团","飞行员","unrelated","word","word",0.775457829272516
"驾驶","漫步","unrelated","word","word",0.977808294598854
"落下","侦探","unrelated","word","word",NA
"脑","速度","unrelated","word","word",0.772160110961765
"教会","癌症","unrelated","word","word",0.811626482536715
"突然","解雇","unrelated","word","word",0.780929930098324
"选择","父母","unrelated","word","word",0.892692389877896
"店铺","冻结","unrelated","word","word",NA
"月亮","资金","unrelated","word","word",0.592635283127081
"营","黑暗的","unrelated","word","word",0.891780055879577
"目的","通风","unrelated","word","word",0.598968757739865
"柔软的","里面","unrelated","word","word",0.894406740541552
"碗","波士顿","unrelated","word","word",0.890842381062993
"闪耀","蛋糕","unrelated","word","word",0.901819915509725
"情妇","禁止","unrelated","word","word",0.844194038389931
"继续","不料","unrelated","word","word",0.660414344054927
"金的","叉","unrelated","word","word",0.863293135752705
"县","裙子","unrelated","word","word",0.578048994809754
"冲突","未知","unrelated","word","word",0.76632146957611
"靴子","丑陋的","unrelated","word","word",0.947238394613729
"动物园","想象","unrelated","word","word",0.917111824318288
"工具","视频","unrelated","word","word",0.532864376106158
"错误","逃脱","unrelated","word","word",0.778818856739973
"多数","屁股","unrelated","word","word",0.921919952247588
"杯","合理的","unrelated","word","word",0.943463769727149
"可口","复制","unrelated","word","word",0.82790615054685
"唇","迅速地","unrelated","word","word",0.947785690705131
"威严","帽子","unrelated","word","word",0.948460040855696
"技术的","聪明的","unrelated","word","word",NA
"蛋白质","肌肉","unrelated","word","word",0.872020738773734
"罗盘","数学","unrelated","word","word",0.692368742609235
"生锈","确认","unrelated","word","word",0.734978468760031
"牢牢","星期","unrelated","word","word",NA
"激素","强烈","unrelated","word","word",0.968242399294833
"罗密欧","使命","unrelated","word","word",0.866867578016373
"夏洛克","打扰","unrelated","word","word",0.798974427475208
"带来","薪水","unrelated","word","word",0.523134399002482
"食物","挑战","unrelated","word","word",0.771967824323067
"最佳","香水","unrelated","word","word",0.695521258753784
"证据","神秘","unrelated","word","word",0.798617219566778
"受害者","便宜的","unrelated","word","word",0.914524978153729
"皮肤","餐厅","unrelated","word","word",0.915169407233145
"注意力","吸血鬼","unrelated","word","word",0.864531505102152
"承认","第四","unrelated","word","word",0.696573438457384
"担心","赎金","unrelated","word","word",0.734234115429682
"海滩","船","unrelated","word","word",0.702532998788113
"建议","虚弱的","unrelated","word","word",NA
"结果","街道","unrelated","word","word",0.673497359581433
"勇气","同性戀","unrelated","word","word",0.93566024426868
"荒谬的","朱丽叶","unrelated","word","word",0.940072984792227
"生病","继续","unrelated","word","word",0.514281465543509
"字面上地","凌","unrelated","word","word",NA
"设备","黑色的","unrelated","word","word",0.741258575291081
"猴","入口","unrelated","word","word",0.909812922442293
"宝藏","电影","unrelated","word","word",0.727166784236271
"要求","汽车旅馆","unrelated","word","word",0.904663095081439
"部分","程序","unrelated","word","word",0.893232464118809
"平衡","恶心","unrelated","word","word",0.672908191779764
"动机","结果","unrelated","word","word",0.752208290862698
"恢复","乐队","unrelated","word","word",0.848850844467401
"护送","显微镜","unrelated","word","word",NA
"警报","缺席","unrelated","word","word",0.8371596680766
"评论","战场","unrelated","word","word",0.828140370169828
"高级的","荣耀","unrelated","word","word",0.940781948455209
"侮辱","相反","unrelated","word","word",0.815514811898518
"反抗","错误","unrelated","word","word",0.775489646870421
"爆裂","医生","unrelated","word","word",0.625543846084689
"志愿者","凉爽的","unrelated","word","word",0.953513782199028
"喇叭","刀","unrelated","word","word",0.815551700655352
"反对","快乐的","unrelated","word","word",0.717884255755754
"谦逊的","苏打","unrelated","word","word",NA
"辉煌","主题","unrelated","word","word",0.561327677261305
"幼稚的","监狱","unrelated","word","word",0.938183838498612
"青蛙","无力","unrelated","word","word",0.91666562211233
"日落","喜悦","unrelated","word","word",0.966413373872183
"昵称","遇到","unrelated","word","word",NA
"丝绸","上","unrelated","word","word",0.504131417972725
"口红","博物馆","unrelated","word","word",0.882936087524959
"咳嗽","葬礼","unrelated","word","word",0.952950500921012
"层","钓鱼","unrelated","word","word",0.713007058532284
"大蒜","观众","unrelated","word","word",0.755501057902455
"松鼠","挫伤","unrelated","word","word",NA
"金字塔","不断地","unrelated","word","word",0.939419632106422
"无知","机械的","unrelated","word","word",0.810846951978401
"裸体","恐惧","unrelated","word","word",0.880713166477625
"船上","生气的","unrelated","word","word",NA
"马拉松","行政的","unrelated","word","word",NA
"胶囊","闻","unrelated","word","word",0.838987854583032
"中学","迎接","unrelated","word","word",0.691609301419649
"牛仔竞技","采用","unrelated","word","word",NA
"文凭","天上","unrelated","word","word",NA
"障碍","车站","unrelated","word","word",0.802577744599473
"高潮","几乎","unrelated","word","word",0.906209334360929
"半径","关闭","unrelated","word","word",0.877517971885824
"超人","金融的","unrelated","word","word",NA
"太平洋","减少","unrelated","word","word",0.728376593260972
"离开","炸药","unrelated","word","word",0.831819337254249
"查看","刺客","unrelated","word","word",0.845827106877613
"正面","狼","unrelated","word","word",0.811731294828855
"屁股","轨道","unrelated","word","word",0.85689951946407
"最后","保存","unrelated","word","word",0.766882868928433
"推","战士","unrelated","word","word",0.809197988786523
"应得","友谊","unrelated","word","word",0.822835300505397
"看法","科学","unrelated","word","word",0.770981677724631
"桌子","有罪","unrelated","word","word",0.819532231553844
"演讲","买方","unrelated","word","word",NA
"人群","苦难","unrelated","word","word",0.93771464163708
"吓","卧室","unrelated","word","word",0.866230866039441
"无用","走","unrelated","word","word",0.552782999360481
"加载","男生","unrelated","word","word",0.92656062950971
"活动","湿的","unrelated","word","word",0.843708031280987
"扳机","协议","unrelated","word","word",0.830064015373068
"对面的","人们","unrelated","word","word",0.974429697980428
"赌博","热情","unrelated","word","word",0.837198257379215
"候选人","救主","unrelated","word","word",0.811233436324488
"泵","官方的","unrelated","word","word",0.776362890287766
"致命","有趣的","unrelated","word","word",0.850020359076171
"烤箱","舔","unrelated","word","word",0.733586118374521
"排除","荣誉","unrelated","word","word",0.65804748719463
"精美的","罢工","unrelated","word","word",NA
"成人","发送","unrelated","word","word",0.810855988461242
"熔化","著名的","unrelated","word","word",0.887913214185887
"容量","奖","unrelated","word","word",0.685295867122596
"发生","房东","unrelated","word","word",0.89126629814244
"贿赂","手臂","unrelated","word","word",0.900732724127695
"和","建造","unrelated","word","word",0.480274480764312
"保存","冷静的","unrelated","word","word",NA
"爱好","突变","unrelated","word","word",0.7711153746491
"猪肉","假设","unrelated","word","word",0.748719874483355
"锚","派对","unrelated","word","word",0.778160510303069
"鹅","毫无价值","unrelated","word","word",0.92411066750827
"碳","敏感的","unrelated","word","word",NA
"分段","午餐","unrelated","word","word",0.869236433641908
"奉承","得罪","unrelated","word","word",0.921218421524613
"平","玩具","unrelated","word","word",0.694295279869111
"原子","体液","unrelated","word","word",-0.227147429984379
"诺贝尔","射击","unrelated","word","word",0.856684673680109
"打","多雾路段","unrelated","word","word",NA
"语音","起司","unrelated","word","word",0.868129027000709
"伙计","生产","unrelated","word","word",0.559084904857307
"厨师","生日","unrelated","word","word",0.656238993618437
"警卫","参议院","unrelated","word","word",0.861370339298935
"重的","笨蛋","unrelated","word","word",NA
"根据","下沉","unrelated","word","word",0.846890347607488
"命运","调查","unrelated","word","word",0.659904520450549
"新鲜的","感觉","unrelated","word","word",0.883533653856606
"可怕的","天赋","unrelated","word","word",0.950054829837077
"吸","那里","unrelated","word","word",0.816276672520118
"垃圾","伏特加","unrelated","word","word",0.901486086036792
"悲惨的","高速公路","unrelated","word","word",0.854719560370583
"安排","浴室","unrelated","word","word",0.907796142055679
"概念","美味的","unrelated","word","word",0.811934594256935
"提出","老师","unrelated","word","word",0.565077735627523
"预算","表现","unrelated","word","word",0.799352144124037
"品牌","村庄","unrelated","word","word",0.841909108940097
"接待","皇帝","unrelated","word","word",0.874813278044684
"吞","告诉","unrelated","word","word",0.690663692272451
"针","蛋","unrelated","word","word",0.880424376993471
"联盟","生物","unrelated","word","word",0.875961892718235
"马夫","手提箱","unrelated","word","word",0.846765257588199
"饥饿","内容","unrelated","word","word",0.789591060820381
"禁止","货物","unrelated","word","word",0.830865294137909
"无助","女性","unrelated","word","word",0.869435008555293
"粮食","栅栏","unrelated","word","word",0.616881266667446
"贫困","北","unrelated","word","word",0.42659157756557
"直觉","鞋","unrelated","word","word",0.808632493835793
"进化","奖章","unrelated","word","word",0.916137936704284
"广告","系统","unrelated","word","word",0.86823573989454
"内阁","营","unrelated","word","word",0.873378747285877
"低估","百","unrelated","word","word",0.585891546707418
"望远镜","生产","unrelated","word","word",0.816116564173352
"捆绑","密码","unrelated","word","word",0.784684834532599
"保守","联邦","unrelated","word","word",0.929255776497267
"阀门","活力","unrelated","word","word",0.922521490214377
