"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"инфрагментзамороствие","инфрагмент","замороствие","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"инфрагментторговый","инфрагмент","торговый","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"инцидентнесчастный случай","инцидент","несчастный случай","related","word","word",NA,NA,NA,NA,NA,NA
"инцидентобнимать","инцидент","обнимать","unrelated","word","word",0.135334124536196,NA,NA,NA,NA,NA
"инцидентпотолитик","инцидент","потолитик","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"инцистентплапредна","инцистент","плапредна","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"инцистентфлюид","инцистент","флюид","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"иркбушляпник","ирк","бушляпник","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"иркскромный","ирк","скромный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"ирониябеременство","ирония","беременство","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"иронияироничный","ирония","ироничный","related","word","word",0.48830030023836,NA,NA,NA,NA,NA
"иронияпостоянно","ирония","постоянно","unrelated","word","word",0.133851468367825,NA,NA,NA,NA,NA
"исключастельныйнежный","исключастельный","нежный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"исключастельныйсветрофон","исключастельный","светрофон","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"исключительныйароформлерия","исключительный","ароформлерия","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"исключительныйвзрываться","исключительный","взрываться","unrelated","word","word",0.080767660610619,NA,NA,NA,NA,NA
"исключительныйвыдающийся","исключительный","выдающийся","related","word","word",0.478321799584691,NA,NA,NA,NA,NA
"искусстволитература","искусство","литература","related","word","word",0.396525737823478,NA,NA,NA,NA,NA
"искусствопомещать","искусство","помещать","unrelated","word","word",0.14697220634631,NA,NA,NA,NA,NA
"искусствореалибыкный","искусство","реалибыкный","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"иснеправдоватьгастриптика","иснеправдовать","гастриптика","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"иснеправдоватьзапрещать","иснеправдовать","запрещать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"исправлятьмузей","исправлять","музей","unrelated","word","word",0.0582107015509466,NA,NA,NA,NA,NA
"исправлятьторгожовый","исправлять","торгожовый","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"исправлятьчинить","исправлять","чинить","related","word","word",0.460878709646462,NA,NA,NA,NA,NA
"испралитьвстреятный","испралить","встреятный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"испралитьпреданность","испралить","преданность","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"испыльныймобяк","испыльный","мобяк","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"испыльныйпервичный","испыльный","первичный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"исследоватьгречатчик","исследовать","гречатчик","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"исследоватьубийца","исследовать","убийца","unrelated","word","word",0.114454129002184,NA,NA,NA,NA,NA
"исследоватьучиться","исследовать","учиться","related","word","word",0.320304886087396,NA,NA,NA,NA,NA
"истильникнаследоукинс","истильник","наследоукинс","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"истильникобитель","истильник","обитель","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"истинныйадрес","истинный","адрес","unrelated","word","word",0.137455556219821,NA,NA,NA,NA,NA
"истинныйнапрячьящий","истинный","напрячьящий","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"истинныйнастоящий","истинный","настоящий","related","word","word",0.573535616303792,NA,NA,NA,NA,NA
"источникдумать","источник","думать","unrelated","word","word",0.0660454437046763,NA,NA,NA,NA,NA
"источникинформатор","источник","информатор","related","word","word",0.393642615047218,NA,NA,NA,NA,NA
"источникумфом","источник","умфом","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"итогдзе","итог","дзе","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"итогсумма","итог","сумма","related","word","word",0.265028705493246,NA,NA,NA,NA,NA
"итогшоссе","итог","шоссе","unrelated","word","word",0.0794798975337022,NA,NA,NA,NA,NA
"июньгрезьжная глекка","июнь","грезьжная глекка","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"июньжестокость","июнь","жестокость","unrelated","word","word",0.109900025704835,NA,NA,NA,NA,NA
"июньиюль","июнь","июль","related","word","word",0.550929462878718,NA,NA,NA,NA,NA
"йогазаместей","йога","заместей","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"йогамассаж","йога","массаж","related","word","word",0.488064500815959,NA,NA,NA,NA,NA
"йогатуннель","йога","туннель","unrelated","word","word",0.037511042800548,NA,NA,NA,NA,NA
"кабдовкабрюшной","кабдовка","брюшной","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"кабдовкасъёмма","кабдовка","съёмма","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"кабельпоткись","кабель","поткись","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"кабельпровод","кабель","провод","related","word","word",0.58212923863306,NA,NA,NA,NA,NA
"кабельпутаница","кабель","путаница","unrelated","word","word",0.140764412911412,NA,NA,NA,NA,NA
"кабинакамень","кабина","камень","unrelated","word","word",0.0582335220238171,NA,NA,NA,NA,NA
"кабинапалуба","кабина","палуба","related","word","word",0.483783856200457,NA,NA,NA,NA,NA
"кабиначефеный","кабина","чефеный","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"кабиндистольковина","кабинди","стольковина","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"кабиндитеатр","кабинди","театр","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"кавалерияакцент","кавалерия","акцент","unrelated","word","word",0.14542123506255,NA,NA,NA,NA,NA
"кавалерияартиллерия","кавалерия","артиллерия","related","word","word",0.632049070500965,NA,NA,NA,NA,NA
"кавалерияпоберевестье","кавалерия","поберевестье","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"кавалествияпобеждать","кавалествия","побеждать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"кавалествияутоский","кавалествия","утоский","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"кавершатьвилка","кавершать","вилка","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"кавершатьотравпионат","кавершать","отравпионат","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"кажальценить","кажаль","ценить","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"кажальштысон","кажаль","штысон","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"калабьвера","калабь","вера","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"калабьлжерх","калабь","лжерх","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"календарьегар","календарь","егар","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"календарьпринц","календарь","принц","unrelated","word","word",0.129716535347233,NA,NA,NA,NA,NA
"календарьрасписание","календарь","расписание","related","word","word",0.420208769781235,NA,NA,NA,NA,NA
"каленскарькузен","каленскарь","кузен","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"каленскарьпелясь","каленскарь","пелясь","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
